,0
0,0.5263975262641907
1,0.7680124044418335
2,0.9049689173698425
3,0.9347826242446899
4,0.9350931644439697
5,0.9180124402046204
6,0.8562111854553223
7,0.6947205066680908
8,0.6798136830329895
9,0.6496894359588623
10,0.6341614723205566
11,0.6440993547439575
12,0.6661490797996521
13,0.6832298040390015
14,0.6906832456588745
15,0.7027950286865234
16,0.70652174949646
17,0.7096273303031921
18,0.7133540511131287
19,0.7142857313156128
20,0.7158384919166565
21,0.716149091720581
22,0.7164596319198608
23,0.7170807719230652
24,0.7186335325241089
25,0.7189440727233887
26,0.7198757529258728
27,0.7208074331283569
28,0.7208074331283569
29,0.7208074331283569
30,0.7208074331283569
31,0.7208074331283569
32,0.7214285731315613
33,0.7214285731315613
34,0.7220497131347656
35,0.7220497131347656
36,0.7226707935333252
37,0.7229813933372498
38,0.7232919335365295
39,0.7232919335365295
40,0.7236024737358093
41,0.7236024737358093
42,0.7236024737358093
43,0.7239130139350891
44,0.7236024737358093
45,0.7229813933372498
46,0.7242236137390137
47,0.7260869741439819
48,0.7263975143432617
49,0.7263975143432617
50,0.7267080545425415
51,0.7270186543464661
52,0.7267080545425415
53,0.7270186543464661
54,0.7273291945457458
55,0.7273291945457458
56,0.72826087474823
57,0.7276397347450256
58,0.7273291945457458
59,0.7273291945457458
60,0.7270186543464661
61,0.7273291945457458
62,0.7270186543464661
63,0.7270186543464661
64,0.7267080545425415
65,0.7276397347450256
66,0.7270186543464661
67,0.7273291945457458
68,0.7270186543464661
69,0.7276397347450256
70,0.7273291945457458
71,0.72826087474823
72,0.7279503345489502
73,0.7291925549507141
74,0.7295030951499939
75,0.7298136353492737
76,0.7301242351531982
77,0.7301242351531982
78,0.7301242351531982
79,0.730434775352478
80,0.730434775352478
81,0.7307453155517578
82,0.7307453155517578
83,0.7307453155517578
84,0.7313664555549622
85,0.7313664555549622
86,0.7310559153556824
87,0.7313664555549622
88,0.7298136353492737
89,0.7335403561592102
90,0.7341614961624146
91,0.7341614961624146
92,0.7350931763648987
93,0.7357142567634583
94,0.7360248565673828
95,0.7363353967666626
96,0.7366459369659424
97,0.7366459369659424
98,0.7369565367698669
99,0.7372670769691467
