,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.00012568237,0.00012254348,-3.8685073e-05,-7.3270654e-05,-5.9711194e-05,0.00011052718,3.7018952e-05,5.44027e-06,-0.00016290805,0.00010854901,1.418102e-05,-9.6414646e-05,7.762952e-05,-3.0207055e-05,3.7219572e-05,-0.00015778493,-4.8664886e-05,0.00013063845,-0.00016481715,-0.00010368641,-0.00010337775,-0.00013350285,5.506994e-05,-0.00031136506,4.7457972e-05,6.554362e-05,0.00011843334,-1.0615149e-06,-0.00024289945,0.00019775066,5.4947588e-05,0.00013508945,0.00018347599,9.2424125e-05,0.00013574664,-0.00025947884,0.00027693654,-2.5971236e-05,-0.00012981382,0.00016567361,0.00012409975,-0.00013962289,-2.0024967e-05,-0.051668625,0.00014502181,-0.0001237547,-9.3475435e-05,6.193857e-05,7.594638e-05,0.00020737691
1,-0.00017040517,-0.000103096,-0.00014127517,0.00019554388,6.4958724e-05,-3.1601885e-06,6.83253e-05,0.0001341814,-0.000108218,0.00025114382,-3.163927e-05,-5.429688e-05,2.3528011e-05,-1.5518199e-05,3.2257005e-05,-0.00046624968,2.0060452e-05,0.00017508553,7.888735e-05,0.0002486164,-8.160909e-05,0.00027455392,-1.0829532e-05,0.00016702243,9.354299e-05,0.00042540827,-0.00016028456,2.9427256e-05,6.4648855e-05,0.0002603933,-3.500154e-05,-0.00011119959,-3.6920523e-05,-8.9183675e-05,-6.528082e-05,-0.00020584608,1.2079428e-05,0.0002627974,4.322372e-05,-8.373776e-05,6.400874e-05,3.668468e-05,-0.00012767014,-0.00029223485,-8.711664e-06,8.7145054e-05,-0.000120701836,8.9966925e-06,1.992051e-05,-1.4170211e-05
2,-6.576897e-05,1.8726256e-05,-0.00019514575,0.00015413744,-0.00010452311,-1.8589642e-05,9.001906e-05,0.00015853663,9.9639e-06,-0.0002079573,-8.0653364e-05,0.00013926136,8.166657e-05,-8.500811e-06,-7.049098e-05,-5.4923876e-06,-0.000128921,-3.4922108e-05,0.000181029,-0.0001761754,2.342938e-05,0.00014713043,-9.6293414e-05,-0.00028412126,7.497928e-05,-0.00013096529,-0.00019131656,-1.9701227e-05,-0.00025727993,-8.874049e-07,-0.00030867822,0.00022355998,1.6025944e-05,-5.4605916e-06,4.0384497e-05,-0.0002105401,0.00017665005,-0.00012202719,-0.0001723058,-0.00027282775,0.00031004782,-0.00023548005,-0.0001409963,-9.881894e-05,-0.0001019356,-1.862664e-05,9.146237e-05,0.00012909801,-0.00017249196,0.00019493632
3,-9.446539e-05,-1.3827252e-05,-5.3824988e-05,5.22903e-05,-0.00022477609,0.00023329329,4.5479355e-05,5.5625196e-07,-1.871294e-05,2.6578811e-05,0.00017635597,0.00020801081,-0.00018785881,-0.00011898985,-4.3444637e-05,-0.000289728,0.00010830129,-0.00027120582,6.940633e-05,8.9033114e-05,7.94499e-05,-2.1696993e-05,5.352478e-06,-7.054374e-05,-0.0001286818,4.198884e-05,0.000121169855,-0.00018769092,8.810893e-05,-0.00013612493,2.4461683e-06,-0.00015260807,0.00014599226,-8.601908e-05,0.00016043118,8.200613e-05,-2.7415732e-05,9.9238634e-05,3.0594645e-05,5.5701174e-05,4.408181e-05,8.620059e-05,-0.0001605822,-0.0002399585,-9.6173666e-05,-2.7537819e-05,8.385735e-05,9.912774e-05,3.372055e-05,5.3866825e-07
4,4.3723252e-05,1.2983182e-06,-0.00027812377,3.5706085e-05,0.00012419594,0.000103963335,7.2663643e-06,-8.409218e-05,-3.9519684e-05,5.626456e-05,8.091197e-05,-2.2229666e-05,-6.406382e-05,1.7668775e-05,-5.6740377e-05,-0.035122983,0.00015793179,0.00011815839,0.00013250891,0.0001577792,6.588058e-05,5.4214514e-05,9.325745e-05,-7.164868e-05,-6.997389e-05,1.8407882e-06,-8.26559e-05,-0.00016370148,0.00010569616,-0.00024358422,-4.119457e-05,8.057016e-05,4.7808848e-05,-1.6486592e-05,0.000112298396,5.423416e-05,-0.00022593723,0.00025761971,-0.00024743442,9.6748685e-05,0.00021005883,0.00011754956,2.012372e-05,-0.0003443971,0.0001248112,-9.294538e-05,-1.6510105e-05,-9.734545e-05,-6.1206294e-05,-4.6761124e-07
5,1.1438509e-05,-7.351448e-05,-0.00012404229,-5.81786e-05,5.6895755e-05,0.00011700672,0.00022689386,9.130965e-05,4.2352425e-05,0.00015941627,-0.00016770889,-5.081626e-05,-0.00021892953,0.00038032327,1.826715e-05,-0.00015785746,0.00011521112,-0.00012279174,-0.0001112141,0.00019781932,0.00023566865,-0.00018212752,3.153902e-05,6.3475773e-06,7.438328e-05,8.911824e-05,5.849324e-06,-0.00020773642,0.00011686787,5.69408e-05,0.00012281546,7.520177e-05,-0.00010410118,-0.00016417263,7.475757e-05,9.5110096e-05,-0.00012352319,0.00017967724,8.238476e-07,-7.126327e-05,-0.00019061632,0.0001424519,9.011177e-05,-6.028574e-05,5.7385572e-05,5.163996e-05,-0.000109675515,0.00024402211,1.1843833e-05,0.00016430799
6,0.00026863752,9.9751465e-05,4.128663e-05,0.00017096696,0.00012341811,-2.014212e-05,4.959936e-05,2.6938382e-05,-2.0297819e-05,-0.00020235912,-6.9603084e-06,0.0001585522,-0.0001328607,-0.0003247318,-0.00015581898,9.562562e-05,-0.00019223055,-0.00012372616,3.1881646e-06,-9.6468124e-05,2.1990127e-06,-7.749911e-05,-0.00011847311,7.442284e-05,0.0001685583,-0.00010065081,9.6332056e-05,0.00029709106,0.0001156841,-9.171592e-05,4.928749e-05,0.00017931094,-0.00013018966,-5.6655903e-05,-0.0001427134,-1.3434321e-05,0.00017725078,0.00014138658,-9.940971e-05,0.00019331786,8.5652304e-05,-8.880161e-05,5.716828e-05,-0.0003499145,-9.765496e-05,4.9383983e-05,-3.544685e-05,-6.917384e-06,-0.00012225399,6.146506e-05
7,0.00015373183,0.00011101896,0.00016832477,-5.667076e-06,-0.000121485646,-0.00013564943,5.4175696e-05,0.00013407631,2.174736e-05,0.000120770324,2.7188478e-05,1.4852805e-05,3.2622265e-06,7.2562616e-06,-3.4878012e-05,0.00019131224,-8.1497055e-05,0.00010689224,0.00018481868,-0.00018348207,-9.779543e-05,0.00024173997,0.00011604646,-0.00017650596,7.239806e-05,9.3354116e-05,-0.00012381727,-0.00022295816,0.00014942962,-5.8939695e-05,-3.320296e-05,-0.00015153873,-9.665506e-05,0.00015355702,0.00015368487,-0.00017125762,-0.00010821245,0.0001971597,-8.61897e-05,-1.4619633e-05,8.213324e-05,0.00011619492,0.00019191836,5.0816525e-05,-8.1455466e-05,-1.4627411e-05,0.000107006534,0.00018641213,-0.00013363607,0.00017337233
8,0.0001949094,8.530152e-05,0.00011727446,0.00014415913,0.00017125002,0.00024104392,-0.00016354138,0.00013594811,-1.98853e-05,-0.00017453285,0.000119918695,5.9525337e-07,-0.00011575686,-0.00019155479,4.9428403e-05,-0.002849958,7.963572e-05,0.00019270396,6.259482e-05,0.00017863503,-9.511256e-05,-2.8854949e-05,-4.48502e-05,-7.996159e-05,-6.7754445e-06,-3.2828586e-05,-0.000105808074,0.00012863125,0.00013999487,8.803749e-06,-7.9013276e-05,-3.6738682e-05,0.00017395272,0.00015194184,7.069841e-05,-0.00010664373,0.00013802771,0.00016755798,6.8826703e-06,5.678099e-06,-7.7086974e-05,-2.0470452e-05,3.9139504e-05,-4.7143883e-05,-0.00017555471,-9.091678e-05,-7.555762e-05,3.1790238e-05,4.065034e-06,-0.00013455772
9,4.6375044e-05,-8.2033235e-05,-4.718278e-05,0.00021951483,-0.0001001329,5.8107507e-06,-8.482864e-06,0.00010153538,0.00016437197,3.1786913e-06,3.6412595e-05,0.00025521324,0.00015190005,-9.971499e-05,0.00022267931,-0.00061536534,0.00026028795,-9.7509255e-05,-0.00012314314,0.00014441871,8.324954e-06,-4.774073e-06,0.00013941596,1.44002115e-05,-7.943804e-05,-0.00012289177,0.0001983548,-1.8548657e-05,-4.4419197e-05,-0.00020083218,0.000385141,8.272956e-05,2.5932022e-06,3.9178412e-05,-0.0004208283,0.00041382335,0.00017237742,-0.00013098985,0.00022000154,-3.8042836e-06,1.9037909e-05,0.000277611,0.00015800074,1.9160667e-05,0.00018468058,0.00021186039,-9.276638e-05,6.338711e-05,4.5661676e-05,0.00017777018
10,-0.00038079708,5.1916297e-05,-5.9985e-05,-0.00010609681,0.00014616095,-9.262867e-05,-0.000114427625,-0.00024563182,7.715274e-05,-1.8593819e-05,-0.00011679716,0.00023161463,-0.00017899138,-0.00019692902,-4.5293855e-05,3.5632864e-05,0.0001966143,-1.946037e-05,-7.754379e-05,0.0001453812,7.404774e-05,0.0001259347,-0.00027673246,0.00011473535,-1.6300135e-05,-8.346087e-07,-5.842725e-06,-0.00036176946,-5.612458e-05,0.0002343474,-0.00027226587,6.4084816e-06,0.00019134558,-0.0001580244,-8.267868e-05,0.0002068735,2.1498206e-05,6.96395e-06,3.0536175e-05,4.2023697e-05,-6.4445456e-05,-0.00012060591,2.5935122e-05,-0.00015051637,-1.1914177e-05,-0.00013133694,0.00018128406,0.0002182303,1.095199e-06,0.00015627866
11,-6.995255e-05,1.2324788e-05,2.6241552e-05,-0.00013225534,-0.00011999882,-6.194696e-05,1.0201076e-05,-5.2370735e-05,-1.0798536e-05,-0.00022656994,-2.4240668e-05,0.00012718806,0.00024251203,-7.887991e-05,-0.00029650354,-7.589819e-05,-2.448093e-05,-9.862679e-05,8.210266e-05,0.000157307,0.00023160629,0.00010762669,0.0002177467,6.670057e-05,-0.00013370537,0.0002538402,-0.0002550746,1.1144577e-05,-0.00024361786,0.00021180652,-0.00023716834,2.8689337e-06,-0.00018014968,2.9576287e-05,-5.3828204e-05,-9.7649885e-05,-3.3123968e-05,-0.00011110699,-0.00017950412,5.743871e-05,0.000112919224,-9.016221e-05,1.30392145e-05,-0.0022014717,-7.1949915e-05,1.1164717e-05,-0.00018218879,-0.00011469871,-0.00014607851,3.719522e-05
12,1.993285e-05,-6.764436e-06,5.1264906e-06,-7.2826806e-06,0.00016553994,0.00028846157,-0.00022677933,6.912369e-05,-8.408992e-05,-2.1154698e-05,-8.588933e-06,-6.6040055e-05,0.00012081915,0.0004297516,2.3507604e-05,0.00018627886,0.00020498733,-8.380788e-05,0.00019146928,0.00018840838,0.0001274686,3.4066506e-05,8.202868e-05,-0.0001243661,-0.00013091983,-2.5076297e-06,1.3022798e-05,-1.0084179e-05,9.7373566e-05,3.0674302e-05,-0.00020627365,0.00011313917,-5.1481034e-05,-1.6157523e-05,-5.3997377e-05,-0.00033221522,0.00015520069,2.9566821e-05,9.733114e-06,2.0500425e-05,6.0871906e-05,-0.0002731177,-0.000103113845,-0.00024781542,-3.0482015e-05,-0.0002662181,-1.9357853e-05,-9.839547e-05,-2.4128327e-05,1.8218165e-05
13,0.00013210943,-0.00012436557,-9.110792e-05,0.00017367573,-0.00010096874,9.666412e-05,-0.00013294448,-0.000106097665,-0.00012891169,-0.00012846354,-0.00013260785,-0.00015493642,0.00012679957,-1.9889194e-06,-1.2890101e-05,-0.00051674823,7.230374e-05,-0.00011649314,-9.295979e-05,-4.179179e-06,-0.0001660136,-8.905685e-05,0.0003147379,1.02381455e-05,-0.00021007776,5.6370714e-05,-0.00012431818,0.0002213404,-4.4984452e-05,-0.00013498089,7.054654e-05,-8.850553e-05,6.189207e-05,-0.00027005794,-8.262963e-05,-6.998294e-05,0.00015644352,-5.5237793e-05,0.00014212969,1.9241088e-06,-6.411553e-05,-4.0350016e-05,3.48452e-05,-0.0003319683,-3.4942976e-05,-0.00029808292,-0.00013002394,0.00027112605,-0.00015717134,-0.00013620392
14,-0.00011514368,0.00014134878,0.00037255528,6.911795e-05,-0.0001110797,-1.951461e-05,-9.506347e-05,-5.3221003e-05,1.0369677e-06,6.9174086e-05,5.7085264e-05,2.370574e-05,0.00035638927,-0.00013219737,-0.00012474228,-0.00027556022,-0.000117714015,-9.342286e-06,-0.00010631019,-0.00016197644,7.3741074e-05,-0.00015297689,-0.00016377604,0.00015602872,-1.3759753e-05,0.00011775521,-5.625416e-05,-0.00023448025,0.00017005546,4.7643472e-05,0.0002056419,0.0003588671,1.1670603e-05,-9.4001174e-05,-8.857271e-05,-0.00017474755,-4.8297807e-06,-0.00017417186,0.00024626596,-7.037501e-05,-7.1625065e-05,-9.925472e-05,-0.00020081582,-0.0006879729,-2.8988405e-05,-0.0001732494,-0.00021292227,0.0001291963,-4.320719e-05,-2.008534e-05
15,-4.397822e-05,-8.137678e-05,2.184022e-05,-6.2641644e-05,0.00011449181,6.382212e-05,-4.2784362e-05,8.905401e-05,-0.00044142123,-0.0001358985,-0.00015051792,1.6095983e-05,0.000130943,-7.462474e-05,-0.00014041585,-6.987086e-05,-1.9576604e-05,0.00019501735,9.605426e-05,9.241504e-06,-0.0001852242,9.445758e-05,-5.9018803e-05,-0.00020640664,-0.00012776937,1.8154655e-05,-8.6393615e-05,8.678123e-05,-0.00019247056,-9.103865e-05,-0.0001347713,-0.0001277331,-6.636634e-05,0.00015768287,0.0001509284,8.479912e-05,-0.00023075307,-5.3357544e-05,-3.6525613e-05,-6.419636e-05,9.5952244e-05,-6.9809095e-05,-0.000100852325,-0.0011215388,7.18177e-05,0.0001459674,-0.00013381711,-3.415838e-05,0.0001934372,-1.5098336e-05
16,-5.588854e-05,-1.511793e-06,-9.390143e-05,0.00012091383,7.867315e-05,-0.00012048333,0.00015272619,-0.00015043668,-4.460171e-05,9.666431e-05,-7.7398894e-05,0.00025749108,-0.00018001071,0.00015775568,6.104802e-05,0.00015493255,7.5395794e-05,-0.0001229453,-3.2951866e-05,-2.8854702e-06,0.00016126811,-0.00022612016,7.613084e-05,2.0125963e-05,-4.812569e-05,-0.00013337038,3.2899636e-05,8.5227795e-05,1.694409e-05,-0.00018853127,-5.0924413e-05,7.429044e-05,2.8578637e-05,1.3725483e-05,9.562464e-06,-8.666382e-05,-6.638093e-05,7.271212e-05,0.00017527121,-0.00012312329,-2.0193875e-05,-0.00011607395,-2.15685e-05,-0.0012979618,-2.8379174e-05,2.6367445e-05,-2.138615e-05,-0.00015727011,8.336239e-06,6.645746e-05
