,0
0,0.4832298159599304
1,0.6860248446464539
2,0.7226707935333252
3,0.7344720363616943
4,0.6403726935386658
5,0.6636645793914795
6,0.6850931644439697
7,0.6801242232322693
8,0.6742236018180847
9,0.6801242232322693
10,0.6875776648521423
11,0.6916149258613586
12,0.6934782862663269
13,0.6835403442382812
14,0.6785714030265808
15,0.6847826242446899
16,0.694409966468811
17,0.699999988079071
18,0.7062112092971802
19,0.7090061902999878
20,0.7102484703063965
21,0.7130434513092041
22,0.7145962715148926
23,0.7152174115180969
24,0.7158384919166565
25,0.7170807719230652
26,0.717391312122345
27,0.7177018523216248
28,0.7192546725273132
29,0.7198757529258728
30,0.7208074331283569
31,0.7208074331283569
32,0.7214285731315613
33,0.7220497131347656
34,0.7229813933372498
35,0.7232919335365295
36,0.7236024737358093
37,0.7245341539382935
38,0.7248446941375732
39,0.7251552939414978
40,0.7257763743400574
41,0.7263975143432617
42,0.7263975143432617
43,0.7267080545425415
44,0.7267080545425415
45,0.7267080545425415
46,0.7267080545425415
47,0.7267080545425415
48,0.7267080545425415
49,0.7267080545425415
50,0.7273291945457458
51,0.7270186543464661
52,0.7279503345489502
53,0.7273291945457458
54,0.72826087474823
55,0.72826087474823
56,0.7288820147514343
57,0.7285714149475098
58,0.7288820147514343
59,0.7288820147514343
60,0.7288820147514343
61,0.7291925549507141
62,0.7288820147514343
63,0.7288820147514343
64,0.7291925549507141
65,0.7288820147514343
66,0.7291925549507141
67,0.7295030951499939
68,0.7295030951499939
69,0.7295030951499939
70,0.7298136353492737
71,0.7295030951499939
72,0.7298136353492737
73,0.7298136353492737
74,0.7301242351531982
75,0.7301242351531982
76,0.7301242351531982
77,0.7301242351531982
78,0.7301242351531982
79,0.7301242351531982
80,0.7301242351531982
81,0.7301242351531982
82,0.7301242351531982
83,0.7301242351531982
84,0.7301242351531982
85,0.7301242351531982
86,0.7301242351531982
87,0.7301242351531982
88,0.7301242351531982
89,0.7298136353492737
90,0.7301242351531982
91,0.730434775352478
92,0.7298136353492737
93,0.730434775352478
94,0.730434775352478
95,0.7307453155517578
96,0.7298136353492737
97,0.7307453155517578
98,0.7326086759567261
99,0.7319875955581665
100,0.7329192757606506
101,0.7332298159599304
102,0.7335403561592102
103,0.7335403561592102
104,0.7335403561592102
105,0.7335403561592102
106,0.7338509559631348
107,0.7338509559631348
108,0.7338509559631348
109,0.7338509559631348
110,0.7338509559631348
111,0.7338509559631348
112,0.7341614961624146
113,0.7344720363616943
114,0.7344720363616943
115,0.7350931763648987
116,0.7350931763648987
117,0.7354037165641785
118,0.7354037165641785
119,0.7357142567634583
120,0.7360248565673828
121,0.7363353967666626
122,0.7366459369659424
123,0.7369565367698669
124,0.7369565367698669
125,0.7369565367698669
126,0.8580745458602905
127,0.9177018404006958
128,0.9472049474716187
129,0.9562112092971802
130,0.966149091720581
131,0.9708074331283569
132,0.9729813933372498
133,0.9736024737358093
134,0.9745341539382935
135,0.9748446941375732
136,0.9742236137390137
137,0.9742236137390137
138,0.9742236137390137
139,0.9739130139350891
