,0,1
0,0.16440132,-0.16645822
1,0.16857208,-0.17061543
2,-0.15684405,0.15435891
3,0.16880955,-0.17085211
4,-0.00377918,0.001522574
5,-0.16773184,0.16520698
6,0.25735888,-0.2615047
7,0.16409127,-0.166149
8,-0.100750856,0.09852581
9,-0.16940364,0.16687065
10,0.17128073,-0.17331572
11,0.16932869,-0.17136891
12,-0.003901444,0.0015710738
13,-0.15749604,0.15501183
14,-0.16848508,0.16595821
15,0.15473136,-0.15682209
16,-0.26690283,0.26642144
17,0.1634691,-0.16552943
18,-0.0037387956,0.0015015529
19,-0.26692334,0.26643494
20,-0.26701877,0.26652443
21,0.16496012,-0.167015
22,0.16103268,-0.16310096
23,0.25735262,-0.2614983
24,-0.004797567,0.0019192662
25,-0.16425332,0.161729
26,-0.001028061,0.00036621682
27,-0.06399362,0.06208543
28,-0.0049651144,0.001976547
29,-0.0045032618,0.0018107423
30,-0.26692456,0.26643166
31,-0.26691267,0.26642618
32,0.15861487,-0.16069183
33,-0.17213953,0.16958691
34,-0.0043227244,0.0017403243
35,-0.26694608,0.2664564
36,-0.26691005,0.26642427
37,-0.003609751,0.0014480213
38,-0.2669035,0.26641253
39,-0.17210165,0.16957054
40,-0.0044290735,0.0017877207
41,0.16724434,-0.1692927
42,-0.1724562,0.16991912
43,-0.26690114,0.26641154
44,-0.0023817238,0.00091187155
45,-0.004457877,0.0018020556
46,-0.0048656752,0.0019404013
47,-0.12769309,0.12531896
48,-0.0044791973,0.001800394
49,-0.0020406188,0.00077102066
50,-0.13699384,0.13458177
51,0.16241117,-0.16447474
52,0.16120306,-0.16327102
53,0.16223209,-0.16429634
54,0.1518845,-0.15398453
55,-0.160691,0.15819114
56,-0.2670334,0.2665405
57,0.25735137,-0.26149747
58,-0.0020333524,0.00076522096
59,-0.0045391745,0.0018193896
60,-0.2668988,0.26640546
61,-0.00438188,0.0017614595
62,0.17134312,-0.17337796
63,-0.004479758,0.0018007557
64,-0.0015937048,0.00058588537
65,-0.2669274,0.26643753
66,-0.26692575,0.2664061
67,-0.004202404,0.0016958419
68,0.16539402,-0.16744722
69,-0.0029789142,0.0011797398
70,0.15947457,-0.16154811
71,-0.0043784035,0.0017612311
72,-0.17663719,0.17408217
73,-0.0045465124,0.0018273413
74,-0.003932325,0.0015819921
75,-0.0037998636,0.0015318535
76,0.16531186,-0.16736537
77,-0.26692072,0.2664295
78,-0.0038400423,0.001543529
79,-0.15109158,0.14862639
80,-0.0031526815,0.0012545785
81,-0.0048951544,0.0019510326
82,0.16934408,-0.17138384
83,-0.0025958428,0.0010121842
84,-0.0035494054,0.0014225902
85,-0.16836636,0.16581985
86,-0.2668894,0.26639956
87,0.1565803,-0.15866405
88,0.16375756,-0.16581632
89,-0.0016011735,0.00059468526
90,0.25735736,-0.26150346
91,-0.26706076,0.2665687
92,0.16276973,-0.16483258
93,-0.16537413,0.16286331
94,-0.266909,0.26641753
95,-0.2669271,0.26643834
96,0.16863137,-0.17067418
97,-0.004382888,0.0017612984
98,-0.0049877493,0.0019884456
99,-0.14695986,0.14451025
100,-0.2669213,0.2664318
101,-0.26700497,0.26652262
102,-0.0042555653,0.0017122397
103,0.16358256,-0.1656424
104,0.16146138,-0.16352826
105,-0.0048359125,0.0019285709
106,0.16214329,-0.16420813
107,-0.26691657,0.26642758
108,-0.14815263,0.14569578
109,-0.26691264,0.26641858
110,0.1707975,-0.1728355
111,0.16082062,-0.16288958
112,-0.0048715067,0.0019447112
113,-0.2669258,0.26644173
114,-0.26689142,0.2664009
115,0.16450778,-0.16656408
116,-0.0018403293,0.00068995
117,-0.13699229,0.13457967
118,-0.26689804,0.2664147
119,-0.12732908,0.12494611
120,-0.26692072,0.26643097
121,-0.0045348657,0.001819448
122,0.15650436,-0.15858835
123,-0.2669227,0.26642993
124,-0.0042984723,0.001729522
125,-0.26696,0.26646963
126,-0.15132086,0.14885347
127,-0.1779977,0.17544144
128,-0.1674721,0.16495083
129,0.15816267,-0.1602411
130,0.17029515,-0.17233361
131,-0.0045073265,0.0018175804
132,-0.2669756,0.266482
133,0.17201838,-0.17405204
134,0.16286913,-0.16493104
135,-0.0014925774,0.000542466
136,-0.00289899,0.0011490262
137,-0.0043190457,0.0017370181
138,0.16891931,-0.17096041
139,-0.0023046688,0.0008841602
140,-0.15439619,0.15192455
141,-0.005087844,0.002018176
142,-0.0046002134,0.0018453784
143,-0.003579833,0.0014342509
144,0.17200372,-0.17403628
145,-0.15741648,0.15492268
146,-0.15739475,0.15490678
147,-0.0038867616,0.0015611392
148,-0.26691225,0.26642236
149,-0.004195913,0.0016897445
