,0
0,0.47453415393829346
1,0.9195652008056641
2,0.9531055688858032
3,0.9614906907081604
4,0.9642857313156128
5,0.9655279517173767
6,0.9664596319198608
7,0.9683229923248291
8,0.9667701721191406
9,0.9655279517173767
10,0.9664596319198608
11,0.9658384919166565
12,0.9652174115180969
13,0.9652174115180969
14,0.9649068117141724
15,0.9642857313156128
16,0.9642857313156128
17,0.9645962715148926
18,0.9655279517173767
19,0.9642857313156128
20,0.9645962715148926
21,0.9645962715148926
22,0.9642857313156128
23,0.9642857313156128
24,0.9639751315116882
25,0.9642857313156128
26,0.9636645913124084
27,0.9636645913124084
28,0.9639751315116882
29,0.9636645913124084
30,0.9636645913124084
31,0.9636645913124084
32,0.9636645913124084
33,0.9639751315116882
34,0.9639751315116882
35,0.9639751315116882
36,0.9639751315116882
37,0.9639751315116882
38,0.9636645913124084
39,0.9639751315116882
40,0.9639751315116882
41,0.9639751315116882
42,0.9639751315116882
43,0.9639751315116882
44,0.9639751315116882
45,0.9636645913124084
46,0.9636645913124084
47,0.9633540511131287
48,0.9633540511131287
49,0.9633540511131287
50,0.9636645913124084
51,0.9627329111099243
52,0.9624223709106445
53,0.9624223709106445
54,0.9624223709106445
55,0.9624223709106445
56,0.9624223709106445
57,0.9627329111099243
58,0.9627329111099243
59,0.9630434513092041
60,0.9630434513092041
61,0.9630434513092041
62,0.9630434513092041
63,0.9630434513092041
64,0.9630434513092041
65,0.9639751315116882
66,0.9630434513092041
67,0.9633540511131287
68,0.9633540511131287
69,0.9633540511131287
70,0.960869550704956
71,0.9630434513092041
72,0.9630434513092041
73,0.9630434513092041
74,0.9630434513092041
75,0.9633540511131287
76,0.9630434513092041
77,0.9630434513092041
78,0.9630434513092041
79,0.9630434513092041
80,0.9627329111099243
81,0.9633540511131287
82,0.9633540511131287
83,0.9633540511131287
84,0.9633540511131287
85,0.9639751315116882
86,0.9630434513092041
87,0.9633540511131287
88,0.9633540511131287
89,0.9633540511131287
90,0.9639751315116882
91,0.9633540511131287
92,0.9639751315116882
93,0.9639751315116882
94,0.9642857313156128
95,0.9633540511131287
96,0.9642857313156128
97,0.9642857313156128
98,0.9642857313156128
99,0.9621118307113647
100,0.9642857313156128
101,0.9642857313156128
102,0.9642857313156128
103,0.9645962715148926
104,0.9642857313156128
105,0.9642857313156128
106,0.9642857313156128
107,0.9642857313156128
108,0.9642857313156128
109,0.9645962715148926
110,0.9642857313156128
111,0.9645962715148926
112,0.9642857313156128
113,0.9645962715148926
114,0.9645962715148926
115,0.9642857313156128
116,0.9642857313156128
117,0.9642857313156128
118,0.9642857313156128
119,0.9642857313156128
120,0.9642857313156128
121,0.9642857313156128
122,0.9642857313156128
123,0.9642857313156128
124,0.9642857313156128
125,0.9645962715148926
126,0.9642857313156128
127,0.9639751315116882
128,0.9642857313156128
129,0.9639751315116882
130,0.9639751315116882
131,0.9642857313156128
132,0.9642857313156128
133,0.9642857313156128
134,0.9639751315116882
135,0.9639751315116882
136,0.9639751315116882
137,0.9639751315116882
138,0.9639751315116882
139,0.9639751315116882
