,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0013512203,0.00043029673,0.0024232618,-0.1862398,-0.013132028,0.011801075,-0.001371237,-0.013677497,-0.012181753,-0.038247,-0.00414606,-0.008272864,-0.0015684129,0.011191056,0.0003192441,-0.0038878387,-0.013271114,0.015152185,-0.0008954494,0.0020767595,0.0006690582,0.011750115,0.012225273,-0.0011980755,-0.000732538,-0.014301,0.00045211075,0.0033211247,0.011551039,0.00026808243,0.0005823253,0.0013487607,0.00060407526,-0.0023270291,-0.0034235972,0.011228167,-0.011257273,-0.019487588,-0.01299171,-0.0015184622,0.01104834,-0.00031416415,-6.694363e-05,-0.0021729257,0.039572727,-0.012491407,-0.00320475,-0.0123492805,0.012308444,0.004824421
1,0.0029906204,-0.0024825127,-0.007650967,-0.0027415,-0.010086245,0.0091557605,-0.0024711774,-0.009222116,-0.010647658,-0.009029816,-0.07213012,-0.0034917807,0.0048109163,0.00906644,-0.00600822,-0.0034931467,-0.0101351235,-0.01936251,-1.2172508e-05,7.070226e-05,-0.0010279792,0.058379788,0.009421647,0.0002579692,-0.0010499152,-0.010362126,0.0017376763,0.00041260643,0.008827883,0.0019444274,-0.0008009833,0.00040291323,-0.00017090737,-0.0011740737,-0.0012728362,0.010018762,-0.0075358218,-0.0020051827,-0.010074997,0.00024364256,0.009431776,-0.0005282096,0.000596427,-0.0001406611,0.000911736,0.004513678,0.002123913,-0.011762615,0.009965312,0.0058590304
2,0.023886729,-0.0033895713,0.0043482855,-0.0033834244,-0.009615689,0.0097146565,-0.02085254,-0.00999558,-0.010302642,-0.007863645,-0.0015615361,-0.0064355503,0.0008473195,0.009391353,0.0026429896,-0.0026096734,-0.010231752,-0.009851181,0.0005013604,-0.0009951852,-0.0014397922,0.010054135,0.009764683,-0.0007306967,6.379228e-05,-0.011611032,-0.021060245,0.000912026,0.009559377,0.0010204632,-0.00030635716,0.00031860723,-0.12731524,-0.032985322,-0.0065005203,0.010184012,-0.037955504,-0.0009849409,-0.010660888,-0.0007280002,0.009412536,-0.00070967746,0.00019869342,-0.0013027176,0.0010744378,-0.009858407,-0.002379157,-0.009585755,-0.15555687,0.00442671
3,0.0085305,-0.04606473,0.010194158,-0.0053727855,0.022088638,-0.0031875789,-0.005730654,-0.008916024,-0.008888966,-0.008831339,0.0031178272,-0.001113518,0.005470268,-0.0042941817,-0.00029265432,-0.0050047617,-0.009520418,-0.008246122,0.0063020047,-0.003840715,-0.022105278,0.006422447,0.008101662,-0.0071072406,-0.0048827785,-0.011667477,0.0067382813,-0.0032867258,0.008915335,-0.01394532,-0.004493089,-0.0034076686,-0.0034398201,-0.0051358324,0.0006495301,-0.005882699,-0.04013933,-0.0054849144,-0.009393133,0.0034172775,0.008932359,0.0020427846,0.00304928,0.0020090917,-0.041502118,-0.008917154,0.0017520617,-0.008888757,0.009790544,0.0075146225
4,0.21491791,-0.008716758,0.015865637,-0.007846212,-0.01081618,0.010760427,-0.008144041,-0.010433805,-0.010618574,-0.008649388,0.005275374,-0.00037409723,0.008158665,0.008773893,0.004234417,-0.0059514088,-0.010983493,-0.010655108,0.008852921,-0.0075970553,-0.005958983,0.01445403,0.0018465335,0.005663122,-0.011092077,-0.00994231,0.014520734,-0.005973806,0.010768713,0.0052134814,-0.007345446,-0.0036999953,-0.006365814,-0.0066029932,0.008043827,0.011009969,-0.009929541,-0.004931572,-0.010855176,0.0064549283,0.009047218,0.0040759346,0.042410325,0.003076306,-0.005150442,-0.01091301,0.0025715297,-0.010273805,0.011404648,0.0068658954
5,0.007122219,-0.005662594,0.17896365,-0.1641883,-0.009758807,0.0136907445,-0.0043267217,-0.009658957,-0.028345574,-0.0028413925,0.0012192589,-0.0042416607,0.004110915,0.008463616,-0.00038838843,-0.0031326627,-0.009678518,0.000410899,0.00020897364,-0.0040158313,-0.0036638984,0.010905178,-0.02535929,0.0028271761,-0.0029429507,-0.010806073,0.0038065303,-0.0013434091,0.008864968,0.0012345037,-0.008052695,0.00048190483,-0.0010426745,-0.0022692787,0.004733461,0.009834728,-0.008526873,0.073201515,-0.09672844,0.0029206912,0.00939141,0.0005851734,0.001796485,-0.0008819668,-0.0008787534,-0.009837943,-0.0022372352,-0.009486756,0.009945246,0.0011568425
6,0.00582872,0.01698817,0.009394316,-0.005849552,-0.01019318,0.054500103,-0.0032610989,-0.009879856,-0.0102352835,-0.009815324,0.0014662886,-0.004298636,0.0032542283,0.008780207,-0.0011465938,-0.0018734789,-0.010152623,-0.13119411,0.005118468,-0.002459799,-0.0025143132,-0.011793072,0.008538806,0.0018729628,-0.0011353008,-0.01063781,-0.009829899,-0.0014014875,0.009511113,0.0010941809,-0.013338653,0.0038352597,0.00062308594,-0.00076809275,0.0030244861,0.00980486,-0.00879566,-0.0011535329,-0.009979039,0.0017006913,0.09039943,-0.00046118308,-0.00034218663,-0.0019192244,0.013424075,-0.009713043,-0.0025553997,-0.009407462,-0.01718312,-0.008998605
7,-0.0034475126,0.0043119257,-0.0025230884,-0.0023002585,-0.01164168,0.01283332,0.0051627057,-0.012101052,-0.0117838755,-0.011060584,-0.01049704,-0.012313249,-0.0044001634,0.010040345,-0.009387988,0.0038936941,-0.011337402,-0.010908959,-0.0032836657,0.040903002,0.0056342217,0.012013932,0.011119542,-0.0059581166,0.006959888,-0.012917913,-0.0059408667,0.008015679,0.011203045,-0.005844926,0.004624332,0.1123001,0.03763144,0.010220255,-0.00456263,0.011347755,-0.011130293,0.007490392,-0.012058415,-0.005994187,-0.14127696,0.00056763605,-0.008482263,-0.011623212,0.0068185767,-0.011154569,-0.011695975,-0.008391287,0.017073125,-0.008981631
8,0.006135409,-0.01320841,0.0077093346,-0.005448601,-0.012024575,0.0034550785,-0.009392544,-0.007346888,-0.0112268925,-0.008289868,0.0044118445,-0.0035225942,0.005026366,0.009743272,0.0016494247,-0.002749356,-0.022856876,-0.010659232,0.00786362,-0.0070315874,-0.0054546325,0.00998775,0.011101228,0.007303175,-0.003390438,-0.012976498,0.021152327,-0.002196741,0.010413148,0.004101595,-0.005871476,0.04949814,-0.0026258435,-0.0032866986,0.006934184,0.01088401,-0.010550223,-0.007047227,0.033402327,0.022347108,0.010732938,0.0018480984,0.002312812,0.0011993648,-0.010925241,-0.01126894,3.22971e-05,-0.010491168,0.010647181,0.0007296843
9,0.0016055291,-0.0023439173,0.0007010715,0.00021333066,-0.016224151,0.009287819,-0.00033497871,-0.009531451,-0.009888992,-0.00981171,0.0010125086,-0.0060789264,0.0004852103,0.008818456,0.01184526,-0.004997988,-0.009735837,-0.00925166,0.00088495493,-0.0010894629,0.00166739,0.01056973,0.00884576,0.0010092496,0.0017489884,-0.007216813,0.00034827224,0.0027564804,0.0088984,0.00024358269,-0.0004112109,0.004199709,0.0033708888,0.0034143026,0.00036057687,0.009343612,-0.009048016,0.001955633,-0.010442765,-0.0074485163,0.009492835,-0.002787625,-0.0035747779,-0.0030627137,0.00028086442,-0.009637847,-0.0051246383,-0.009117647,0.009404692,-0.006314337
