,0
0,0.4763975143432617
1,0.7972049713134766
2,0.747826099395752
3,0.8307453393936157
4,0.8860248327255249
5,0.8409937620162964
6,0.7291925549507141
7,0.7254658341407776
8,0.7267080545425415
9,0.7276397347450256
10,0.7285714149475098
11,0.7288820147514343
12,0.7295030951499939
13,0.7307453155517578
14,0.7307453155517578
15,0.7347826361656189
16,0.7962732911109924
17,0.9121118187904358
18,0.9481366276741028
19,0.9602484703063965
20,0.9652174115180969
21,0.967391312122345
22,0.9692546725273132
23,0.9698757529258728
24,0.9680124521255493
25,0.967391312122345
26,0.9683229923248291
27,0.9670807719230652
28,0.9683229923248291
29,0.9680124521255493
30,0.967391312122345
31,0.9670807719230652
32,0.9683229923248291
33,0.966149091720581
34,0.966149091720581
35,0.966149091720581
36,0.9621118307113647
37,0.9658384919166565
38,0.9655279517173767
39,0.9649068117141724
40,0.9633540511131287
41,0.9655279517173767
42,0.9639751315116882
43,0.9639751315116882
44,0.9630434513092041
45,0.9667701721191406
46,0.9633540511131287
47,0.9633540511131287
48,0.9633540511131287
49,0.9627329111099243
50,0.9652174115180969
51,0.9621118307113647
52,0.9621118307113647
53,0.9621118307113647
54,0.9618012309074402
55,0.9614906907081604
56,0.960869550704956
57,0.9618012309074402
58,0.9618012309074402
59,0.9618012309074402
60,0.9621118307113647
61,0.9649068117141724
62,0.9627329111099243
63,0.9624223709106445
64,0.9624223709106445
65,0.9621118307113647
66,0.9624223709106445
67,0.9630434513092041
68,0.9624223709106445
69,0.9627329111099243
70,0.9627329111099243
71,0.9627329111099243
72,0.9642857313156128
73,0.9627329111099243
74,0.9627329111099243
75,0.9627329111099243
76,0.9633540511131287
77,0.9633540511131287
78,0.9633540511131287
79,0.9633540511131287
80,0.9633540511131287
81,0.9633540511131287
82,0.9633540511131287
83,0.9633540511131287
84,0.9633540511131287
85,0.9633540511131287
86,0.9633540511131287
87,0.9633540511131287
88,0.9639751315116882
89,0.9630434513092041
90,0.9633540511131287
91,0.9633540511131287
92,0.9627329111099243
93,0.9639751315116882
94,0.9627329111099243
95,0.9633540511131287
96,0.9630434513092041
97,0.9630434513092041
98,0.9630434513092041
99,0.9618012309074402
100,0.9624223709106445
101,0.9624223709106445
102,0.9624223709106445
103,0.9624223709106445
104,0.9624223709106445
105,0.9618012309074402
106,0.9624223709106445
107,0.9621118307113647
108,0.9621118307113647
109,0.9621118307113647
110,0.9621118307113647
111,0.9621118307113647
112,0.9621118307113647
113,0.9621118307113647
114,0.9621118307113647
115,0.9618012309074402
116,0.9621118307113647
117,0.9621118307113647
118,0.9621118307113647
119,0.9621118307113647
120,0.9621118307113647
121,0.9621118307113647
122,0.9621118307113647
123,0.9621118307113647
124,0.9621118307113647
125,0.9621118307113647
126,0.9621118307113647
127,0.9621118307113647
128,0.9621118307113647
129,0.9621118307113647
130,0.9627329111099243
131,0.9624223709106445
132,0.9624223709106445
133,0.9624223709106445
134,0.9624223709106445
135,0.9621118307113647
136,0.9624223709106445
137,0.9624223709106445
138,0.9627329111099243
139,0.9627329111099243
