,0
0,0.4754658341407776
1,0.9416149258613586
2,0.9571428298950195
3,0.9633540511131287
4,0.9670807719230652
5,0.967391312122345
6,0.9683229923248291
7,0.9689440727233887
8,0.9680124521255493
9,0.9664596319198608
10,0.9664596319198608
11,0.9658384919166565
12,0.9652174115180969
13,0.9649068117141724
14,0.9645962715148926
15,0.9645962715148926
16,0.9645962715148926
17,0.9652174115180969
18,0.9652174115180969
19,0.9649068117141724
20,0.9649068117141724
21,0.9642857313156128
22,0.9655279517173767
23,0.9655279517173767
24,0.966149091720581
25,0.9655279517173767
26,0.9649068117141724
27,0.9652174115180969
28,0.9658384919166565
29,0.9658384919166565
30,0.9652174115180969
31,0.9652174115180969
32,0.9652174115180969
33,0.9652174115180969
34,0.9658384919166565
35,0.9649068117141724
36,0.9649068117141724
37,0.9652174115180969
38,0.9652174115180969
39,0.9652174115180969
40,0.9652174115180969
41,0.9652174115180969
42,0.9652174115180969
43,0.9652174115180969
44,0.9655279517173767
45,0.9652174115180969
46,0.9655279517173767
47,0.9658384919166565
48,0.9655279517173767
49,0.9655279517173767
50,0.9649068117141724
51,0.9655279517173767
52,0.9655279517173767
53,0.9655279517173767
54,0.9658384919166565
55,0.9655279517173767
56,0.966149091720581
57,0.9658384919166565
58,0.9658384919166565
59,0.9658384919166565
60,0.966149091720581
61,0.9658384919166565
62,0.9658384919166565
63,0.966149091720581
64,0.9658384919166565
65,0.9658384919166565
66,0.9655279517173767
67,0.966149091720581
68,0.9649068117141724
69,0.9649068117141724
70,0.9627329111099243
71,0.9649068117141724
72,0.9652174115180969
73,0.9652174115180969
74,0.9649068117141724
75,0.9649068117141724
76,0.9649068117141724
77,0.9649068117141724
78,0.9645962715148926
79,0.9645962715148926
80,0.9645962715148926
81,0.9642857313156128
82,0.9630434513092041
83,0.9642857313156128
84,0.9642857313156128
85,0.9642857313156128
86,0.9639751315116882
87,0.9642857313156128
88,0.9642857313156128
89,0.9652174115180969
90,0.9642857313156128
91,0.9639751315116882
92,0.9649068117141724
93,0.9642857313156128
94,0.9639751315116882
95,0.9639751315116882
96,0.9642857313156128
97,0.9639751315116882
98,0.9639751315116882
99,0.9642857313156128
100,0.9636645913124084
101,0.9642857313156128
102,0.9642857313156128
103,0.9645962715148926
104,0.9642857313156128
105,0.9639751315116882
106,0.9645962715148926
107,0.9645962715148926
108,0.9639751315116882
109,0.9645962715148926
110,0.9636645913124084
111,0.9642857313156128
112,0.9639751315116882
113,0.9649068117141724
114,0.9645962715148926
115,0.9636645913124084
116,0.9639751315116882
117,0.9645962715148926
118,0.9642857313156128
119,0.9642857313156128
120,0.9645962715148926
121,0.9633540511131287
122,0.9642857313156128
123,0.9639751315116882
124,0.9645962715148926
125,0.9636645913124084
126,0.9639751315116882
127,0.9649068117141724
128,0.9636645913124084
129,0.9649068117141724
130,0.9639751315116882
131,0.9642857313156128
132,0.9652174115180969
133,0.9642857313156128
134,0.9652174115180969
135,0.9642857313156128
136,0.9649068117141724
137,0.9645962715148926
138,0.9645962715148926
139,0.9652174115180969
