,0,1
0,0.13290294,0.8677709
1,0.8975398,0.10242271
2,0.12491202,0.8757502
3,0.20092247,0.7998031
4,0.15488009,0.84563076
5,0.27786064,0.7226627
6,0.5167256,0.48395044
7,0.17994872,0.82057464
8,0.111200616,0.8894414
9,0.26047474,0.74004877
10,0.3176793,0.6827984
11,0.89435154,0.10560249
12,0.85221803,0.14788751
13,0.8913536,0.1086406
14,0.8609243,0.13915697
15,0.10728955,0.89334786
16,0.17822559,0.82229084
17,0.15658747,0.8439241
18,0.39977515,0.6006253
19,0.12574622,0.8749107
20,0.86045563,0.13959248
21,0.10456783,0.8960646
22,0.6974034,0.30296645
23,0.64604163,0.3543397
24,0.12974806,0.8709181
25,0.15568747,0.8448256
26,0.17657961,0.8239452
27,0.57269806,0.42749667
28,0.83838105,0.16153207
29,0.18416192,0.81636226
30,0.8748949,0.12504971
31,0.6071211,0.39301035
32,0.19263203,0.80789703
33,0.8432016,0.15691964
34,0.19341348,0.80711913
35,0.13990097,0.86078435
36,0.34425998,0.6564306
37,0.7639123,0.23601106
38,0.112295434,0.8883491
39,0.8354765,0.1644352
40,0.46960717,0.5307312
41,0.1152729,0.88537633
42,0.52456594,0.47602263
43,0.6737587,0.32625976
44,0.8543783,0.14572008
45,0.82970065,0.17020953
46,0.56764823,0.43281516
47,0.16785735,0.8326625
48,0.8829227,0.117089026
49,0.10627909,0.89435697
50,0.15162574,0.8488838
51,0.8071258,0.19280204
52,0.15223311,0.84827626
53,0.8666736,0.13325046
54,0.18012773,0.82060057
55,0.6764924,0.32356426
56,0.8131894,0.18671283
57,0.15207313,0.8484379
58,0.12662011,0.8740448
59,0.8349537,0.16495618
60,0.29374313,0.7069891
61,0.88527423,0.11476085
62,0.15798587,0.8425229
63,0.8853159,0.11462573
64,0.25551856,0.7452384
65,0.31837112,0.6824037
66,0.8871255,0.112910464
67,0.109697305,0.8909434
68,0.28629094,0.71442103
69,0.8953465,0.1046569
70,0.1530069,0.8475004
71,0.29277846,0.7077519
72,0.8187257,0.18116806
73,0.11121142,0.8894334
74,0.17092559,0.82959825
75,0.2206629,0.77987397
76,0.3550707,0.64540356
77,0.46029168,0.540039
78,0.612749,0.3873339
79,0.86860657,0.13131972
80,0.7927515,0.20749229
81,0.88855964,0.111410946
82,0.8800373,0.11989382
83,0.15767567,0.84283864
84,0.87650514,0.12358661
85,0.8997314,0.10026755
86,0.8258345,0.17407285
87,0.8840272,0.11591742
88,0.12237017,0.87829244
89,0.17236769,0.82815313
90,0.22116356,0.7793676
91,0.166598,0.833919
92,0.19232552,0.80820215
93,0.540077,0.46049747
94,0.28022584,0.7205105
95,0.14109434,0.8595942
96,0.83758885,0.16232547
97,0.13472663,0.86595166
98,0.8441542,0.15577656
99,0.88678646,0.1131603
100,0.26632312,0.73420644
101,0.4900268,0.5103118
102,0.87658817,0.12346777
103,0.8921169,0.107833736
104,0.11939157,0.8812647
105,0.11517806,0.8854699
106,0.1482882,0.8523957
107,0.13324244,0.8674218
108,0.8798877,0.12015332
109,0.886158,0.11378306
110,0.17207658,0.82864445
111,0.10958281,0.8910598
112,0.13578323,0.86488986
113,0.8717792,0.12826529
114,0.89290637,0.107092544
115,0.88935804,0.110632494
116,0.18177885,0.8187441
117,0.17501977,0.8254952
118,0.11426554,0.8863825
119,0.8930486,0.10696043
120,0.15412486,0.84656733
121,0.11637792,0.88427067
122,0.20772694,0.79281175
123,0.16079174,0.83972263
124,0.14649044,0.854016
125,0.124101,0.8765611
126,0.20473766,0.7957792
127,0.4177269,0.58263785
128,0.11273243,0.88791615
129,0.8837111,0.11623993
130,0.8703323,0.12960067
131,0.8986747,0.10128199
132,0.83293784,0.16697331
133,0.16591369,0.8346132
134,0.12342593,0.8772295
135,0.118540935,0.88211364
136,0.8908178,0.10912969
137,0.21602744,0.78448707
138,0.16412058,0.8363919
139,0.16669293,0.8338245
140,0.2809973,0.7197738
141,0.23987058,0.7606641
142,0.167045,0.83347607
143,0.15927328,0.8412369
144,0.15167518,0.8488326
145,0.23676972,0.76374817
146,0.15752046,0.84316593
147,0.33239102,0.6680974
148,0.12378842,0.87686914
149,0.88613147,0.11381869
150,0.28640836,0.7142979
151,0.88126534,0.118672796
152,0.40361008,0.5971189
153,0.25418326,0.74633193
154,0.14704962,0.8536337
155,0.17069499,0.8298263
156,0.16507955,0.8354376
157,0.20987575,0.790853
158,0.13013572,0.87052554
159,0.89449173,0.10545684
160,0.15277623,0.8477325
161,0.124361515,0.8762997
162,0.18218695,0.8183346
163,0.88536215,0.11458169
164,0.33214384,0.6686105
165,0.15874274,0.841954
166,0.88630664,0.11363145
167,0.8990694,0.100906
168,0.89047307,0.10951897
169,0.11812988,0.88252413
170,0.88796276,0.111977726
171,0.8929206,0.107045144
172,0.89727044,0.10275762
173,0.8431643,0.15675639
174,0.8857784,0.114176445
175,0.18923971,0.811292
176,0.15654044,0.8439753
177,0.19325393,0.80727327
178,0.116004355,0.88464254
179,0.12080498,0.8798509
180,0.11609423,0.88455814
181,0.37225443,0.6281623
182,0.114416055,0.8862327
183,0.83464336,0.165279
184,0.38241002,0.61831915
185,0.5808157,0.41932464
186,0.8111321,0.18877833
187,0.87004876,0.12987651
188,0.88890076,0.1110976
189,0.16071576,0.839977
190,0.18692234,0.8138064
191,0.8929075,0.10710217
192,0.87662005,0.12332519
193,0.8206907,0.17921062
194,0.81809574,0.18180947
195,0.1996695,0.8008473
196,0.15084879,0.8496627
197,0.11842032,0.88223594
198,0.87198365,0.1279441
199,0.112299725,0.88834727
200,0.10779172,0.8928456
201,0.8856364,0.11432028
202,0.2585456,0.74196815
203,0.2453385,0.7551661
204,0.24068461,0.7598136
205,0.85070705,0.1492097
206,0.7638593,0.23607306
207,0.15425798,0.846251
208,0.15877847,0.84173703
209,0.82968205,0.17021103
210,0.76907325,0.23088245
211,0.12203358,0.87862176
212,0.89196575,0.10799777
213,0.16223225,0.83846045
214,0.16906312,0.83145833
215,0.33852342,0.66220504
216,0.13509211,0.86558217
217,0.7475209,0.2527901
218,0.8848399,0.115151055
219,0.872946,0.12698421
