,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
40,-0.013653994,-0.013653981,-0.0165878,-0.016577408,-0.013654517,0.014993824,0.015345996,0.013655535,-0.016565302,0.013652999,-0.013657086,0.013655584,0.013649176,-0.013660206,0.015216106,0.013652032,-0.01365133,-0.016891498,0.013654877,0.0151447095
41,-0.015891558,-0.015891504,-0.016086394,-0.016078249,-0.015892202,0.014867697,0.015143438,0.015896922,-0.016069371,0.015895233,-0.015893843,0.015897105,0.0158926,-0.0158959,0.015042404,0.015895484,-0.015890358,-0.016309017,0.015896438,0.014987403
42,-0.013864899,-0.013864692,-0.01997724,-0.019971449,-0.013865347,0.019094622,0.019304842,0.013868335,-0.019965366,0.013866611,-0.013867497,0.01386819,0.013864039,-0.013869785,0.019228445,0.013865972,-0.013863564,-0.020125058,0.013867735,0.019186798
43,-0.01356067,-0.013560806,-0.018890267,-0.018883,-0.013561421,0.017773053,0.01803096,0.013563652,-0.01887506,0.0135619305,-0.013563287,0.013564066,0.013559029,-0.01356573,0.017936684,0.013561228,-0.013559956,-0.019088581,0.013563165,0.017885502
44,-0.013466564,-0.013466414,-0.013255214,-0.013251097,-0.013467299,0.012619034,0.012768185,0.013469221,-0.0132467225,0.013467001,-0.013469564,0.013469137,0.013463775,-0.013472172,0.012713822,0.013466316,-0.013464783,-0.013365853,0.013468709,0.012684227
45,-0.011128113,-0.01112808,-0.006262278,-0.0062592803,-0.011128998,0.005833031,0.00592081,0.0111292,-0.006255861,0.011127497,-0.011130744,0.011128764,0.011124287,-0.011133058,0.0058885864,0.01112679,-0.011126646,-0.0063528195,0.011128268,0.00587121
46,-0.015663458,-0.01566349,0.0010396823,0.001041301,-0.01566443,-0.0012193215,-0.0011878216,0.015667956,0.0010435132,0.015665282,-0.015666924,0.015668105,0.015661893,-0.015670128,-0.0011997775,0.015664551,-0.015661802,0.0009933928,0.01566719,-0.0012061226
47,-0.017522508,-0.01752253,-0.005943487,-0.0059371567,-0.017523587,0.0049136495,0.0051374203,0.017528433,-0.0059292885,0.017525245,-0.01752635,0.01752806,0.017521055,-0.017529713,0.005054564,0.017524458,-0.01752038,-0.0061464123,0.017527526,0.0050103413
48,-0.018561509,-0.018561644,-0.009572688,-0.009560949,-0.01856295,0.007902163,0.008270931,0.01856821,-0.009548691,0.018565826,-0.018564845,0.018568177,0.018562198,-0.018567756,0.008134804,0.01856513,-0.018559968,-0.009889917,0.018567586,0.008061929
49,-0.01876653,-0.018766979,-0.0089351935,-0.008926215,-0.018767394,0.0075579514,0.007867848,0.018772924,-0.008916028,0.018770177,-0.018770361,0.018773599,0.018765641,-0.018773852,0.0077538462,0.01876898,-0.018764192,-0.009190978,0.018772125,0.0076927985
50,-0.013059998,-0.013059967,-0.007937699,-0.007932512,-0.013061221,0.007208146,0.007372239,0.013061201,-0.007927328,0.013058182,-0.013064361,0.013061204,0.013053597,-0.013068319,0.0073120673,0.013056991,-0.013057729,-0.008073814,0.013060427,0.0072795656
51,-0.01608784,-0.016087607,-0.013713412,-0.013705549,-0.016089346,0.012535148,0.012806618,0.016091947,-0.0136973,0.01608938,-0.016091317,0.016091945,0.016085707,-0.016094487,0.012707341,0.016088555,-0.016085872,-0.0139231905,0.016091274,0.012653189
52,-0.015150937,-0.015151588,-0.018207056,-0.018198762,-0.015151604,0.016907856,0.017211603,0.01515435,-0.018189669,0.015152354,-0.015153464,0.015154291,0.015149657,-0.015155838,0.017100839,0.015151603,-0.015149303,-0.018432733,0.015153681,0.017040545
53,-0.015108676,-0.015108744,-0.011971429,-0.011964442,-0.01510961,0.010794611,0.01106059,0.015112138,-0.011954557,0.015109867,-0.015111891,0.015112565,0.015106477,-0.015114809,0.010963385,0.015109096,-0.015106938,-0.012188556,0.015111621,0.010910601
54,-0.010037084,-0.0100371335,-0.012632655,-0.012628585,-0.010038155,0.01200019,0.012147037,0.010036466,-0.0126241455,0.010034858,-0.010039535,0.010036454,0.0100325905,-0.010041699,0.0120934425,0.010034131,-0.010035693,-0.012743971,0.010036049,0.012064324
55,-0.012524865,-0.012525474,-0.013293234,-0.013283526,-0.012525635,0.011772963,0.012112549,0.012526155,-0.013273227,0.012524767,-0.012528059,0.012526211,0.012521424,-0.012530116,0.0119876675,0.012523641,-0.012523766,-0.013578998,0.012525683,0.011918197
56,-0.012536762,-0.01253658,-0.01404768,-0.014039392,-0.012537633,0.012824545,0.013101503,0.012537663,-0.014030662,0.012534963,-0.012540372,0.012537828,0.01253125,-0.01254399,0.012999407,0.012534068,-0.012534434,-0.014270882,0.012536985,0.012944988
57,-0.0118477605,-0.011848235,-0.009477584,-0.009467638,-0.0118488055,0.008066753,0.008369712,0.011847924,-0.00945304,0.011845457,-0.0118518025,0.011848535,0.011841546,-0.011854814,0.008258289,0.011844386,-0.011845863,-0.009755455,0.011847244,0.008196755
58,-0.014489448,-0.01448958,-0.0051418673,-0.0051320344,-0.014490392,0.003761911,0.004053543,0.014492307,-0.0051209684,0.014490183,-0.01449242,0.014492314,0.014487193,-0.014495072,0.0039451118,0.01448961,-0.014487873,-0.00542227,0.014491769,0.0038868843
59,-0.014190156,-0.014190226,-0.013049881,-0.013041555,-0.014190979,0.011908417,0.012168025,0.014192688,-0.013033958,0.014190646,-0.014192973,0.014192688,0.014187681,-0.0141955465,0.012072486,0.014190039,-0.014188624,-0.0132575445,0.014192582,0.012021111
60,-0.015327155,-0.015327174,-0.009108734,-0.009098732,-0.015328144,0.0078500295,0.008129143,0.01533027,-0.009090646,0.015327801,-0.015330531,0.015330255,0.015324254,-0.015333565,0.008026321,0.015327026,-0.015325342,-0.009346095,0.015329653,0.00797072
61,-0.017902987,-0.017902978,-0.0100585185,-0.010049232,-0.01790404,0.008670606,0.008980309,0.017908914,-0.010038321,0.017906355,-0.017906167,0.0179087,0.0179035,-0.017909134,0.008866594,0.017905679,-0.017901339,-0.010318072,0.017908141,0.008805101
62,-0.012884584,-0.01288467,-0.0018981991,-0.0018941272,-0.012885575,0.0012902719,0.0014171682,0.012885612,-0.0018890774,0.012883299,-0.012887837,0.012885619,0.012880043,-0.0128908185,0.0013698601,0.012882625,-0.012882831,-0.0020249654,0.012885044,0.0013447057
63,-0.011243993,-0.011244023,-0.01146421,-0.0114580225,-0.011244966,0.0105823185,0.010773719,0.011244353,-0.011450076,0.011242311,-0.011247906,0.011244464,0.011238903,-0.011250385,0.010703054,0.01124121,-0.011242208,-0.011637284,0.011243837,0.010665014
64,-0.010021089,-0.010021179,-0.015096654,-0.015091502,-0.010022023,0.014303352,0.014483008,0.010020742,-0.0150855435,0.010018602,-0.010024305,0.010020758,0.010015332,-0.010027223,0.0144172,0.010017674,-0.010019471,-0.015241932,0.010020269,0.014381454
65,-0.009907502,-0.009907234,-0.010310754,-0.010306565,-0.009908008,0.00964475,0.009790467,0.00990699,-0.01030134,0.009905071,-0.009910084,0.00990715,0.00990222,-0.009912724,0.00973676,0.0099042235,-0.009905682,-0.010439833,0.009906523,0.009707601
66,-0.016231015,-0.016231166,0.005834566,0.005838104,-0.016232355,-0.00622371,-0.00615806,0.016235521,0.0058433255,0.016232189,-0.016235678,0.01623571,0.01622733,-0.016239787,-0.0061831577,0.016231097,-0.016228503,0.005733116,0.016234927,-0.0061962726
67,-0.0104284175,-0.010428622,-0.011314285,-0.011310124,-0.010429569,0.0106736785,0.010819854,0.010428379,-0.011305474,0.010425399,-0.010432173,0.010427907,0.010421737,-0.010435766,0.010766337,0.010424426,-0.010426761,-0.011430731,0.01042731,0.010737029
68,-0.009424088,-0.0094240345,-0.005917901,-0.0059157168,-0.009425092,0.0056366445,0.005693764,0.009422654,-0.0059134266,0.009420141,-0.009427967,0.00942268,0.009416563,-0.009431076,0.0056726374,0.009419141,-0.009421894,-0.005977842,0.009422005,0.005660994
69,-0.012619881,-0.012620028,-0.00968154,-0.009679406,-0.012621142,0.00935402,0.009431395,0.01262193,-0.009677174,0.012620211,-0.012622372,0.012621948,0.012617818,-0.01262447,0.009403462,0.012619613,-0.012618772,-0.009738172,0.012621878,0.009388035
70,-0.0104584675,-0.010458489,-0.009199692,-0.00919658,-0.010458948,0.008586282,0.008722012,0.01045826,-0.009191937,0.010456745,-0.010460365,0.010458368,0.010454802,-0.010462206,0.008672047,0.0104564885,-0.010457209,-0.009318276,0.010457893,0.008645031
71,-0.009130931,-0.009131003,-0.0055898596,-0.0055861888,-0.009131813,0.0051158974,0.005212934,0.009129244,-0.0055822106,0.009127385,-0.009133536,0.009129272,0.009124822,-0.009135926,0.005175457,0.009126859,-0.009129411,-0.005690915,0.009128901,0.005156716
72,-0.012204778,-0.012204739,-0.009734069,-0.009726938,-0.012205381,0.008849068,0.009042273,0.012205721,-0.009721226,0.012204081,-0.012206934,0.012205771,0.012201921,-0.012209031,0.00897087,0.012203521,-0.012203417,-0.009906278,0.012205534,0.008932602
73,-0.017630184,-0.017630301,-0.009515745,-0.009509301,-0.017631816,0.008495811,0.008726822,0.017636415,-0.009501846,0.017634263,-0.017633611,0.017636428,0.01763022,-0.0176366,0.00864234,0.017633539,-0.017628446,-0.009703227,0.017635746,0.008596349
74,-0.01311655,-0.013116806,-0.011915196,-0.011910909,-0.013117822,0.011296096,0.011435273,0.013118658,-0.011906446,0.013115932,-0.0131208515,0.0131188175,0.013112077,-0.01312365,0.0113843735,0.013115044,-0.01311431,-0.012030384,0.013117968,0.01135675
75,-0.016477307,-0.01647715,-0.007002944,-0.0069999844,-0.016478367,0.006581714,0.0066774697,0.016481996,-0.006996966,0.01647976,-0.016481102,0.01648198,0.016475268,-0.016484264,0.006642465,0.016478678,-0.016475333,-0.007081147,0.016481223,0.0066234926
76,-0.016018674,-0.016018674,-0.015378324,-0.0153719885,-0.01601973,0.014410945,0.0146342935,0.016023722,-0.015365138,0.016020907,-0.016022362,0.016023703,0.016016997,-0.016025681,0.014552685,0.016020019,-0.016016956,-0.015550551,0.016023165,0.014508382
77,-0.01354085,-0.01354106,-0.009276761,-0.009269844,-0.013542136,0.008286725,0.008505525,0.013542836,-0.009262511,0.013540639,-0.013544128,0.01354291,0.01353756,-0.013547232,0.008425135,0.013539663,-0.0135391485,-0.009464935,0.013542243,0.008381782
78,-0.011903614,-0.011903471,-0.0138765415,-0.013874042,-0.011904252,0.013503072,0.013596412,0.011905096,-0.013870617,0.011903348,-0.01190597,0.01190529,0.011900828,-0.011908168,0.013562694,0.011902747,-0.0119021265,-0.013932271,0.011904656,0.013544158
79,-0.0118729565,-0.011873149,-0.00891836,-0.008912531,-0.011873528,0.008108876,0.008279636,0.011874262,-0.008901608,0.01187262,-0.011875145,0.011875148,0.011870288,-0.011877246,0.0082163755,0.011872029,-0.011871878,-0.009084383,0.011873991,0.00818218
80,-0.018284004,-0.01828403,-0.0103615085,-0.01035035,-0.018284889,0.008730173,0.009090933,0.018290266,-0.010337806,0.018288054,-0.018287223,0.018290281,0.018284466,-0.018290486,0.008957564,0.018287139,-0.018282166,-0.010671437,0.018290281,0.008886385
81,-0.01953257,-0.01953228,-0.008273233,-0.008261755,-0.019533066,0.0066681975,0.007023424,0.019539544,-0.008249922,0.019537896,-0.019534929,0.019539602,0.019534532,-0.019537453,0.006892494,0.019537032,-0.019531578,-0.008580282,0.019539036,0.0068216557
82,-0.018332426,-0.018332249,-0.011319098,-0.011316551,-0.018333444,0.010883954,0.010996538,0.018339025,-0.011314128,0.01833593,-0.018336372,0.018339207,0.018331457,-0.018340101,0.010956308,0.018334867,-0.01833019,-0.011382101,0.018338118,0.010934164
83,-0.012767941,-0.012768098,-0.007539561,-0.00753631,-0.012768908,0.0070547187,0.007166283,0.012769064,-0.00753281,0.012766353,-0.012771605,0.012769038,0.0127624255,-0.012775033,0.007125589,0.012765455,-0.012765726,-0.007626939,0.0127683645,0.007103482
84,-0.017141795,-0.017141791,-0.015783539,-0.015775444,-0.017143035,0.0145277865,0.014820186,0.0171471,-0.015766606,0.01714385,-0.017146049,0.017146956,0.017139364,-0.0171499,0.014713203,0.017142827,-0.017139541,-0.016002784,0.01714631,0.014655457
85,-0.01614722,-0.016147189,-0.012353555,-0.012346145,-0.016148329,0.011227693,0.01148307,0.016152062,-0.012338298,0.016149009,-0.016150815,0.016152034,0.016145064,-0.016154137,0.0113861365,0.01614809,-0.016145583,-0.012559196,0.016150989,0.011338717
86,-0.011237196,-0.011237488,-0.008908316,-0.008901947,-0.011237774,0.007978763,0.008185329,0.011237479,-0.00889422,0.011235472,-0.011239707,0.011237459,0.011233029,-0.01124184,0.008109303,0.011234865,-0.011235745,-0.009082133,0.011236906,0.008068009
87,-0.01540006,-0.015400461,-0.0054373923,-0.005429227,-0.015400631,0.0042826007,0.0045346427,0.015403907,-0.0054204473,0.015402584,-0.015402424,0.015403801,0.015399093,-0.015405162,0.0044409274,0.015401243,-0.015398583,-0.005660492,0.015403384,0.00439056
88,-0.013999728,-0.013999728,-0.013274628,-0.013266826,-0.014000932,0.012107879,0.012371753,0.014002192,-0.013258312,0.013999808,-0.01400322,0.014002375,0.013996128,-0.0140063735,0.012274954,0.013998857,-0.013998008,-0.013488248,0.014001956,0.012222306
89,-0.014824009,-0.014824134,-0.013575999,-0.013566765,-0.014825051,0.01218907,0.012503808,0.014826787,-0.013556293,0.014823928,-0.014827849,0.014826825,0.014819777,-0.014831418,0.012388221,0.014823041,-0.014822218,-0.013828676,0.014826014,0.012325995
90,-0.017751021,-0.017751025,-0.01037402,-0.010366103,-0.017752022,0.009175555,0.009448531,0.017756546,-0.01035739,0.017754149,-0.017754404,0.017756656,0.017750433,-0.01775738,0.0093484875,0.017753258,-0.017749302,-0.010590637,0.017755887,0.009294265
91,-0.0120969415,-0.012096959,-0.0064570596,-0.0064463303,-0.012097899,0.005071311,0.0053701913,0.012097479,-0.0064366083,0.012094874,-0.012100361,0.012097245,0.012091599,-0.0121032195,0.005259946,0.01209414,-0.0120951915,-0.0067269504,0.012096665,0.0052009993
92,-0.011291026,-0.011290991,-0.009646741,-0.009637195,-0.011291813,0.008289306,0.008581818,0.011291211,-0.009626467,0.011288759,-0.011293905,0.0112911565,0.011285925,-0.011296641,0.008473728,0.011288141,-0.011289316,-0.009914009,0.011290384,0.008414773
93,-0.0135142235,-0.013514144,-0.015261463,-0.015252635,-0.0135148205,0.0138993515,0.0142065585,0.013516096,-0.015242373,0.013514485,-0.013516277,0.0135161225,0.013511968,-0.013518369,0.014093846,0.013514015,-0.013512694,-0.015512722,0.013515651,0.014032929
94,-0.009897498,-0.009897505,-0.015375317,-0.015368711,-0.009898455,0.014353555,0.014587219,0.0098960465,-0.015361153,0.009893614,-0.0099013755,0.009896369,0.009890367,-0.009903984,0.014501777,0.009892964,-0.009895601,-0.015559194,0.009895559,0.014455366
95,-0.008729975,-0.008730365,-0.018902296,-0.018893858,-0.008730979,0.017734112,0.017996663,0.008728032,-0.018885946,0.008725681,-0.008733597,0.008728039,0.008721921,-0.0087369075,0.017900202,0.008724741,-0.008727849,-0.019118834,0.008727333,0.017848128
96,-0.012204076,-0.012204037,-0.0033924095,-0.0033909683,-0.012204746,0.0032383534,0.0032620782,0.012206044,-0.0033885972,0.012204206,-0.012206854,0.012206269,0.012201363,-0.01220911,0.0032526893,0.012203606,-0.0122026,-0.0034369812,0.012205805,0.003248004
97,-0.01503813,-0.015038164,-0.004563578,-0.0045561776,-0.015039188,0.0039882935,0.0041137254,0.015041895,-0.0045549646,0.015039272,-0.0150420945,0.015041913,0.015035482,-0.015044953,0.004067442,0.015038389,-0.015036243,-0.0046760705,0.015041231,0.004042373
98,-0.016375847,-0.016376114,-0.00788885,-0.007884549,-0.016377065,0.0071720355,0.0073353653,0.01638116,-0.007879396,0.016377943,-0.016379826,0.01638053,0.016374253,-0.016382596,0.0072733173,0.016377592,-0.016374288,-0.008019705,0.016380018,0.0072431588
99,-0.010370281,-0.010370775,-0.01130861,-0.0113048665,-0.010371444,0.010761361,0.010882684,0.010371072,-0.011300708,0.01036857,-0.010373393,0.010370615,0.010365757,-0.010375522,0.010838075,0.010367826,-0.010368977,-0.011412682,0.010370081,0.010813987
100,-0.009223501,-0.009223405,-0.015578779,-0.015573174,-0.009224329,0.01474539,0.014932976,0.009222305,-0.015566953,0.009220293,-0.009226582,0.009222341,0.009216963,-0.009229548,0.014864245,0.009219257,-0.009221612,-0.01573285,0.009221761,0.014826921
101,-0.0088921515,-0.008891964,-0.009023253,-0.009017613,-0.008893087,0.0082527455,0.008415146,0.008890338,-0.009010478,0.0088881515,-0.008895312,0.008890348,0.008884712,-0.008898413,0.008354832,0.008887132,-0.008890506,-0.0091800755,0.008889823,0.008321902
102,-0.0119751785,-0.011975179,-0.005586056,-0.0055830292,-0.011976159,0.0052016233,0.005282376,0.011977019,-0.0055800807,0.011974119,-0.011978642,0.0119766025,0.011970473,-0.011982105,0.0052522807,0.011973258,-0.011973204,-0.0056656315,0.011975961,0.0052364073
