,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.011648611,0.007394748,-0.011620475,-0.011615649,-0.011614246,-0.011613274,-0.011616905,-0.008192305,-0.011616279,-0.011615491,0.011647362,-0.008098792,0.0073951096,-0.008455809,-0.008249252,-0.008326624,-0.008306836,0.011647511,-0.008187864,0.011647036,-0.008210851,0.011648305,0.007025435,-6.0424036e-06,0.0066584824,0.007194269,-5.885822e-06,0.0071356446,0.007205141,-0.011617102,-0.011615358,-0.011622972,0.011647133,0.0071108136,-0.008318406,-4.769653e-06,-0.008253197,0.011647058,-0.01161643,-0.0116193965,0.007321073,0.007087075,0.0071029887,0.007238932,0.0057000574,0.011648834,-0.008374099,0.006973969,-0.008123925,-0.008228595
1,0.008080152,0.0068609663,-0.0080800215,-0.008076452,-0.008075674,-0.008074072,-0.008076983,-0.007563401,-0.0080768755,-0.008076142,0.008079239,-0.0074774954,0.0068616816,-0.007804631,-0.007613779,-0.007685706,-0.007668095,0.008079112,-0.00755915,0.008078364,-0.007579881,0.008079793,0.006543912,-1.0586412e-05,0.0062373723,0.0066864276,-1.0312204e-05,0.006638068,0.0066974587,-0.008076914,-0.008075822,-0.008081633,0.008078884,0.0066192937,-0.007679362,-8.353215e-06,-0.0076186783,0.008079114,-0.008076928,-0.008078967,0.006796902,0.0065967343,0.006610113,0.0067277453,0.0054602413,0.008080347,-0.0077293506,0.0065026404,-0.007502009,-0.0075963796
2,0.009321497,0.005819599,-0.009310222,-0.009305777,-0.009304294,-0.00930327,-0.009306555,-0.0064165276,-0.009306903,-0.009305457,0.00932098,-0.0063430234,0.005820442,-0.0066260193,-0.0064607565,-0.006522035,-0.0065064793,0.009320268,-0.006412786,0.009320082,-0.006430974,0.009321107,0.005550937,-6.458824e-06,0.0052903756,0.00567238,-6.2909276e-06,0.0056275977,0.0056806644,-0.009306362,-0.00930503,-0.009312014,0.009320161,0.005614109,-0.006517046,-5.1078296e-06,-0.006464494,0.009320246,-0.0093062,-0.00930892,0.0057650623,0.0055952547,0.0056061735,0.0057065967,0.0046462794,0.009321719,-0.00656139,0.005516107,-0.006363095,-0.006445108
3,0.011698529,0.007191999,-0.011668251,-0.01166151,-0.011659833,-0.011658326,-0.0116628995,-0.007874138,-0.011662247,-0.011661344,0.011696928,-0.0077951835,0.0071927295,-0.008099264,-0.0079212785,-0.007989257,-0.0079730125,0.0116968695,-0.00787092,0.011695566,-0.00789057,0.0116983615,0.006870665,-8.0554355e-06,0.0065488433,0.0070180455,-7.837222e-06,0.006966818,0.007027144,-0.0116633065,-0.0116610145,-0.011670961,0.011696519,0.0069474536,-0.007983181,-6.361874e-06,-0.007926495,0.0116964355,-0.0116625875,-0.011667107,0.00712795,0.0069245026,0.0069383797,0.0070574894,0.0056893253,0.011699113,-0.008030204,0.006827938,-0.007817384,-0.007905681
4,0.010687343,0.00818486,-0.010663717,-0.010659843,-0.010657695,-0.010656789,-0.010660134,-0.00886464,-0.010659352,-0.010658989,0.010686204,-0.008787534,0.008185499,-0.009080006,-0.008911311,-0.008974851,-0.008959043,0.010686008,-0.008860818,0.010685709,-0.0088797035,0.0106870495,0.007857745,-1.14761915e-05,0.007527069,0.008009481,-1.1178066e-05,0.007956183,0.008018199,-0.010659954,-0.010658561,-0.010665444,0.010686254,0.007937643,-0.008969017,-9.05539e-06,-0.008914613,0.0106858695,-0.010659722,-0.010662713,0.008120415,0.007914301,0.007928733,0.00805014,0.0066039483,0.010687752,-0.009014229,0.007815642,-0.008808988,-0.008894497
5,0.00960436,0.008129942,-0.009592361,-0.009587025,-0.009585759,-0.00958441,-0.00958804,-0.008881641,-0.009587642,-0.009586983,0.009603501,-0.00879458,0.008130729,-0.009124441,-0.008934126,-0.0090056155,-0.008987978,0.009603194,-0.008877417,0.009602178,-0.00889855,0.009603926,0.007777096,-1.2394603e-05,0.0074226423,0.007939022,-1.2068092e-05,0.007882738,0.0079494305,-0.009587951,-0.009586392,-0.009594065,0.009602725,0.007861265,-0.008999032,-9.779011e-06,-0.008937831,0.009603048,-0.009587808,-0.009590752,0.008059614,0.007836249,0.007851672,0.007983143,0.0064716926,0.009604862,-0.009049991,0.0077294614,-0.0088184755,-0.008915155
6,0.010460242,0.007898533,-0.010440398,-0.010436134,-0.010433848,-0.01043278,-0.010436124,-0.008704251,-0.0104364455,-0.010435612,0.010458384,-0.008610052,0.00789845,-0.008968948,-0.008761403,-0.00883931,-0.008820056,0.0104588475,-0.008699684,0.0104575595,-0.008722744,0.010459592,0.007524721,-9.813568e-06,0.007153675,0.0076960297,-9.560804e-06,0.007636054,0.0077041043,-0.010436032,-0.010434526,-0.010442166,0.010457964,0.007614236,-0.008831746,-7.744933e-06,-0.008765231,0.010458182,-0.010436295,-0.010439185,0.007823887,0.0075860657,0.0076036644,0.0077418257,0.006177614,0.010459867,-0.008887517,0.0074744625,-0.008636211,-0.008740248
7,0.00915197,0.0035068213,-0.0091471365,-0.009143277,-0.009142502,-0.009141339,-0.0091440175,-0.003936345,-0.009143824,-0.009143329,0.009151238,-0.0038782181,0.0035072947,-0.0041040983,-0.0039721765,-0.004019448,-0.004008511,0.009150955,-0.0039333375,0.009150233,-0.0039475793,0.00915219,0.0033202835,9.620023e-07,0.0031525486,0.003403485,9.400769e-07,0.0033738504,0.0033998576,-0.009144378,-0.009142781,-0.009149061,0.009150752,0.0033631981,-0.004012124,7.5360015e-07,-0.003974687,0.009150775,-0.009144041,-0.00914613,0.003468049,0.0033501072,0.0033577336,0.0034235888,0.002791773,0.009152079,-0.004052232,0.0032971168,-0.0038940178,-0.0039589456
8,0.0102312835,0.008898851,-0.010213792,-0.010209136,-0.010207912,-0.010207024,-0.0102100745,-0.009756925,-0.010210012,-0.010209268,0.010230264,-0.009659898,0.008899704,-0.010032999,-0.0098177465,-0.009898572,-0.009878667,0.010230066,-0.0097535215,0.010229359,-0.009777561,0.010230971,0.008495462,-1.2603047e-05,0.008088322,0.008680592,-1.2271765e-05,0.008616484,0.008691975,-0.01021004,-0.010208785,-0.010215334,0.010229829,0.008591869,-0.0098912,-9.944048e-06,-0.0098219365,0.010229878,-0.010209889,-0.01021281,0.008817654,0.00856309,0.008580039,0.008731277,0.0069904556,0.010231624,-0.009948789,0.008441631,-0.009687766,-0.0097962525
9,0.011722056,0.006597677,-0.011693874,-0.011688008,-0.01168614,-0.0116848815,-0.01168931,-0.007362584,-0.011688398,-0.011688252,0.011720611,-0.0072707306,0.006598499,-0.00762104,-0.007417819,-0.007494648,-0.0074756583,0.0117205,-0.0073579955,0.0117195835,-0.007380618,0.011721719,0.0062467298,-4.5727083e-06,0.005905039,0.006407046,-4.4424123e-06,0.00634993,0.0064174603,-0.011689031,-0.011687428,-0.011696424,0.011720074,0.006330169,-0.007487385,-3.6076942e-06,-0.007421929,0.011720785,-0.011688837,-0.011692404,0.0065270765,0.006305426,0.006320861,0.00645039,0.0050402544,0.011722434,-0.007541889,0.0062017827,-0.0072964015,-0.0073981853
10,0.009779101,0.006641872,-0.009763654,-0.009757551,-0.009756064,-0.009754746,-0.00975858,-0.007267915,-0.009758537,-0.009757484,0.009777704,-0.0071925996,0.006643016,-0.00747919,-0.0073129158,-0.007375538,-0.0073597752,0.009777822,-0.007264257,0.0097766975,-0.007282691,0.009778747,0.006352728,-9.456705e-06,0.0060674124,0.0064851437,-9.206409e-06,0.0064378926,0.0064937226,-0.009759204,-0.009757284,-0.009765152,0.009777321,0.0064209797,-0.007369842,-7.4615755e-06,-0.007316342,0.009777919,-0.009758279,-0.009761666,0.0065842704,0.0063984534,0.0064138044,0.0065213433,0.0053242673,0.009779589,-0.0074142353,0.0063150004,-0.0072140642,-0.007296986
11,0.011150698,0.0041621015,-0.011123679,-0.011119035,-0.011117165,-0.011116098,-0.011119893,-0.004594784,-0.01111909,-0.0111184325,0.011149039,-0.0045386967,0.004162712,-0.004754423,-0.0046286606,-0.004675646,-0.004664099,0.011149263,-0.0045919325,0.011148248,-0.004605983,0.011149818,0.003963705,3.0885863e-07,0.0037739584,0.0040528295,2.7592282e-07,0.004022011,0.004059381,-0.011119947,-0.011117794,-0.01112573,0.011148696,0.0040099504,-0.004671399,2.2947599e-07,-0.0046311435,0.011149218,-0.011119592,-0.011122104,0.0041216942,0.003996054,0.0040048496,0.0040783472,0.0033172378,0.011150389,-0.0047047883,0.003938245,-0.004554655,-0.0046155853
12,0.01126975,0.0051519684,-0.011246094,-0.011240433,-0.011238543,-0.011236958,-0.0112412805,-0.005616689,-0.011240722,-0.011240263,0.011268329,-0.005560199,0.005152528,-0.0057758274,-0.0056510046,-0.0056974296,-0.005685897,0.011268254,-0.005613799,0.011266971,-0.0056274137,0.01126917,0.0049284617,-2.6271664e-06,0.004707339,0.005030358,-2.5590923e-06,0.0049950257,0.0050373883,-0.011241502,-0.011239252,-0.011248683,0.011268101,0.004981544,-0.0056930585,-2.0758955e-06,-0.0056533925,0.0112680765,-0.011241014,-0.011244603,0.005107259,0.0049658814,0.0049756533,0.0050586658,0.004129977,0.011270059,-0.005726831,0.004899187,-0.005575818,-0.005638554
13,0.010761217,0.0066807494,-0.010739852,-0.010733885,-0.01073242,-0.010731119,-0.010735494,-0.0072897705,-0.010734497,-0.010734398,0.010759983,-0.0072188443,0.006681707,-0.007488206,-0.007332607,-0.0073911534,-0.0073766587,0.010759677,-0.007285732,0.01075862,-0.007303172,0.010760705,0.006390109,-6.967638e-06,0.006097435,0.006523659,-6.7860265e-06,0.0064772535,0.006532207,-0.01073518,-0.010733191,-0.010742011,0.0107595585,0.006459872,-0.007385789,-5.503398e-06,-0.0073357346,0.010759583,-0.010735222,-0.01073839,0.0066228625,0.006438925,0.006451588,0.006560013,0.0053160703,0.010761511,-0.0074273963,0.0063511804,-0.0072386186,-0.007317177
14,0.01031122,0.0051801316,-0.010293725,-0.010288682,-0.010287051,-0.010286162,-0.010289437,-0.0056204125,-0.010288934,-0.010288329,0.010310075,-0.0055644633,0.0051805177,-0.0057755187,-0.005653497,-0.0056992713,-0.0056879446,0.010310396,-0.0056175482,0.010308771,-0.0056303623,0.010310703,0.0049731904,-4.513986e-06,0.004770874,0.0050676134,-4.3918294e-06,0.0050337403,0.0050738505,-0.010289762,-0.010287853,-0.010295812,0.010309605,0.0050214273,-0.0056950985,-3.5489975e-06,-0.0056559457,0.010309772,-0.010289208,-0.010292602,0.0051385015,0.005007944,0.0050168457,0.005093599,0.0042464016,0.010311717,-0.0057266895,0.004946633,-0.0055808346,-0.0056415196
15,0.012461114,0.006548035,-0.012432044,-0.01242509,-0.012423312,-0.012421883,-0.012426637,-0.007308087,-0.012425909,-0.01242507,0.012459677,-0.0072185574,0.0065489095,-0.0075596212,-0.00736239,-0.007436414,-0.0074181166,0.012459362,-0.0073036607,0.012458335,-0.007325223,0.012460537,0.006190739,-1.7458997e-06,0.0058354167,0.0063541234,-1.6949268e-06,0.0062967087,0.0063646203,-0.012426422,-0.012424276,-0.012434352,0.012459079,0.0062759225,-0.0074295243,-1.3975773e-06,-0.0073646754,0.012459104,-0.012426794,-0.01243017,0.006475199,0.006250046,0.0062659075,0.006398098,0.0049218717,0.012461513,-0.007482405,0.006143434,-0.0072434563,-0.007342758
