,0,1
0,-0.016174298,0.012944117
1,-0.1879466,0.1866085
2,0.12842157,-0.13070728
3,-0.1880923,0.1867318
4,0.09530854,-0.097711846
5,-0.18800367,0.18664247
6,-0.017700301,0.014134176
7,0.12797496,-0.13026021
8,-0.11936922,0.11786059
9,-0.013634392,0.010961032
10,-0.15055798,0.1489538
11,0.15071633,-0.1532922
12,-0.18784758,0.18645594
13,-0.18791726,0.18651053
14,-0.110033505,0.10855626
15,-0.188218,0.18687598
16,-0.18779953,0.18650404
17,-0.14802976,0.14643446
18,0.15070449,-0.15328124
19,0.15072086,-0.15329729
20,-0.003469838,0.0027773364
21,0.119679675,-0.12199229
22,-0.00761803,0.006132164
23,-0.14664096,0.14504819
24,-0.14596702,0.14437498
25,-0.006682033,0.0053734505
26,0.12055016,-0.122859664
27,0.15070045,-0.15327756
28,-0.071099706,0.069788024
29,-0.01412676,0.01134475
30,0.15068668,-0.15326439
31,0.15071706,-0.1532939
32,0.12748305,-0.12977025
33,-0.1550187,0.15339763
34,-0.15249534,0.15088233
35,0.125286,-0.12757981
36,-0.18789761,0.18657368
37,-0.015821312,0.012669177
38,-0.0030324233,0.002425666
39,-0.12505345,0.12352671
40,0.15071166,-0.15328847
41,0.0651087,-0.067668274
42,0.11805456,-0.12037284
43,-0.14331573,0.1417333
44,-0.1878267,0.18641017
45,-0.016283628,0.013029171
46,-0.13019392,0.12865104
47,-0.188081,0.18674642
48,-0.1528253,0.15121303
49,0.12650105,-0.12879102
50,-0.15111911,0.1495163
51,-0.11406238,0.112569876
52,0.11377287,-0.116105705
53,0.15070723,-0.15328465
54,0.1507109,-0.15328771
55,0.122807994,-0.12510997
56,-0.15381713,0.15220751
57,-0.14529191,0.14370368
58,-0.18791762,0.18661548
59,-0.01683327,0.013457503
60,-0.002925799,0.0023399328
61,-0.15212533,0.15051895
62,0.11803548,-0.12035358
63,0.1154373,-0.117764324
64,-0.18800525,0.18666007
65,0.15071115,-0.15328798
66,0.11686945,-0.1191915
67,0.124102175,-0.12640022
68,-0.15188137,0.15027247
69,-0.118665054,0.117158204
70,-0.18792804,0.186553
71,-0.1879174,0.18652923
72,-0.01608306,0.012873214
73,-0.14802586,0.14642787
74,-0.18781991,0.18639348
75,-0.18791623,0.18654038
76,0.1507125,-0.15329021
77,0.15068252,-0.15326014
78,-0.15136799,0.14976093
79,0.120026864,-0.12233807
80,-0.14657286,0.14498134
81,-0.18803826,0.18672547
82,-0.003533311,0.0028283698
83,-0.14663178,0.1450387
84,-0.14970043,0.1480996
85,-0.18797635,0.18666357
86,0.15069236,-0.15326938
87,-0.18783493,0.18642867
88,-0.11202676,0.110542454
89,0.122359954,-0.12466342
90,-0.016233983,0.012991134
91,-0.0045267465,0.003628991
92,0.15069717,-0.1532744
93,-0.14193064,0.14035247
94,-0.14510591,0.14351894
95,0.12160745,-0.12391317
96,-0.14755353,0.14596048
97,-0.187919,0.186577
98,-0.1369509,0.13538735
99,0.123995624,-0.12629381
100,-0.1404044,0.1388302
101,-0.015668463,0.012550552
102,0.1507183,-0.15329593
103,-0.18792424,0.18664534
104,0.11728056,-0.119601324
105,-0.18791084,0.18656506
106,0.11722266,-0.11954353
107,0.12604927,-0.12834059
108,-0.14546336,0.14387356
109,-0.14865007,0.14705202
110,0.15072337,-0.15330194
111,-0.15375172,0.15213828
112,-0.0069388924,0.005581597
113,-0.11364389,0.11215408
114,-0.14195667,0.14037795
115,0.073373064,-0.0758811
116,0.12447747,-0.12677348
117,-0.01837856,0.014666109
118,0.10757458,-0.10992978
119,-0.18813905,0.18678428
120,0.1245029,-0.12679914
121,-0.18787245,0.18646792
122,0.150718,-0.15329489
123,-0.1879459,0.18656512
124,0.12872194,-0.131004
125,-0.18799067,0.18660873
126,-0.18802337,0.18668517
127,0.15071116,-0.1532889
128,-0.14578874,0.14419946
129,-0.1881407,0.18677571
130,-0.007176041,0.005773214
131,0.12937208,-0.13165276
132,-0.10890942,0.10743625
133,-0.15378925,0.15217133
134,0.11440322,-0.116733894
135,-0.13829987,0.1367319
136,0.15071836,-0.15329698
137,-0.1343488,0.13279314
138,-0.13699946,0.13543585
139,-0.1520027,0.1503993
140,-0.18824823,0.18688071
141,-0.1175344,0.116033375
142,-0.1509963,0.14939158
143,0.11338941,-0.11572384
144,-0.15158053,0.14997877
145,0.12452156,-0.1268179
146,-0.0022204749,0.0017742511
147,-0.18792976,0.18662065
148,0.15070322,-0.15328102
149,-0.0015163573,0.0012106227
150,-0.18784207,0.18644744
151,-0.0042546093,0.0034102001
152,0.11248977,-0.11482727
153,-0.18791422,0.18657206
154,-0.01416121,0.011369759
155,-0.15043493,0.14883137
156,0.15071082,-0.15328902
157,0.1507129,-0.15328977
158,-0.0017066896,0.0013628323
159,0.15071294,-0.15328932
160,0.12788892,-0.1301741
161,-0.18795966,0.18663013
162,-0.007557479,0.006083974
163,-0.00746912,0.006011579
164,0.1507101,-0.15328586
165,-0.13243751,0.13088727
166,-0.017328985,0.013844325
167,-0.15057121,0.14896807
168,-0.18787165,0.18649732
169,-0.0075839893,0.0061054034
170,-0.18782845,0.18655536
171,0.10309799,-0.10546986
172,0.12668028,-0.12896943
173,-0.14512914,0.1435415
174,0.15070496,-0.15328215
175,0.15070733,-0.1532843
176,0.12405891,-0.1263566
177,0.067657985,-0.07020137
178,0.12866956,-0.13095276
179,0.15062994,-0.15320636
180,-0.18803693,0.18669608
181,-0.15016685,0.14856556
182,0.11610821,-0.118433036
183,0.118583,-0.1208992
184,0.10481433,-0.10717941
185,-0.1877422,0.1864837
186,-0.017794224,0.0142092835
187,0.11951988,-0.12183297
188,-0.11994395,0.11843391
189,-0.18813446,0.1867624
190,0.10841726,-0.11076942
191,-0.18779622,0.18647312
192,-0.0076107364,0.006125958
193,-0.12748483,0.12595023
194,-0.18779977,0.18652248
195,0.11752698,-0.11984726
196,-0.0067087016,0.005395087
197,-0.14287363,0.1412926
198,0.1507078,-0.15328504
199,0.120267354,-0.12257786
