,0
0,0.5273292064666748
1,0.9406832456588745
2,0.958695650100708
3,0.9633540511131287
4,0.9630434513092041
5,0.9642857313156128
6,0.9667701721191406
7,0.9670807719230652
8,0.9677018523216248
9,0.9670807719230652
10,0.9670807719230652
11,0.9667701721191406
12,0.966149091720581
13,0.9664596319198608
14,0.9664596319198608
15,0.9664596319198608
16,0.9664596319198608
17,0.9664596319198608
18,0.9658384919166565
19,0.966149091720581
20,0.966149091720581
21,0.9658384919166565
22,0.9655279517173767
23,0.9655279517173767
24,0.9652174115180969
25,0.9642857313156128
26,0.9658384919166565
27,0.9649068117141724
28,0.9642857313156128
29,0.9642857313156128
30,0.9642857313156128
31,0.9655279517173767
32,0.9645962715148926
33,0.9636645913124084
34,0.9639751315116882
35,0.9639751315116882
36,0.9639751315116882
37,0.9630434513092041
38,0.9636645913124084
39,0.9639751315116882
40,0.9639751315116882
41,0.9639751315116882
42,0.9652174115180969
43,0.9642857313156128
44,0.9642857313156128
45,0.9642857313156128
46,0.9649068117141724
47,0.966149091720581
48,0.9655279517173767
49,0.9652174115180969
50,0.9652174115180969
51,0.9652174115180969
52,0.9655279517173767
53,0.9655279517173767
54,0.9652174115180969
55,0.9652174115180969
56,0.9655279517173767
57,0.9655279517173767
58,0.9655279517173767
59,0.9655279517173767
60,0.9652174115180969
61,0.9652174115180969
62,0.9649068117141724
63,0.9642857313156128
64,0.9645962715148926
65,0.9645962715148926
66,0.9645962715148926
67,0.9645962715148926
68,0.9639751315116882
69,0.9645962715148926
70,0.9642857313156128
71,0.9642857313156128
72,0.9642857313156128
73,0.9642857313156128
74,0.9642857313156128
75,0.9642857313156128
76,0.9642857313156128
77,0.9639751315116882
78,0.9645962715148926
79,0.9639751315116882
80,0.9642857313156128
81,0.9639751315116882
82,0.9639751315116882
83,0.9636645913124084
84,0.9639751315116882
85,0.9639751315116882
86,0.9639751315116882
87,0.9639751315116882
88,0.9642857313156128
89,0.9639751315116882
90,0.9639751315116882
91,0.9639751315116882
92,0.9639751315116882
93,0.9639751315116882
94,0.9639751315116882
95,0.9642857313156128
96,0.9639751315116882
97,0.9639751315116882
98,0.9642857313156128
99,0.9639751315116882
100,0.9642857313156128
101,0.9639751315116882
102,0.9642857313156128
103,0.9639751315116882
104,0.9636645913124084
105,0.9639751315116882
106,0.9636645913124084
107,0.9636645913124084
108,0.9636645913124084
109,0.9639751315116882
110,0.9649068117141724
111,0.9639751315116882
112,0.9636645913124084
113,0.9649068117141724
114,0.9639751315116882
115,0.9633540511131287
116,0.9636645913124084
117,0.9636645913124084
118,0.9633540511131287
119,0.9633540511131287
120,0.9636645913124084
121,0.9642857313156128
122,0.9636645913124084
123,0.9633540511131287
124,0.9636645913124084
125,0.9633540511131287
126,0.9636645913124084
127,0.9636645913124084
128,0.9633540511131287
129,0.9642857313156128
130,0.9636645913124084
131,0.9636645913124084
132,0.9633540511131287
133,0.9636645913124084
134,0.9636645913124084
135,0.9639751315116882
136,0.9642857313156128
137,0.9636645913124084
138,0.9636645913124084
139,0.9639751315116882
