,0,1,2,3,4
54,-0.010761143,0.009379956,0.020404926,0.0198205,-0.021797005
55,-0.017280402,0.015861157,0.0069043846,0.006026351,-0.010187509
56,-0.016587809,0.01382536,0.015997991,0.0151684955,-0.01863621
57,-0.013669434,0.010973877,-0.00036861468,-0.00068561913,-0.0012985966
58,-0.02222404,0.020779753,-0.0127987005,-0.012860937,0.011832131
59,-0.021690836,0.020662801,0.014150201,0.013293984,-0.016830496
60,-0.02339838,0.022001956,0.0008679492,0.00024022703,-0.0033452092
61,-0.03223112,0.031277243,0.0022342897,0.0014699834,-0.0050899233
62,-0.018161023,0.016632428,-0.009466704,-0.009348693,0.009303076
63,-0.014790105,0.012922975,0.011442763,0.011232423,-0.011991494
64,-0.011641946,0.009566483,0.02077205,0.020297088,-0.022107264
65,-0.011371128,0.009388021,0.011451621,0.01118222,-0.012401864
66,-0.027310781,0.023976712,-0.026692554,-0.025740309,0.028556636
67,-0.012153663,0.009763225,0.015052092,0.014514735,-0.01661169
68,-0.009656312,0.0071314652,0.005297408,0.0054565254,-0.0048311725
69,-0.01930863,0.018438438,0.014398048,0.014013217,-0.015255112
70,-0.012785012,0.0123812035,0.009905168,0.009509302,-0.011216424
71,-0.0075876955,0.0062259166,0.0025507496,0.0026450744,-0.0024148552
72,-0.016132537,0.01567684,0.008013054,0.00762765,-0.009285844
73,-0.032739416,0.030835059,0.004641881,0.0040642777,-0.006813831
74,-0.01977254,0.017023986,0.017162535,0.01689992,-0.017676415
75,-0.028856112,0.026965143,0.008139597,0.00798315,-0.008453557
76,-0.028559994,0.026556268,0.021436425,0.020703232,-0.023352131
77,-0.020070327,0.018522672,0.0037951728,0.0034149466,-0.0053232634
78,-0.016746527,0.015575953,0.029272579,0.02868939,-0.030184662
79,-0.016610509,0.015543859,0.0051618884,0.005225456,-0.005025798
80,-0.033085376,0.031165492,-0.0010764705,-0.0018859498,-0.002054914
81,-0.0361866,0.035582654,-0.006968305,-0.007699807,0.00396153
82,-0.03373973,0.030997785,0.02509071,0.024226045,-0.026795875
83,-0.017213186,0.014937367,0.0100996485,0.009832553,-0.010758159
84,-0.029695055,0.026927592,0.018300379,0.017203862,-0.021723812
85,-0.026597472,0.024151806,0.011851175,0.011204122,-0.014038228
86,-0.013682867,0.0122101735,0.0032961164,0.0028589847,-0.0050573973
87,-0.024719443,0.02335701,-0.008471873,-0.008776864,0.0067064264
88,-0.021001257,0.018802326,0.015248422,0.01451197,-0.017486846
89,-0.022662953,0.020002656,0.011750603,0.010785108,-0.014972716
90,-0.031175684,0.029727707,0.0072290655,0.006252901,-0.0104043605
91,-0.014407563,0.012413244,-0.010501714,-0.010896385,0.008162703
92,-0.013367931,0.011985541,0.0018923666,0.0014382164,-0.0038120444
93,-0.020137848,0.019574812,0.015627017,0.014653362,-0.018629005
94,-0.009754159,0.007889059,0.02091496,0.020046894,-0.023545606
95,-0.0067834253,0.0038294839,0.026064934,0.025315396,-0.028187957
96,-0.017557777,0.015754689,0.001707213,0.0021758848,-0.00021376416
97,-0.02427167,0.022130381,-0.002234369,-0.0022755298,0.0017115821
98,-0.027176073,0.02522514,0.0056821043,0.005225179,-0.007247497
99,-0.0133425975,0.01176171,0.015446314,0.015225171,-0.015969295
100,-0.009692909,0.0074008508,0.021948475,0.021371342,-0.023501107
101,-0.008487558,0.0060475916,0.0029198283,0.0029749381,-0.0031846026
102,-0.01753974,0.014806637,0.0032857799,0.0033389288,-0.0032681965
103,-0.024433758,0.024593288,-0.0046298644,-0.004620674,0.0044686804
104,-0.024252728,0.02431299,-0.006023699,-0.0061323047,0.0051724776
105,-0.03069222,0.029826246,-0.00069039466,-0.0010462971,-0.00078556425
106,-0.025284616,0.023424376,0.0076802825,0.007466746,-0.00809894
107,-0.02569223,0.024659451,-0.0061849253,-0.006098546,0.006104752
108,-0.013137089,0.011091291,0.016294241,0.016008096,-0.017032746
109,-0.01914062,0.018481161,0.011824242,0.011027699,-0.014742477
110,-0.014640889,0.013223979,0.006250332,0.005776219,-0.008099855
111,-0.02074124,0.019030355,0.02515343,0.02389421,-0.028852819
112,-0.030258164,0.029530162,-0.0014154273,-0.002196501,-0.001904323
113,-0.035783313,0.03429566,0.008310243,0.0076406673,-0.010403826
114,-0.028385652,0.025825337,-0.01160701,-0.011746014,0.010279181
115,-0.013409813,0.010349135,0.024442282,0.023805046,-0.026147256
116,-0.02237147,0.01995209,0.018113285,0.017809948,-0.018675955
117,-0.022279382,0.020107405,0.031251978,0.030272158,-0.0338178
118,-0.014666687,0.01211874,0.018673943,0.018380241,-0.019197728
119,-0.012615535,0.010617524,0.010459904,0.010240159,-0.011164114
120,-0.026494578,0.024362119,0.00938197,0.009099009,-0.01012425
121,-0.025053337,0.023367066,-0.019906495,-0.019436523,0.020502826
122,-0.02357078,0.021710014,0.0024812922,0.0019185385,-0.0046566045
123,-0.014866462,0.012300625,0.006439457,0.006144983,-0.00749128
124,-0.0156180775,0.0123084085,0.0038033875,0.003770326,-0.0040044854
125,-0.015263163,0.013394144,0.009438239,0.008468497,-0.013088458
126,-0.013278667,0.012255418,0.012997392,0.012714803,-0.013677133
127,-0.012686212,0.010094864,0.013521751,0.013527009,-0.013315931
128,-0.019200241,0.017188083,0.013827642,0.0136986645,-0.013930688
129,-0.015874395,0.013018138,0.01942985,0.0192455,-0.019627918
130,-0.019691315,0.017973624,0.02581697,0.025166504,-0.027221758
131,-0.02951625,0.028737713,0.021254815,0.020186627,-0.024423406
132,-0.022650685,0.020727715,0.01124435,0.01072787,-0.012867927
133,-0.0062704063,0.004713193,0.0061962176,0.005870278,-0.0074927555
134,-0.015475277,0.014165382,0.0109000895,0.010738389,-0.010936679
135,-0.01895788,0.018166466,0.012403091,0.01254806,-0.011343186
136,-0.015420765,0.014080575,0.004817847,0.0045531825,-0.00554908
137,-0.018083207,0.016451163,0.004912933,0.0045434646,-0.0059427232
138,-0.02267538,0.020683207,-0.007956173,-0.007896966,0.0077278893
139,-0.01915984,0.018337306,-0.0039194613,-0.0040452434,0.003162715
140,-0.016184358,0.013831477,0.003908459,0.0037848207,-0.0043275543
141,-0.012060935,0.010433946,0.0035853856,0.0035358737,-0.0039465358
142,-0.032260835,0.030581623,-0.009610597,-0.009425192,0.009624519
143,-0.038483847,0.03682852,0.031670555,0.030164039,-0.03587117
144,-0.019573336,0.018334838,0.020921713,0.020283569,-0.022836018
145,-0.016740369,0.014542926,0.009752859,0.009763231,-0.009674554
146,-0.027556855,0.02688408,-0.013903203,-0.013378408,0.015122453
147,-0.03806484,0.036877193,0.0029783505,0.0024582834,-0.0048304815
148,-0.03126026,0.029924745,-0.012291606,-0.012567488,0.0104440395
149,-0.021724248,0.02019014,0.0063937358,0.0060898634,-0.0073778713
150,-0.020440089,0.01973775,0.015123225,0.0145928245,-0.016839515
151,-0.028780902,0.027000125,0.019246142,0.01792146,-0.023582634
152,-0.024314612,0.022539075,0.007686833,0.007201155,-0.009262305
153,-0.01785769,0.016835323,-0.012294806,-0.011842604,0.013297127
154,-0.0168697,0.014745296,-0.0019018891,-0.0017998071,0.0020533837
155,-0.020619007,0.018663181,0.01896415,0.01838451,-0.020228662
156,-0.020812277,0.019072687,0.0038425755,0.0031860622,-0.006183332
157,-0.009834665,0.007319927,-0.0025384512,-0.0026082657,0.0016956436
158,-0.013482145,0.010048097,0.000760789,0.00074892567,-0.0012329671
159,-0.012829604,0.009704635,0.01098422,0.010856853,-0.011249537
160,-0.022817427,0.020130794,-0.0014604959,-0.001137779,0.0024925082
161,-0.020614887,0.018230211,0.02098293,0.020037537,-0.023731872
162,-0.025738541,0.02412712,0.014547648,0.0140709765,-0.01580754
163,-0.045518976,0.043991867,0.0025288085,0.0017601136,-0.0052679298
164,-0.030918285,0.02962681,0.012739701,0.012015137,-0.015048108
165,-0.015962332,0.014379053,-0.0020996346,-0.0018559364,0.0026528824
166,-0.015113464,0.013218417,-2.7617007e-05,0.00014374158,0.00039690113
167,-0.01088758,0.0088345315,0.029336272,0.029272629,-0.028328208
168,-0.018910956,0.016067257,0.016226348,0.015680782,-0.017645981
169,-0.024961524,0.022544006,-0.001958276,-0.0024163127,-1.9564191e-05
170,-0.026870571,0.02522504,0.0030732958,0.0023221958,-0.005895758
171,-0.021393696,0.019370308,0.009241736,0.009032746,-0.009833848
172,-0.026627185,0.024027929,0.007404495,0.006936875,-0.009151809
173,-0.023297027,0.020869218,0.008502182,0.00788778,-0.010646695
174,-0.029588904,0.02770929,0.00403882,0.0039417576,-0.004266334
175,-0.04514243,0.04342896,0.035022113,0.033359308,-0.039631102
176,-0.02549861,0.02412049,0.018068993,0.017127626,-0.02114207
177,-0.028955989,0.027549382,0.029066797,0.02826225,-0.030841623
178,-0.018975176,0.017419184,0.009310507,0.009604477,-0.008126939
179,-0.024026942,0.022085225,0.013145721,0.012560364,-0.014966363
180,-0.028960004,0.026620246,0.01962054,0.019042665,-0.020905413
181,-0.017470542,0.015051939,0.028025858,0.027468259,-0.029000968
182,-0.019858293,0.019123621,0.011228502,0.010564917,-0.013580522
183,-0.028538918,0.027892096,-0.0013405946,-0.0017739607,-0.00041992348
184,-0.018339176,0.016311472,0.004186387,0.0034870699,-0.006815809
185,-0.025138661,0.024963407,-0.0021891326,-0.0025346768,0.00078272924
186,-0.01555512,0.014369286,-0.0005671114,-0.00063740177,-9.4807605e-05
187,-0.02380289,0.023245508,0.016517235,0.015754523,-0.018550254
188,-0.022693023,0.020914644,0.004834635,0.004565089,-0.005634965
189,-0.019865768,0.016912103,0.017508987,0.016707707,-0.019792018
190,-0.020466523,0.01746252,0.0074452693,0.0069777495,-0.009087799
191,-0.0126987565,0.009415299,-0.009321072,-0.008755789,0.010674843
192,-0.016459811,0.013085393,-0.0024042642,-0.0017848698,0.0043721073
193,-0.037008222,0.03516015,0.0059838826,0.005107757,-0.009113014
194,-0.03926001,0.03748051,0.004959161,0.0043659233,-0.007208305
195,-0.026705116,0.02420512,0.0072236215,0.007030841,-0.007775807
196,-0.023777246,0.022589035,0.0069647366,0.0064016883,-0.008902916
197,-0.015440882,0.01496274,0.008193847,0.008108171,-0.008314491
198,-0.01724271,0.016629936,-0.0039034362,-0.0036435046,0.0044424315
199,-0.019732561,0.017972495,0.0069241263,0.0063567045,-0.008896759
200,-0.017777028,0.01637252,0.007844739,0.0077126273,-0.008090409
201,-0.025165673,0.023959318,0.008307653,0.007950457,-0.009462975
202,-0.036840115,0.035674777,0.020208701,0.018720133,-0.025017133
203,-0.026850138,0.025649348,0.024003496,0.023035653,-0.02654864
204,-0.028751528,0.026061973,0.011286123,0.0106524015,-0.013609558
205,-0.023318524,0.020061601,0.0013587828,0.00094273,-0.0034273034
206,-0.026105259,0.025278248,0.010570348,0.010147259,-0.012086491
207,-0.03136492,0.03107088,0.00048513655,-2.0911095e-05,-0.0024429695
208,-0.022562226,0.021012172,0.01598872,0.0152416965,-0.018359976
209,-0.03343653,0.030950308,0.0050251936,0.0050402093,-0.0047824034
210,-0.017644629,0.014766684,0.027868027,0.02702808,-0.03003966
211,-0.013413043,0.01061991,0.0047307145,0.0038459667,-0.00815861
212,-0.022151329,0.019724768,0.015284122,0.014716837,-0.016963394
213,-0.021289466,0.01990886,0.026668953,0.025623439,-0.029854821
214,-0.008442256,0.006696983,0.02183335,0.020874143,-0.0248081
215,-0.02331118,0.021609263,-0.010472552,-0.0108196065,0.008518373
216,-0.021323822,0.019344304,0.022287155,0.020920683,-0.026572924
217,-0.025691286,0.024880877,0.0019941884,0.0013859781,-0.0041626333
218,-0.033187903,0.033086747,0.012518533,0.0114266435,-0.015696809
219,-0.029021753,0.028417058,-0.016375015,-0.016369369,0.015767526
220,-0.026903726,0.02452584,-0.010891943,-0.010866744,0.010408125
221,-0.02608579,0.023059169,0.0035969964,0.0030652015,-0.0058205174
222,-0.013252706,0.010250209,0.016119732,0.015423968,-0.018302334
223,-0.010752856,0.0074913683,-0.0041584303,-0.0037643462,0.005179353
224,-0.01600059,0.014095626,0.016375052,0.01619906,-0.01651617
225,-0.033805005,0.033216834,0.014528398,0.014049281,-0.015802845
226,-0.039481178,0.03710005,0.019733502,0.018640772,-0.02286556
227,-0.020882715,0.018575095,-0.023843417,-0.023759553,0.022694414
228,-0.01583671,0.014326815,-0.008946354,-0.009433576,0.0063596684
229,-0.013648791,0.011411114,-0.0062501268,-0.005750946,0.0077844043
230,-0.01570937,0.015307452,-8.147053e-05,-6.33417e-05,0.00013484717
231,-0.02208616,0.020802008,-0.004375254,-0.0045303036,0.0036365422
232,-0.027679637,0.025348745,0.008894119,0.008267881,-0.011242414
233,-0.019207805,0.017529849,0.011468258,0.010924533,-0.013368247
234,-0.014331718,0.011810761,-0.005989781,-0.0059936857,0.0050531034
235,-0.020078035,0.017879795,0.020554572,0.019985419,-0.022070622
236,-0.028439485,0.025887,0.010495027,0.009790244,-0.013076195
237,-0.026272884,0.023669627,0.012089037,0.011697489,-0.013399307
238,-0.028459433,0.026835697,0.021849072,0.020637132,-0.025522279
239,-0.02328383,0.022094034,0.018739758,0.017732132,-0.021875983
240,-0.020135187,0.018924693,-0.0009709367,-0.0011616303,-0.00017516539
241,-0.027859636,0.025970664,0.022237172,0.021413062,-0.024632307
242,-0.01961976,0.01674522,-0.009912959,-0.00988869,0.009244185
243,-0.014103298,0.010177746,0.02922927,0.027923975,-0.033142857
244,-0.024751205,0.023437027,0.008350715,0.008413162,-0.007914418
245,-0.024631608,0.022991804,-0.006648459,-0.0066174003,0.0062310738
246,-0.018986287,0.017534427,-0.008949724,-0.009391866,0.006514853
247,-0.009920326,0.008667294,0.002324652,0.002054119,-0.0033850197
248,-0.030873114,0.029527448,0.017475711,0.016196232,-0.021123476
249,-0.025577758,0.025712974,0.00017512041,-0.0007583882,-0.003456555
250,-0.03119394,0.030316379,4.485673e-05,-0.0007103179,-0.0029054917
251,-0.015286932,0.012254484,0.0074782944,0.0075666453,-0.0069318055
252,-0.022179842,0.019718662,-0.0017536522,-0.0018367127,0.0012608378
253,-0.03569616,0.035364885,0.019547392,0.018933592,-0.020881329
254,-0.03092148,0.030398162,0.0149663845,0.014159235,-0.0174856
255,-0.0316405,0.028999157,-0.009398541,-0.009109859,0.009884631
256,-0.033369537,0.031509604,-0.006742316,-0.0067227283,0.006611931
257,-0.017950326,0.01458232,0.020430647,0.020188237,-0.020661538
258,-0.036932614,0.036044322,0.0256516,0.024929877,-0.027430847
259,-0.038615756,0.03709205,0.007479731,0.006950214,-0.009077606
260,-0.016446395,0.014183626,0.007940204,0.007879827,-0.007880614
261,-0.018099844,0.014820503,0.0031122472,0.0025447423,-0.0053767385
262,-0.022892946,0.020364003,-0.019474091,-0.018862624,0.02077591
263,-0.028655395,0.026443085,-0.0012572922,-0.0019827185,-0.0015679266
264,-0.023495028,0.020551525,0.018814206,0.01791381,-0.021643143
265,-0.020380137,0.017346775,0.014698956,0.013443407,-0.019587448
266,-0.014599481,0.01184727,0.015258205,0.014710912,-0.017097125
267,-0.01539082,0.0132043455,0.019866956,0.019646026,-0.020285213
268,-0.023781372,0.021142747,0.005753973,0.005691859,-0.0060577192
269,-0.018998286,0.016067293,-3.557274e-05,-0.00019922045,-0.001029005
270,-0.025213052,0.023086911,0.007992923,0.0072927764,-0.010444964
271,-0.019037783,0.01672068,0.01613481,0.015965413,-0.016280243
272,-0.023432009,0.021527452,-0.0012050349,-0.0018051463,-0.0014616166
273,-0.022290854,0.019433262,0.005805001,0.0055655157,-0.0069134124
274,-0.025428655,0.022932934,0.0032394354,0.0034138174,-0.0027220235
275,-0.021924164,0.0194801,0.015279567,0.014543543,-0.017545352
276,-0.023135843,0.02082524,0.010753363,0.010683419,-0.010814964
277,-0.026963457,0.024715072,-0.0040706634,-0.0037012554,0.0050032577
278,-0.023641,0.021684837,-0.010984923,-0.010420865,0.012294396
279,-0.023374248,0.021695444,0.0145833045,0.014236002,-0.015338411
280,-0.023710376,0.0230351,0.009354396,0.00859646,-0.011772626
281,-0.019531764,0.018253736,0.014925187,0.013594543,-0.019433297
282,-0.032457497,0.031348605,-0.017763402,-0.017985595,0.015939862
283,-0.027906971,0.025691494,0.0017886456,0.0016676951,-0.0021571238
284,-0.03668874,0.034636673,-0.004703161,-0.004480901,0.0053472533
285,-0.023893999,0.022734473,-0.0041435594,-0.0041648657,0.003436541
286,-0.03612112,0.034141194,0.022088038,0.020902658,-0.025818108
287,-0.029177321,0.02638735,-0.009571301,-0.009732227,0.008238104
288,-0.027969046,0.02610835,0.021830993,0.020956246,-0.024296697
289,-0.013238724,0.010304643,0.005042827,0.0047986098,-0.0063957917
290,-0.0247755,0.022337642,-0.016192045,-0.015543024,0.01710966
291,-0.029751172,0.028326113,0.014785552,0.01393176,-0.017427811
292,-0.01945413,0.016844433,0.011047488,0.010845771,-0.011310411
293,-0.03879794,0.03531529,0.016963879,0.016122382,-0.01920276
294,-0.02655047,0.023610212,-0.022523157,-0.021864815,0.023821691
295,-0.03749883,0.035845496,-0.013351939,-0.013705456,0.011681797
296,-0.03006568,0.027885629,0.010006605,0.009341073,-0.012067681
297,-0.020189017,0.018144183,0.013463945,0.012801706,-0.015770866
298,-0.023975778,0.02256287,0.018940609,0.018723609,-0.019231785
299,-0.019242698,0.017161606,0.027771706,0.027752217,-0.027075328
300,-0.027658548,0.025957756,0.0063994178,0.0064502466,-0.0063174483
301,-0.029129181,0.027976383,0.00078347675,0.0005168242,-0.0019275664
302,-0.02983766,0.028416984,0.009294405,0.008284344,-0.012835807
303,-0.013571325,0.0105963545,0.01781092,0.016807964,-0.02121045
304,-0.010914699,0.007958834,0.012123401,0.011633683,-0.013825986
305,-0.008491118,0.0063863713,0.0025947965,0.0021537915,-0.004578085
306,-0.025168223,0.02369131,0.02199139,0.021124644,-0.024300247
307,-0.021500692,0.019713216,0.024657484,0.024133144,-0.02566031
308,-0.035046604,0.033046078,0.0041647875,0.0042024823,-0.0039010819
309,-0.031241756,0.028419266,0.007017963,0.0066834544,-0.008032417
310,-0.027903408,0.02639483,0.0055011427,0.0056810873,-0.0049093156
311,-0.016118195,0.014991461,0.0107855825,0.010312487,-0.012416283
312,-0.018103981,0.016622348,0.007877668,0.0075725312,-0.0090654055
313,-0.021927716,0.020003986,0.003724581,0.0033205003,-0.0053756097
314,-0.025674598,0.02440847,-0.0069955746,-0.0073436736,0.005123137
315,-0.023354396,0.02147965,0.011326111,0.010680259,-0.013574139
316,-0.032281596,0.029906645,0.0052645826,0.004837644,-0.0068559702
317,-0.034345433,0.033298016,0.009596575,0.008883755,-0.012020924
318,-0.036688454,0.03425228,0.019298704,0.018609166,-0.02138277
319,-0.030729217,0.028298749,0.024198342,0.02325161,-0.026931176
320,-0.02470085,0.02364279,0.0113205835,0.011523735,-0.010488896
321,-0.024903988,0.022793751,0.0282496,0.027812893,-0.02901995
322,-0.031548377,0.029954191,0.016684609,0.016292183,-0.017730733
323,-0.024553081,0.022938466,0.010938996,0.010282932,-0.013224827
324,-0.017347643,0.014742845,0.0127649475,0.012595251,-0.0129031865
325,-0.030256046,0.027829157,0.0034958534,0.002601678,-0.0068605533
326,-0.034169167,0.03125764,-0.0039915554,-0.0044388724,0.002112399
327,-0.029165952,0.027873095,0.014560677,0.013587311,-0.017448207
328,-0.020793596,0.017468324,0.020913344,0.019841377,-0.024276435
329,-0.027598953,0.026018059,0.022286495,0.02174507,-0.023368668
330,-0.021565631,0.020103214,-0.012209063,-0.012282002,0.010948445
331,-0.01253555,0.010536449,0.017522328,0.01728371,-0.017991979
332,-0.02198561,0.020440623,0.0021767835,0.0019018254,-0.0034903083
333,-0.023116559,0.021303592,0.013792122,0.012794791,-0.017144846
334,-0.023335826,0.021744598,-0.012771915,-0.013173143,0.010681201
335,-0.023427302,0.021735704,-0.004820375,-0.005187896,0.0032321
336,-0.02105242,0.020467326,0.0030361135,0.0024037506,-0.005357223
337,-0.011336455,0.009552134,0.0042652525,0.0037228183,-0.0064557344
338,-0.014736453,0.013486641,0.002452497,0.0023003095,-0.0033768723
339,-0.02663037,0.026117463,0.005381397,0.004935909,-0.0070926896
340,-0.028939866,0.027387058,0.0014474986,0.0013941588,-0.001993958
341,-0.033869512,0.031730637,0.02644608,0.025870617,-0.0274402
342,-0.023685608,0.021177113,0.026613032,0.026001366,-0.028005464
343,-0.029253315,0.027918026,0.018349797,0.017510228,-0.020840956
344,-0.018777452,0.017585505,0.020238495,0.019678634,-0.021519003
345,-0.025948422,0.024383707,0.0016400766,0.0014718194,-0.0023681317
346,-0.037478764,0.03606327,-0.017730843,-0.017507426,0.017583275
347,-0.030711386,0.028568821,0.025018984,0.02431921,-0.02653704
348,-0.011293854,0.009219698,0.011729381,0.011696817,-0.011826778
349,-0.0327707,0.0321728,0.015028328,0.014302409,-0.016995832
350,-0.03433311,0.03333624,0.011662114,0.011005827,-0.013745368
351,-0.03570098,0.033268686,0.010320698,0.009995453,-0.011543704
352,-0.030047724,0.027851934,0.009640965,0.009766448,-0.009153268
353,-0.028456362,0.026996857,0.024917038,0.024308115,-0.026464278
354,-0.027309755,0.024904499,0.015435018,0.014701936,-0.017758626
355,-0.025400743,0.022612045,0.016481446,0.016077485,-0.017373567
356,-0.030041859,0.02808832,0.008796159,0.008208542,-0.010526489
357,-0.02014659,0.017308176,-0.013536,-0.013344444,0.013488647
358,-0.029341314,0.026861973,0.0060398253,0.0055341707,-0.007824683
359,-0.020646581,0.018033767,0.007871155,0.0073075145,-0.009770706
360,-0.037201088,0.034303408,0.026880912,0.02529231,-0.03140593
361,-0.021350715,0.019169476,-0.0041251243,-0.0041126222,0.0038435983
362,-0.02062646,0.019038726,0.00048176842,-1.4072844e-05,-0.0024796247
363,-0.016101466,0.013681705,0.0057821027,0.0052640173,-0.007809912
364,-0.021308493,0.019638335,0.012193667,0.011630946,-0.014112615
365,-0.012381274,0.0092629185,0.02013745,0.019806523,-0.020797202
366,-0.020506188,0.018156221,-0.0059289997,-0.006053197,0.0051976875
367,-0.022932429,0.02090291,-0.019889157,-0.019603454,0.020124266
368,-0.033765383,0.032842744,-0.01428679,-0.014299843,0.013799731
369,-0.016378684,0.0151496995,1.912978e-05,-9.923226e-05,-0.00074950024
370,-0.017969092,0.016508827,0.008473848,0.008349932,-0.008925158
371,-0.02899272,0.02732067,0.020973591,0.019780004,-0.024993923
372,-0.023358552,0.021359432,0.01069256,0.010263096,-0.012710173
373,-0.031313237,0.029716918,0.024648448,0.023919478,-0.026493495
374,-0.029693026,0.028517488,0.012811425,0.012339951,-0.014139348
375,-0.027976342,0.026195286,0.0053163194,0.0046032364,-0.008028259
376,-0.01772099,0.016417582,0.010065979,0.00943536,-0.012410051
377,-0.016444316,0.0145574855,0.006343083,0.0063301907,-0.0063306116
378,-0.027515234,0.027168907,0.018834133,0.0180787,-0.020905903
379,-0.032626145,0.031609006,0.0015094285,0.0011560795,-0.0028310167
380,-0.016406605,0.015872182,-0.0062898416,-0.0064977775,0.004921576
381,-0.016838355,0.014323425,0.012056514,0.011753934,-0.013135668
382,-0.03767109,0.035603352,0.015543894,0.014960522,-0.017070273
383,-0.03396219,0.031343643,0.01676776,0.016409338,-0.017619759
384,-0.01843102,0.015463592,0.021376392,0.021247685,-0.021517126
385,-0.02644913,0.02454424,-0.00017781643,0.00016234763,0.0009909713
386,-0.030517956,0.028919019,0.021858059,0.021113778,-0.023805466
387,-0.02997569,0.029057784,0.004293249,0.004060301,-0.004859785
388,-0.015632272,0.012744068,-0.004156267,-0.0039947396,0.004189194
389,-0.0150482785,0.013065016,0.0136005655,0.012606385,-0.016973494
390,-0.020281129,0.018684242,0.005082634,0.0042846836,-0.007991048
391,-0.025678199,0.024696734,0.022374934,0.020954132,-0.026570605
392,-0.036563486,0.03386095,0.005936011,0.0054082675,-0.0075656776
393,-0.022622962,0.020233285,0.011044551,0.0103458455,-0.013229054
394,-0.013855635,0.01171274,0.009821919,0.009262844,-0.011715817
395,-0.036699478,0.03535592,0.00035024877,-3.551739e-05,-0.0014859389
