,0,1,2,3,4,5,6,7,8,9
16,0.0055626873,-0.0061876094,-0.020866448,-0.020839602,0.005588491,-0.020877251,0.0057115285,0.020478273,0.005369305,-0.006108253
17,0.0032589543,-0.0044688694,-0.018699024,-0.018633636,0.0033067772,-0.018662523,0.0035443872,0.018397115,0.0028923205,-0.0043129115
18,0.014057787,-0.014723406,-0.014663252,-0.014624288,0.014087035,-0.014670933,0.014230843,0.014151071,0.013820686,-0.0146465385
19,-0.0011237562,2.4124533e-05,-0.015591199,-0.015569365,-0.0010817312,-0.015594348,-0.0008692383,0.015334224,-0.0014454332,0.00016718102
20,0.0059545985,-0.0069377297,-0.017526872,-0.01751409,0.0059954515,-0.017532995,0.0061961063,0.017367601,0.0056380266,-0.006822577
21,0.0027336066,-0.0034825818,-0.015607629,-0.01560863,0.0027610122,-0.015610149,0.0029074608,0.015473741,0.002506692,-0.003385709
22,0.008248656,-0.009120075,-0.021598531,-0.02155135,0.0082851015,-0.021567315,0.008463881,0.021350868,0.007961916,-0.009010938
23,0.011963758,-0.012828958,-0.0221253,-0.022115704,0.012000266,-0.022125585,0.012180787,0.02192474,0.011667123,-0.012723307
24,0.002049113,-0.0025658945,-0.017495908,-0.01747534,0.0020687252,-0.017492697,0.0021653364,0.0172741,0.001906187,-0.0024953275
25,0.016696101,-0.017774474,-0.021157945,-0.021118147,0.016739817,-0.021132553,0.016963808,0.020848026,0.016332464,-0.017642507
26,0.009703178,-0.010616347,-0.019900419,-0.019886617,0.009738373,-0.019906424,0.00991995,0.019746384,0.0094179595,-0.010501801
27,0.013543101,-0.014133393,-0.021976154,-0.021935156,0.013568291,-0.021961201,0.013692927,0.021586362,0.013338965,-0.01406309
28,0.012085548,-0.012840502,-0.018167997,-0.01812609,0.012110821,-0.018172307,0.012265121,0.017663915,0.01183338,-0.012745561
29,0.013717853,-0.014855533,-0.014670639,-0.014602895,0.013765043,-0.014629059,0.013994762,0.014293036,0.013352853,-0.01471295
30,0.008118944,-0.009099013,-0.013235475,-0.013170054,0.008157559,-0.013192091,0.008352954,0.012910367,0.007814996,-0.008976034
31,0.010352772,-0.011301383,-0.0145222,-0.0145072,0.010390466,-0.0145518,0.010585075,0.014324614,0.010043263,-0.011183541
32,0.014079154,-0.014790944,-0.0141163785,-0.01408463,0.01410702,-0.014123799,0.014250772,0.013753729,0.013847052,-0.014698801
33,0.006929835,-0.0071094837,-0.0077189594,-0.0077007925,0.006941285,-0.0077220504,0.0069718147,0.007468409,0.0068766125,-0.007085204
34,0.0018218679,-0.0020548264,-0.010040123,-0.010013843,0.0018307655,-0.010049438,0.0018663276,0.009637545,0.0017755519,-0.002019011
35,-0.00020537742,0.00025128346,-0.013370805,-0.013330731,-0.0002078054,-0.013387887,-0.00022538641,0.0128444545,-0.00017108797,0.0002491604
36,-0.0011970173,0.0011743587,-0.006701975,-0.00668688,-0.0011988438,-0.0067314017,-0.0012041489,0.006448082,-0.0011745187,0.0011830119
37,0.0011699435,-0.0011703626,-0.0166244,-0.016606236,0.0011618647,-0.016625695,0.0011599684,0.016243337,0.0011701076,-0.0011672433
38,0.0035446936,-0.0046046264,-0.017165186,-0.017147327,0.0035861253,-0.01718745,0.0037930473,0.016943628,0.0032276958,-0.0044667814
39,0.011894055,-0.012926151,-0.018978514,-0.018967865,0.0119347675,-0.018973976,0.0121438615,0.018865999,0.01156064,-0.012796652
40,0.016404618,-0.017911226,-0.018806847,-0.018772569,0.016468205,-0.018803589,0.01677016,0.01841339,0.01592399,-0.01772157
41,0.016539535,-0.017646892,-0.02332801,-0.023311313,0.016586494,-0.023329044,0.016816799,0.02315518,0.016176766,-0.017511215
42,0.02220545,-0.022931969,-0.019669635,-0.019653738,0.022236994,-0.019670071,0.022396522,0.019470096,0.021935713,-0.022848254
43,0.02037664,-0.021363407,-0.018900922,-0.018885555,0.02042071,-0.018899832,0.020627692,0.018666986,0.020034054,-0.021244407
44,0.014544498,-0.015068874,-0.018752974,-0.01873817,0.01456384,-0.018757608,0.014673736,0.018436726,0.014356761,-0.014992976
45,0.0059493943,-0.0063288826,-0.013758538,-0.013745066,0.0059635667,-0.013762081,0.0060349107,0.013501737,0.0058428496,-0.006277719
46,-0.0020336108,0.0019401404,-0.022694407,-0.022669256,-0.0020282005,-0.022706486,-0.0020210745,0.022356112,-0.002040044,0.0019571944
47,0.0047109257,-0.0056492887,-0.0259632,-0.025924157,0.004747429,-0.025978293,0.0049312743,0.025571808,0.0044256393,-0.0055276835
48,0.007852698,-0.009461609,-0.027863909,-0.02785066,0.007917994,-0.027867956,0.00824041,0.0275719,0.0073470506,-0.009258427
49,0.007879259,-0.009144766,-0.028600078,-0.028531546,0.007930702,-0.028563159,0.008187768,0.028154794,0.0074674096,-0.008987239
50,0.007955374,-0.008547624,-0.017742371,-0.017705118,0.007980211,-0.017748948,0.00810166,0.017229522,0.007760367,-0.008475326
51,0.014281303,-0.015312211,-0.023207411,-0.02318377,0.014325792,-0.023208734,0.014541917,0.022900598,0.013928413,-0.015188663
52,0.019481193,-0.020606846,-0.020929577,-0.020917954,0.019530369,-0.020930117,0.019770741,0.020754255,0.019082392,-0.02047444
53,0.0119328005,-0.013002891,-0.021085234,-0.021067305,0.011977805,-0.02109255,0.012196973,0.020771,0.011581323,-0.01286707
54,0.013687702,-0.014228698,-0.011807005,-0.011783744,0.013712097,-0.011806393,0.013827853,0.011537341,0.0134933805,-0.014165705
55,0.012610401,-0.014064376,-0.016124709,-0.016105557,0.012670462,-0.016135052,0.012966145,0.015851578,0.012142418,-0.013882742
56,0.014322079,-0.015440338,-0.016684012,-0.016646933,0.014367893,-0.016682306,0.01460172,0.01623026,0.013947081,-0.015303856
57,0.008006693,-0.009347353,-0.014849682,-0.01481551,0.00805614,-0.014883341,0.008321625,0.014434623,0.007593266,-0.009174014
58,0.0025931331,-0.0039212042,-0.019691741,-0.019676272,0.0026447761,-0.019694092,0.0028995462,0.019400744,0.0022055265,-0.0037469666
59,0.013371072,-0.014395482,-0.01904471,-0.01902364,0.013415925,-0.019049333,0.013626651,0.018788034,0.013026971,-0.014275854
60,0.008262409,-0.009429364,-0.021188302,-0.021172946,0.008309741,-0.021186251,0.008545622,0.020854475,0.0078909425,-0.009280998
61,0.009324423,-0.010597626,-0.026487647,-0.026477976,0.009377167,-0.026491169,0.009635646,0.026238663,0.008915519,-0.0104389535
62,0.0007703098,-0.0013075048,-0.016955515,-0.016928926,0.0007903832,-0.016954584,0.00089307013,0.016613461,0.0006191611,-0.0012359616
63,0.011396416,-0.012151735,-0.014458191,-0.014431858,0.011427907,-0.014459665,0.011576755,0.014106553,0.0111610675,-0.012058022
64,0.016148558,-0.016854517,-0.012372697,-0.01234565,0.016182339,-0.012416156,0.016329495,0.011989105,0.01590973,-0.016767053
65,0.010359462,-0.010976839,-0.012160373,-0.012135981,0.010384834,-0.012178756,0.010509206,0.011816676,0.010162295,-0.0109002665
66,-0.008737267,0.008401041,-0.024148295,-0.024111127,-0.0087291915,-0.024151718,-0.008679916,0.023618367,-0.008789616,0.008455948
67,0.012054903,-0.012601127,-0.012725911,-0.012695682,0.012080144,-0.012772044,0.012197018,0.012348275,0.011867181,-0.012536045
68,0.006005852,-0.006206682,-0.011063761,-0.010988473,0.006013274,-0.01102219,0.0060509667,0.010587285,0.005949405,-0.0061808694
69,0.010486836,-0.010714904,-0.01678366,-0.016730059,0.010498194,-0.016757417,0.010548885,0.016537733,0.010398821,-0.010690499
70,0.0094272215,-0.009996318,-0.012276753,-0.012259143,0.009450895,-0.012271341,0.009566672,0.012088133,0.0092423465,-0.009929288
71,0.005038905,-0.005465012,-0.009693023,-0.009672362,0.0050613605,-0.009692069,0.0051355357,0.009419932,0.00491853,-0.0054078307
72,0.009418523,-0.010235302,-0.015393174,-0.015375494,0.009451772,-0.015392978,0.009614199,0.015200335,0.009163302,-0.01013092
73,0.0092511885,-0.010184112,-0.026898392,-0.026873956,0.009290738,-0.026899269,0.009480662,0.026599262,0.008946558,-0.010067637
74,0.012658879,-0.01315712,-0.018550446,-0.018518852,0.01268115,-0.01859431,0.012785548,0.018152053,0.0124955885,-0.013097454
75,0.0074834125,-0.00776208,-0.024329633,-0.02430238,0.007494107,-0.024327748,0.0075495807,0.02396438,0.0073865154,-0.007726989
76,0.016325364,-0.017130138,-0.024014594,-0.02394232,0.016364299,-0.023974312,0.016530579,0.023628365,0.016048146,-0.017031834
77,0.008854526,-0.009761511,-0.01817284,-0.01812348,0.008891583,-0.018138574,0.009073749,0.01785166,0.008567025,-0.009646608
78,0.015889654,-0.016123496,-0.015513737,-0.015463011,0.015902895,-0.015489708,0.015958391,0.015238364,0.015784156,-0.01610105
79,0.008285594,-0.009035429,-0.01517723,-0.0151619855,0.0083121285,-0.015214956,0.008457316,0.014974057,0.008062157,-0.008935495
80,0.008978824,-0.010524356,-0.02706964,-0.027040815,0.009042481,-0.027061895,0.009352373,0.026806276,0.008492318,-0.010329826
81,0.006380709,-0.007894362,-0.02893253,-0.028881978,0.006441927,-0.028894663,0.006745668,0.028737942,0.005906311,-0.007702089
82,0.013167864,-0.01338198,-0.028079884,-0.028049622,0.013181341,-0.028080234,0.013236693,0.02767201,0.013061316,-0.013363379
83,0.008073219,-0.008420539,-0.01682347,-0.016752578,0.008088059,-0.016784076,0.008161115,0.016381647,0.007950914,-0.008379297
84,0.016651992,-0.017753765,-0.025494758,-0.025419168,0.016700333,-0.025458187,0.016933588,0.025042543,0.016267454,-0.017624412
85,0.012403199,-0.013426431,-0.02348163,-0.02345389,0.012446443,-0.023488216,0.012658704,0.023073249,0.012064412,-0.013301163
86,0.0083616935,-0.009233676,-0.013855891,-0.013836151,0.00839877,-0.013857587,0.008575681,0.013570709,0.008079244,-0.009130372
87,0.0037338003,-0.004832581,-0.021262594,-0.02120783,0.0037742674,-0.02122422,0.0039934264,0.021014381,0.003390312,-0.0046924427
88,0.013459851,-0.014506302,-0.01927346,-0.01924616,0.013503778,-0.019289758,0.013719699,0.018914256,0.01311222,-0.014378336
89,0.013657471,-0.014921646,-0.020837195,-0.020806381,0.013711086,-0.020839425,0.013971657,0.020408412,0.013236367,-0.014766782
90,0.010249572,-0.011329831,-0.026146846,-0.026080169,0.010294098,-0.026128763,0.010518005,0.02578423,0.009886989,-0.0112034725
91,0.0044410983,-0.0058040214,-0.014810883,-0.014740101,0.004495441,-0.014770051,0.004765184,0.014402125,0.004022792,-0.005629921
92,0.008352173,-0.009636018,-0.013490523,-0.013470357,0.008403076,-0.013491696,0.008656355,0.013188514,0.00796158,-0.009470608
93,0.015317017,-0.016573243,-0.017772809,-0.017759005,0.015370318,-0.017794337,0.015628366,0.017577257,0.014903885,-0.016417777
94,0.016460512,-0.01737534,-0.011272153,-0.011243567,0.016496612,-0.011271967,0.01668949,0.010920397,0.016142573,-0.017265068
95,0.020096209,-0.021158075,-0.009807972,-0.009775742,0.020141175,-0.009814939,0.020363022,0.009344044,0.019742519,-0.021027237
96,0.0030636406,-0.003142783,-0.016416717,-0.016394952,0.0030649812,-0.0164176,0.0030723317,0.01612717,0.0030603823,-0.0031268266
97,0.0037906328,-0.0042894357,-0.021462237,-0.02140903,0.0038103445,-0.021439042,0.0039090086,0.02105931,0.0036387444,-0.0042254454
98,0.007843311,-0.008453091,-0.023531225,-0.023516161,0.007865923,-0.023545997,0.007992158,0.0231864,0.0076383334,-0.008374956
99,0.011816264,-0.012292962,-0.012797897,-0.01277822,0.01183684,-0.0127996495,0.011933308,0.012502459,0.011670905,-0.012233653
100,0.01647598,-0.017234346,-0.010982142,-0.010952305,0.016509304,-0.010991484,0.016666189,0.01059363,0.016222363,-0.01714207
101,0.008248302,-0.0090053985,-0.010289117,-0.010257973,0.00827794,-0.010288675,0.008424864,0.009898378,0.008023134,-0.008911615
102,0.005426518,-0.005761912,-0.016396,-0.016325887,0.005440273,-0.01635563,0.0055043087,0.01595382,0.0053280843,-0.0057177055
103,0.002016442,-0.002372464,-0.020286134,-0.02027291,0.0020299135,-0.02028372,0.002097743,0.020159079,0.0019145006,-0.0023251988
104,0.0022161375,-0.002785327,-0.02019349,-0.0201919,0.0022382988,-0.02019058,0.002349234,0.020099325,0.0020472703,-0.0027118735
105,0.006319655,-0.007162817,-0.025488324,-0.025471736,0.006354598,-0.02548994,0.0065233503,0.025317179,0.0060527157,-0.0070567983
106,0.0059250686,-0.0060947486,-0.021971935,-0.021949809,0.005933708,-0.02197289,0.0059691384,0.021625983,0.0058635566,-0.0060750255
107,0.0012458423,-0.001616586,-0.02139746,-0.021379896,0.0012598124,-0.021407412,0.001333717,0.021177726,0.0011389735,-0.0015677765
108,0.013522212,-0.01426075,-0.013518075,-0.013494354,0.013552296,-0.013516521,0.013702645,0.013140084,0.0132832965,-0.0141685745
109,0.015438048,-0.016904276,-0.016815292,-0.016799182,0.015499313,-0.016811633,0.015796185,0.016653804,0.01496549,-0.016721591
110,0.010505054,-0.011581209,-0.014100152,-0.014073862,0.010549157,-0.014087536,0.01076558,0.013829262,0.010164498,-0.011449424
111,0.020171748,-0.021454088,-0.018876174,-0.01881048,0.020226989,-0.018835653,0.020495906,0.018511266,0.019730484,-0.021300387
112,0.01115433,-0.01300905,-0.024700033,-0.024650315,0.011229356,-0.024663946,0.011599571,0.024499709,0.010574717,-0.012773774
113,0.01071193,-0.011818142,-0.029076826,-0.029060602,0.010756553,-0.029104568,0.010984437,0.02882571,0.010357501,-0.011676008
114,0.0015273276,-0.0024744703,-0.02498535,-0.024955697,0.0015636837,-0.024982877,0.0017496939,0.024545593,0.0012404657,-0.0023523308
115,0.0165467,-0.017336167,-0.014400449,-0.014370837,0.01658083,-0.014428859,0.016749715,0.013910028,0.016275939,-0.017240964
116,0.012536988,-0.013013,-0.020273922,-0.020252937,0.012559308,-0.020275595,0.012657114,0.019886041,0.012372731,-0.012955633
117,0.02060726,-0.021463623,-0.01980483,-0.019777969,0.02065649,-0.019806324,0.020832367,0.019455144,0.020299358,-0.021364087
118,0.011109471,-0.011361419,-0.014673748,-0.014630472,0.011121109,-0.014659104,0.011177036,0.014253163,0.011013243,-0.011333019
119,0.010041284,-0.01078514,-0.01372186,-0.013699661,0.010070536,-0.013731248,0.010218126,0.013403136,0.009811961,-0.010689415
120,0.009455468,-0.01022943,-0.023047496,-0.022976741,0.009485958,-0.023030873,0.0096420925,0.022661932,0.009213378,-0.0101311095
121,-0.0033146874,0.002482323,-0.02148239,-0.021442214,-0.0032836113,-0.021472832,-0.0031323638,0.021179391,-0.0035352544,0.0025971436
122,0.008850565,-0.010021448,-0.020652654,-0.020633835,0.008894214,-0.02065561,0.009130767,0.020336952,0.008473916,-0.0098739145
123,0.008441467,-0.009222949,-0.015244078,-0.015208662,0.008474355,-0.01526164,0.008629665,0.01479426,0.008197904,-0.0091240285
124,0.006456633,-0.007168172,-0.016446974,-0.016368693,0.0064835805,-0.01641029,0.006621704,0.015870506,0.0062439963,-0.007075066
125,0.014776009,-0.01631636,-0.015421743,-0.015393561,0.0148399,-0.015421222,0.015154053,0.015101936,0.01427552,-0.016126098
126,0.010893315,-0.011467336,-0.013306998,-0.013284486,0.010916689,-0.013304501,0.011032292,0.013053594,0.010709774,-0.011395161
127,0.010336921,-0.010672435,-0.013329007,-0.013302073,0.010350371,-0.013375209,0.010417097,0.01300397,0.010230633,-0.010629101
128,0.009545824,-0.0097925505,-0.017680027,-0.017661484,0.009556502,-0.017687036,0.009608104,0.01735613,0.009465822,-0.009760496
129,0.012799936,-0.013086907,-0.01603826,-0.015997134,0.012812684,-0.016070643,0.012874189,0.015568704,0.012696413,-0.01305308
130,0.015655246,-0.015992675,-0.017501282,-0.017488236,0.015671771,-0.017502796,0.015749848,0.017187601,0.015517349,-0.015956916
131,0.018408053,-0.019593632,-0.023818243,-0.023801649,0.018456941,-0.023831928,0.018703973,0.02359828,0.018004902,-0.019448904
132,0.011450865,-0.012157323,-0.019833375,-0.01981047,0.011481092,-0.01983802,0.011624646,0.019455705,0.01121163,-0.012069256
133,0.008309948,-0.008878832,-0.008559455,-0.008539462,0.008334923,-0.008561215,0.008449994,0.008191583,0.008124118,-0.0088072065
134,0.006231064,-0.0061102007,-0.01476594,-0.014732102,0.006227163,-0.0147551065,0.0062065343,0.014463579,0.0062570274,-0.006127741
135,0.0063035614,-0.006022617,-0.01719812,-0.01715929,0.006293799,-0.017178897,0.0062352624,0.01691021,0.0063887727,-0.0060569663
136,0.0051726666,-0.0054269154,-0.015216743,-0.015177242,0.0051845564,-0.01520439,0.0052355346,0.014846775,0.0050869915,-0.0053973817
137,0.0059448616,-0.006343183,-0.017208228,-0.01718009,0.005962099,-0.017209323,0.006043374,0.016853077,0.005813431,-0.006294596
138,0.00020249654,-0.00067998335,-0.02067184,-0.020643158,0.00021933517,-0.020696333,0.0003104511,0.020296384,6.448446e-05,-0.00061640417
139,0.0037088399,-0.0043894625,-0.01740764,-0.017392827,0.0037353202,-0.017412953,0.0038678693,0.017177407,0.0035047035,-0.0042992206
140,0.005703274,-0.0061969543,-0.016614221,-0.016590536,0.005723109,-0.01661569,0.005824473,0.01617992,0.0055505536,-0.0061340467
141,0.006823226,-0.007451837,-0.012980375,-0.012967068,0.006846908,-0.012988841,0.0069703856,0.012660692,0.0066315816,-0.0073715914
142,0.0014344782,-0.0021561084,-0.027009215,-0.026981983,0.0014616569,-0.027012933,0.0015980718,0.026654469,0.0012330092,-0.0020595666
143,0.023793539,-0.025113214,-0.030809553,-0.030789696,0.02385229,-0.030809449,0.024135249,0.030502982,0.023334922,-0.024957873
144,0.018348401,-0.019604094,-0.017772585,-0.017754067,0.018400569,-0.017777048,0.018656364,0.017519677,0.01794002,-0.019447733
145,0.009206018,-0.009762848,-0.016062533,-0.01603702,0.009228494,-0.016073259,0.009337959,0.015712805,0.009035036,-0.0096906265
146,-0.0031764586,0.002858957,-0.022381544,-0.022364736,-0.003166675,-0.022389233,-0.0031144938,0.022230418,-0.0032432165,0.002905782
147,0.008383569,-0.009306657,-0.030239727,-0.030217953,0.008421757,-0.030243691,0.008609649,0.029997855,0.008084143,-0.009191175
148,0.002169163,-0.0031912671,-0.025856199,-0.025830898,0.002209919,-0.025858551,0.0024127166,0.025566006,0.0018548847,-0.0030609104
149,0.008898665,-0.009657133,-0.019739531,-0.019710964,0.008928768,-0.01973458,0.009081822,0.019428842,0.008656294,-0.0095651895
150,0.013329479,-0.014213915,-0.01787127,-0.017855797,0.0133683225,-0.017894141,0.013548344,0.017684957,0.01303757,-0.014104728
151,0.01985604,-0.021526614,-0.024333615,-0.024310857,0.019926777,-0.024333907,0.020272678,0.024032397,0.019298041,-0.021321945
152,0.010641337,-0.01167336,-0.021494944,-0.021469643,0.010683217,-0.021498863,0.010890652,0.021175565,0.010313832,-0.011543311
153,-0.0019466232,0.0015641971,-0.016570162,-0.016545966,-0.0019328201,-0.016568303,-0.0018683544,0.01632553,-0.002036933,0.0016198205
154,0.0034069305,-0.0039638947,-0.016246649,-0.016232708,0.0034298222,-0.016290765,0.0035380058,0.015925683,0.0032470261,-0.0038875516
155,0.011836764,-0.012206106,-0.018713754,-0.018680356,0.011857241,-0.018750342,0.011935968,0.0183904,0.011694566,-0.012166764
156,0.00885015,-0.009819732,-0.019048003,-0.019032866,0.008890325,-0.019051643,0.009088937,0.01868166,0.008532156,-0.009700346
157,0.0059606447,-0.0069143786,-0.012174543,-0.012144359,0.0059977644,-0.01218046,0.006184135,0.011768277,0.00567606,-0.006790155
158,0.005218288,-0.0058323555,-0.0147304265,-0.014692295,0.0052436893,-0.014732978,0.005361994,0.014205053,0.0050352253,-0.0057508
159,0.008282262,-0.008602435,-0.014151129,-0.014089076,0.008295176,-0.01412664,0.008359293,0.013651508,0.008184728,-0.008560682
160,0.0012804474,-0.0012772349,-0.020966168,-0.020932762,0.001277877,-0.020970969,0.0012749328,0.020533884,0.0012940916,-0.0012742078
161,0.016626582,-0.017501596,-0.018934708,-0.01890366,0.01666438,-0.018937323,0.016850365,0.018475804,0.016319996,-0.017400177
162,0.011405273,-0.011861343,-0.022238081,-0.022211669,0.011428325,-0.022239225,0.01152263,0.021871163,0.011247273,-0.011808563
163,0.009331493,-0.010359488,-0.035704076,-0.0356619,0.009372799,-0.03568504,0.009584532,0.03537622,0.008988859,-0.010233275
164,0.013196788,-0.014140186,-0.025152756,-0.02513622,0.013238251,-0.025152499,0.013431349,0.024937076,0.012883382,-0.014024513
165,0.0021140552,-0.0022700033,-0.015292625,-0.015263323,0.0021192657,-0.015292458,0.0021464422,0.014922331,0.002078661,-0.0022476458
166,0.0027150451,-0.002893675,-0.014936838,-0.014910243,0.002721596,-0.014938478,0.0027543153,0.014548877,0.0026668992,-0.0028694517
167,0.012849362,-0.012445609,-0.012265559,-0.0122372145,0.012833157,-0.012292798,0.012759131,0.01190335,0.012959836,-0.01250012
168,0.010767037,-0.011050576,-0.018502817,-0.018466407,0.010780855,-0.018506743,0.01084675,0.018036433,0.010665306,-0.011021467
169,0.005632123,-0.0064785006,-0.022472763,-0.02243998,0.0056676567,-0.022482447,0.0058380035,0.02207127,0.0053623533,-0.0063735745
170,0.009560033,-0.010648706,-0.023441477,-0.023417534,0.009605802,-0.023442727,0.009828272,0.023089653,0.009206633,-0.010519412
171,0.009467648,-0.010135085,-0.019497257,-0.019461555,0.009493122,-0.019494234,0.009626741,0.019116884,0.009258562,-0.010054706
172,0.011242314,-0.012402594,-0.023209043,-0.023172708,0.011288204,-0.02320765,0.011520724,0.022784866,0.010876666,-0.012255412
173,0.011193295,-0.0122263655,-0.021433923,-0.021400739,0.011236129,-0.021474605,0.011447326,0.020979745,0.010856547,-0.012099142
174,0.007222393,-0.007929459,-0.025182554,-0.02515659,0.00724962,-0.025186753,0.0073879836,0.024859816,0.0070080315,-0.007837266
175,0.02567816,-0.027049992,-0.03520333,-0.03518835,0.025738934,-0.0352093,0.026034217,0.034925576,0.025185734,-0.026890257
176,0.019188158,-0.020693723,-0.021532916,-0.021511557,0.019251194,-0.021542685,0.019560141,0.021258943,0.018692097,-0.020509785
177,0.01895287,-0.01962751,-0.023851156,-0.023789965,0.018983211,-0.023807133,0.019128298,0.023629673,0.018709457,-0.019548496
178,0.0074545164,-0.007781227,-0.017223682,-0.01720944,0.0074661616,-0.017224638,0.0075261644,0.016903667,0.0073672133,-0.0077348254
179,0.012995423,-0.013827184,-0.021720856,-0.021683026,0.0130306985,-0.021721063,0.013202612,0.021297034,0.012721846,-0.013724965
180,0.012551738,-0.012770157,-0.024865232,-0.024835348,0.012564714,-0.024901826,0.012618861,0.024441704,0.012450878,-0.012750008
181,0.01661228,-0.017019873,-0.016850593,-0.016821971,0.016631247,-0.016853355,0.01672226,0.016465636,0.016455501,-0.016974276
182,0.014154415,-0.015361488,-0.017595932,-0.017537983,0.014203104,-0.017552122,0.014449569,0.017367806,0.013758228,-0.015213357
183,0.0068393806,-0.007859008,-0.023472438,-0.023459464,0.0068792184,-0.023463544,0.0070852265,0.023325615,0.006514917,-0.007730593
184,0.010328914,-0.011698317,-0.017572183,-0.017533263,0.010384634,-0.017550929,0.010659472,0.01718897,0.00989557,-0.011525628
185,0.006029852,-0.007137099,-0.020820828,-0.02080569,0.0060732174,-0.020819465,0.0062910304,0.020720294,0.005692118,-0.00699429
186,0.006561808,-0.0076068,-0.014617468,-0.014604346,0.0066024666,-0.014619506,0.0068052122,0.014382004,0.0062522786,-0.0074689775
187,0.013001731,-0.013801026,-0.01974013,-0.019730594,0.013035213,-0.0197407,0.013201066,0.019604182,0.012730621,-0.01370406
188,0.006223734,-0.00678014,-0.019860448,-0.019811384,0.0062469994,-0.019824894,0.0063572293,0.019518089,0.0060482216,-0.006710654
189,0.013238793,-0.01386529,-0.019308435,-0.019256888,0.013268221,-0.01932497,0.013400845,0.01881829,0.013014057,-0.013790277
190,0.008913233,-0.009600458,-0.019547457,-0.01951288,0.0089423675,-0.019549064,0.0090830745,0.019044345,0.008688249,-0.00951387
191,-0.0016645471,0.001414754,-0.014202696,-0.014174233,-0.00165753,-0.014228532,-0.0016161829,0.013662677,-0.0017108736,0.0014530104
192,-0.00059585617,0.00081302784,-0.017321393,-0.017288255,-0.0006065799,-0.017325494,-0.00065658253,0.016774574,-0.00050541793,0.00079090265
193,0.011202895,-0.012284587,-0.0301484,-0.03011739,0.011249206,-0.030149752,0.011472667,0.029781772,0.010842351,-0.012153375
194,0.010124653,-0.0111844875,-0.031447798,-0.031421103,0.010169035,-0.03145168,0.010384853,0.031099323,0.009780382,-0.0110534085
195,0.0083704945,-0.008942912,-0.023168907,-0.023136102,0.008392477,-0.023172066,0.008507791,0.022718126,0.008186159,-0.008870471
196,0.009538171,-0.010426616,-0.020524984,-0.020507073,0.009575293,-0.020525374,0.009756602,0.020274326,0.009249912,-0.010316316
197,0.006277909,-0.006398719,-0.013964689,-0.013954563,0.006280367,-0.013969936,0.0063060056,0.013821757,0.0062312917,-0.006383595
198,0.001108867,-0.0013666663,-0.015461907,-0.015452077,0.0011158149,-0.015488918,0.0011610975,0.015328566,0.001043214,-0.0013283982
199,0.008716949,-0.009383821,-0.017802805,-0.017782468,0.008746718,-0.017803708,0.0088851405,0.017508453,0.008492503,-0.009303329
200,0.0067532016,-0.0070290854,-0.01665389,-0.016638791,0.006763972,-0.016653989,0.0068212957,0.016355986,0.0066614854,-0.0069948994
201,0.009396217,-0.010093127,-0.021658482,-0.021644749,0.009430431,-0.021664424,0.0095663555,0.021389516,0.009171402,-0.01000779
