,0,1
0,0.050030284,0.95001256
1,0.9717235,0.028034
2,0.045336697,0.95470977
3,0.10109532,0.8988467
4,0.038349275,0.96267563
5,0.15273061,0.8498978
6,0.49420768,0.5046525
7,0.05475381,0.9465901
8,0.037335444,0.9627142
9,0.13380389,0.8686285
10,0.21702345,0.7860143
11,0.9714514,0.028306676
12,0.9293809,0.07001312
13,0.96584743,0.033825655
14,0.94268906,0.056777857
15,0.035035625,0.9650169
16,0.054789383,0.94654465
17,0.03965974,0.9613917
18,0.36798364,0.6352835
19,0.04583974,0.9541999
20,0.94592357,0.053545367
21,0.03349773,0.966556
22,0.7573599,0.24135046
23,0.68532354,0.31321323
24,0.04835274,0.9516869
25,0.038622625,0.962408
26,0.052127067,0.9491662
27,0.6820036,0.31957942
28,0.9540459,0.045709834
29,0.058261972,0.9431471
30,0.9666086,0.033093363
31,0.7409989,0.26014546
32,0.06403492,0.93747556
33,0.9246533,0.074686
34,0.064674325,0.9368395
35,0.054445814,0.94559693
36,0.2532929,0.74606967
37,0.92012745,0.079658456
38,0.037817173,0.96223545
39,0.9533655,0.046404343
40,0.48254365,0.52040344
41,0.039422687,0.96063083
42,0.50506043,0.4936988
43,0.8335915,0.1668307
44,0.9345268,0.0648917
45,0.95169836,0.048044175
46,0.56273526,0.4357824
47,0.04642795,0.95475715
48,0.961585,0.0380405
49,0.034377314,0.9656785
50,0.036490034,0.96449697
51,0.935497,0.06433627
52,0.03690088,0.9640937
53,0.964361,0.035379507
54,0.08389072,0.91610783
55,0.8257528,0.17469877
56,0.9458649,0.053880364
57,0.036548078,0.96443874
58,0.04591018,0.95414054
59,0.95192945,0.04784404
60,0.19173001,0.8079041
61,0.95858634,0.04102947
62,0.04100075,0.9600752
63,0.96929324,0.030461006
64,0.15044613,0.8494044
65,0.21676672,0.78289485
66,0.9607756,0.038859356
67,0.036411088,0.96364194
68,0.18614067,0.8135004
69,0.96580875,0.03387572
70,0.037719037,0.96329004
71,0.16664101,0.83612484
72,0.94853896,0.05124077
73,0.037188806,0.9628649
74,0.04819374,0.95302683
75,0.08790591,0.9139723
76,0.27149257,0.7317923
77,0.47828457,0.52466965
78,0.76400495,0.23682506
79,0.965538,0.034195747
80,0.871925,0.1271549
81,0.968298,0.031406995
82,0.96968824,0.030079143
83,0.039942004,0.9611151
84,0.9479014,0.051661532
85,0.9694327,0.030290449
86,0.9505325,0.049210176
87,0.96918935,0.030559001
88,0.043451652,0.9566007
89,0.049509373,0.9517395
90,0.08956485,0.9123396
91,0.046029955,0.9551463
92,0.06469311,0.93682003
93,0.5301036,0.46852842
94,0.17874703,0.82092184
95,0.05552267,0.94453394
96,0.95301473,0.046750475
97,0.051362224,0.94868064
98,0.95345896,0.046347678
99,0.9698435,0.02990798
100,0.13816263,0.8643125
101,0.5038111,0.49907267
102,0.9539767,0.04559356
103,0.9708476,0.028914053
104,0.041849036,0.958204
105,0.039355673,0.9606918
106,0.060317248,0.9397078
107,0.050462108,0.9495755
108,0.9576406,0.041954283
109,0.9697063,0.03005322
110,0.077195674,0.9228026
111,0.036134653,0.9639217
112,0.0520786,0.947965
113,0.95145375,0.04808362
114,0.9664863,0.033199858
115,0.966146,0.03353072
116,0.056732584,0.94464475
117,0.05252153,0.9487693
118,0.03900948,0.96104234
119,0.9662108,0.0334731
120,0.064435095,0.9355765
121,0.0403084,0.95973974
122,0.07658317,0.9251365
123,0.042074878,0.9590238
124,0.033660054,0.96726626
125,0.04491265,0.95513654
126,0.07740302,0.92429066
127,0.40415356,0.5990403
128,0.03794519,0.9621102
129,0.96979564,0.029936377
130,0.96330386,0.036464386
131,0.9726962,0.027082415
132,0.9509081,0.048885196
133,0.04381601,0.95732224
134,0.04461113,0.9554299
135,0.04135261,0.9586967
136,0.9702158,0.029545892
137,0.08842291,0.91342396
138,0.044819213,0.9563294
139,0.045812633,0.9553599
140,0.17681748,0.8229207
141,0.10825079,0.8939045
142,0.045621943,0.95555216
143,0.04162714,0.9594622
144,0.03678961,0.96420336
145,0.10771645,0.894406
146,0.067538686,0.93246585
147,0.23293173,0.77021825
148,0.044724803,0.9553185
149,0.9697232,0.03001205
150,0.18398328,0.8156638
151,0.96803164,0.031745642
152,0.32602724,0.6732268
153,0.12767486,0.8746582
154,0.059491917,0.9405256
155,0.048242103,0.95298094
156,0.04449835,0.9566456
157,0.10838888,0.8915345
158,0.048617274,0.95141804
159,0.9714556,0.028320793
160,0.03730775,0.96369463
161,0.044547725,0.95549804
162,0.057010636,0.9443675
163,0.9698599,0.029900797
164,0.23869595,0.760854
165,0.06781586,0.93218565
166,0.97038054,0.02939867
167,0.97034776,0.029387148
168,0.96653986,0.03314022
169,0.041313246,0.9587367
170,0.9690062,0.03076632
171,0.97084755,0.028893255
172,0.96441364,0.035270356
173,0.9544634,0.045308873
174,0.9695385,0.030188985
175,0.06021679,0.94123065
176,0.03902529,0.9620146
177,0.06533816,0.9361821
