,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,-0.1217425,0.39998057,-0.008167944,-0.39928475,-0.12683927,-0.11123319,0.14471686,-0.11820055,0.340722,0.22044194,-0.48477605,0.049329184,-0.19659835,-0.15248379,0.3229937,-0.1224661,-0.0368934,0.08629061,-0.14657977,0.27132452,-0.4316911,-0.014271739,0.11253852,0.0751095,0.3980358,-0.4490116,0.04409106,0.059235834,0.04149004,-0.11510126,-0.033142157,-0.10543603,-0.056049835,-0.29135033,-0.34640267,0.010322271,-0.0016767452,-0.028021028,-0.2794688,0.2228119,-0.15546288,-0.24531075,-0.14867388,0.25675917,-0.12779433,0.13420464,0.14778312,-0.16922343,0.14106917,0.28104368,-0.20111889,-0.29175085,0.2293186,0.12023707,-0.027171247,-0.10514967,-0.43306077,-0.33397976,-0.046758387,0.12399588,-0.03104318,0.3306606,0.2151207,-0.25537637,0.11049128,0.18454602,0.115020044,-0.118413664,0.24277961,0.09101744,0.4480473,-0.0006902277,0.08571182,-0.045146234,0.28686634,0.030937525,-0.023487194,0.3919835,0.3058597,0.06984739,-0.11705913,0.05760018,-0.18859969,-0.14791285,-0.0114325415,-0.05263329,-0.04958789,0.23080212,-0.056704983,-0.34614897,0.026124308,-0.1918934,0.054225035,0.038373113,-0.15545882,-0.10965112,0.37141308,-0.018229015,0.03653121,-0.13642454,-0.0124046,-0.03048939,0.08610181,0.13372271,0.015383769,0.19775897,-0.07637977,-0.15156792,0.3094974,0.16388981,-0.30553785,0.023443736,0.19914493,-0.11716189,0.18984003,0.13681656,0.043069612,0.04438921,0.46374124,0.06570088,0.10480205,-0.13125442,0.013776437,0.06983553,0.19006586,0.055520784,0.03053124,-0.09621504,-0.046078406,-0.10721457,-0.037452184,0.30737785,0.20507014,0.106092006,-0.031129807,-0.34392163,-0.19930318,0.1301152,-0.22853385,0.08914138,-0.13578428,-0.6040596,0.09528571,0.07766161,0.3303765,-0.15751164,-0.15661561,-0.00597438,-0.15243876,0.14711094,0.03276346,-0.08792251,0.028823761,-0.33532643,0.13932495,0.35319564,0.19403574,-0.3007302,0.3926923,-0.006349404,-0.050842192,-0.27850688,-0.084363684,0.12340359,0.031813465,0.26458135,-0.092171624,0.166124,0.382273,-0.13956966,-0.10658935,0.30020893,0.01904912,0.12911567,-0.112048544,0.059284918,0.2112808,-0.22951965,0.34541312,-0.033237692,-0.048582107,-0.097622156,-0.10076305,0.09080347,0.019909214,-0.0059652403,-0.36490166,-0.34767655,-0.165728,-0.049469102,-0.20183681,-0.12804274,0.19912419,-0.17277943,0.25755167,0.19282101,-0.29297507,-0.21537304,0.23208724,-0.024214232
1,-0.053255677,-0.1830221,0.23111695,0.058370132,-0.11900065,0.2625882,-0.23441665,-0.11948175,0.4632938,-0.2871152,0.044530276,-0.20191711,0.089362636,-0.02003961,0.11806059,0.0076796366,-0.23572274,-0.0057112514,0.031049855,-0.06557298,0.08045822,-0.08083177,-0.008561261,-0.18371002,0.41530928,-0.041964535,0.087602995,-0.0014826737,0.16110508,0.0898372,0.13651897,0.32682043,-0.010471695,0.09973201,-0.102149464,-0.22327892,-0.17403826,-0.22183804,0.09973178,-0.013163385,0.1206207,0.10403075,-0.14661309,0.054001946,0.011119991,0.17496441,-0.22200048,0.25394258,0.09573222,-0.22756904,0.110805824,0.2117378,-0.07858571,0.18570231,-0.15304369,-0.04282228,0.12464581,0.07599425,0.09393238,-0.10582526,-0.061456732,0.32896015,0.109906666,0.20979984,0.047590766,0.2555288,-0.25931498,-0.18614314,-0.019780636,-0.24661757,0.008799091,0.28104046,0.20230788,0.29529318,-0.25582337,-0.04501096,0.051688034,-0.13175981,0.17027916,0.19231723,0.20612961,-0.05733525,-0.024656152,-0.08974795,0.028419789,-0.15460642,0.19580466,-0.31058702,-0.004727458,-0.21730134,0.112765715,0.21441546,0.016667835,-0.52483314,0.21762975,0.08739001,0.14903578,0.010192217,-0.32199898,0.09769704,0.18584447,-0.23327768,0.13930921,-0.0148305725,0.42858797,-0.054458123,0.3371376,0.11834908,-0.011400065,-0.0016736628,0.09925863,0.092306025,0.17543967,-0.5191863,-0.054450084,-0.06481849,-0.3313593,-0.06543308,0.16679785,0.38188675,-0.027283618,0.016056,0.06656461,0.012948674,-0.29717395,-0.1469737,0.07664362,-0.14917295,0.17489158,-0.0029434778,-0.18315303,-0.08631481,-0.09127311,0.12066357,0.3128389,0.06707651,0.02732074,-0.036132503,0.05885357,-0.025920214,-0.029959062,0.4756811,0.089833006,-0.15090479,-0.055863846,0.2763059,0.4367858,-0.013024097,-0.06823123,0.02350087,0.1275031,0.14049771,0.034597747,0.0059220116,-0.04976592,0.0054740915,-0.390428,0.004244072,-0.12618488,0.07452283,-0.39791897,-0.33316678,-0.12937728,0.19592266,0.002191365,0.055971693,0.0041320883,0.06738006,-0.18473163,-0.5994648,0.055249605,-0.06982733,0.15260167,0.08853744,0.02120371,0.18282112,0.49259874,0.1886732,0.2869546,0.07493537,-0.0035305216,-0.1053418,0.35369018,0.036083575,0.08234235,0.21959443,0.13761461,-0.117224835,0.12763405,0.14206254,-0.28974184,0.016164139,0.058139976,0.123419926,-0.13686179,-0.016161418,0.008962654,-0.05986317,-0.2956922,0.38847944
2,-0.17544523,0.09940816,0.36099038,0.1598592,0.114982694,-0.14688492,0.25927266,0.04780564,-0.054060962,0.13846643,0.036326297,0.38759965,-0.0075241327,-0.047281813,-0.26093024,-0.20305867,-0.43392363,0.03606026,0.14046729,-0.079131335,-0.033173576,0.75083077,0.16611111,0.2792264,0.037541732,-0.3104686,-0.055819705,-0.22638178,0.30834952,-0.11161804,-0.1842041,0.04531565,-0.17342031,0.2682865,-0.32726082,0.023729516,0.0021348046,0.105067246,0.26247296,-0.08359008,-0.23004119,-0.055996172,0.32149696,-0.09445801,-0.3235328,-0.092995346,0.17482106,-0.014376729,-0.07778142,0.12162867,0.10490498,0.25442258,0.18653356,-0.1065072,0.029094543,0.47352874,-0.12325948,0.11150904,0.1868195,-0.092298515,-0.0031212845,-0.10625743,0.08082609,0.16006127,-0.06364555,0.067052595,-0.17041324,-0.07624219,0.12702356,0.028981322,0.09994403,0.27921948,0.17999472,-0.069009215,-0.026363563,0.13325022,0.10243357,0.12107362,-0.024527067,0.047755994,0.20945665,-0.0816582,-0.08677586,-0.31181115,0.24075373,0.06777569,-0.12766647,-0.2576801,-0.026799275,0.1246165,-0.25521117,-0.067461535,-0.030374661,0.052199665,-0.20961206,-0.28960675,0.13251385,0.4489425,-0.05209557,0.05775934,0.053104334,0.16729784,-0.19056855,0.09908711,0.08756674,0.031121906,0.014483529,0.1967021,0.18785101,0.37735543,0.29255405,0.021637639,-0.08543972,0.35724914,0.13735622,-0.28520623,-0.1367618,0.18576734,-0.00022468089,0.06850059,0.011339665,0.11080305,-0.22132675,-0.12358546,-0.03901277,0.121260576,0.043053914,-0.10592213,-0.110041514,0.14192584,0.14537379,-0.13100128,-0.026539845,-0.35608357,0.04139308,-0.16230378,0.28413486,-0.20549968,0.026669282,0.025092434,0.2694936,-0.12234722,-0.0017552801,-0.20655274,-0.048012152,-0.035345253,0.038865082,-0.28385577,-0.37799266,-0.07100592,-0.2780718,0.14637914,-0.1574293,0.21550758,0.1595214,-0.33175236,0.05018297,0.14757869,0.3655894,0.36427507,0.37209314,0.017467126,-0.40384957,-0.0885924,0.04154048,-0.110046096,0.07641017,-0.325251,-0.25769514,-0.111814365,-0.25794193,-0.07567207,-0.13188462,0.082160845,0.23551367,0.35079017,0.02951176,-0.38782796,-0.071286626,-0.28231514,0.14540619,0.17498957,0.11079943,0.22958545,0.20692445,-0.1415878,-0.29655388,-0.12742189,-0.056095567,0.44757646,0.11633938,-0.24956055,-0.46582136,-0.22275914,0.22448817,0.10619984,0.36173138,0.081729494,-0.2643162,-0.054065228
3,0.3123798,-0.0965836,0.07021953,-0.12129284,-0.25635085,0.44929916,0.16566807,-0.17577213,0.02232066,-0.12849261,0.057292834,0.24240726,-0.1645991,-0.076078214,0.3190464,-0.051802002,0.26220152,-0.098952346,0.072620906,0.026622629,0.011782069,0.009607252,0.21246195,0.41739675,-0.18906935,0.11278168,0.42959225,0.15652217,0.2249816,0.12548378,-0.07285512,-0.06690601,-0.2844876,-0.37357125,-0.17058612,-0.24142432,-0.18010607,-0.04157371,-0.17808653,-0.3167791,-0.00057454064,0.22657421,-0.25438756,-0.014609006,-0.10592891,-0.044473384,-0.015476291,0.19916838,0.0291389,-0.08474999,0.28219774,-0.12158449,-0.09317946,0.03356225,0.17122823,0.38412625,0.0981279,-0.14635369,0.21157922,0.06423135,-0.0062716417,-0.09039823,-0.24764037,0.023474563,0.278361,0.01098673,-0.089216396,-0.34211966,0.07453892,0.26059318,-0.21923964,-0.04297531,0.27087757,-0.2756422,-0.17300624,0.08746962,-0.2592552,-0.018658668,0.27981383,-0.07966497,-0.1962301,0.1661368,0.29576373,0.06912542,-0.071697526,0.30053777,-0.11323376,0.10310326,-0.48696262,-0.06895582,-0.12613098,-0.088483684,-0.16956753,0.03548814,-0.18625265,-0.38019413,-0.15638521,-0.17096515,-0.09856484,0.18634103,-0.327204,0.18456845,0.2643257,0.29446146,-0.3226234,0.16940393,0.027088426,-0.018441685,-0.023065293,0.37594432,0.108577155,-0.1756362,-0.07027186,0.43630674,-0.013410902,0.235184,0.043405466,-0.24841997,0.12533487,-0.011794895,-0.04358383,0.14374328,-0.528356,0.056583013,-0.07733337,0.23267901,0.26153752,-0.09001382,-0.15513705,-0.12796448,0.3653425,0.024500437,0.33998838,-0.17029063,0.029296845,0.15716538,0.0824115,-0.15758267,0.074578814,0.4472702,0.26999372,-0.24662168,-0.024241176,-0.1329559,-0.004297917,-0.011416501,0.42599073,0.09420071,-0.051343992,0.5376283,0.14622208,-0.16022564,0.1990911,0.06468879,-0.54746705,0.3811896,-0.18760309,0.2616517,0.14672855,0.3202317,-0.028194033,-0.028370664,0.0145576205,-0.029105565,-0.5883111,0.032846116,-0.096453965,0.21291554,-0.051414914,0.14212154,0.2194669,-0.034033906,0.3552127,0.13606715,-0.49261016,-0.1880431,-0.03961356,-0.13120444,-0.2696107,0.43169796,0.19146588,-0.050007734,-0.09085075,-0.18022111,0.2844575,0.2040394,0.49721965,-0.049420986,0.24120656,0.036732465,0.06172313,-0.18569236,0.12178069,-0.019572297,0.054778993,0.33531526,0.15786147,-0.1694464,-0.23471797,-0.04158308
4,0.11886755,0.058145873,-0.14936267,0.11420896,-0.08129651,-0.4071061,-0.12504062,0.2781018,-0.11496356,0.25020516,-0.07044218,-0.20446104,-0.16138664,0.09249536,0.030991018,0.15719226,-0.16112038,0.24710195,0.22286747,0.12423428,0.023430176,-0.07182986,0.25859705,0.029647207,0.114698365,0.16752966,-0.063041165,-0.094810694,-0.008681992,-0.21435884,0.41830134,0.027181508,0.046806417,-0.25303984,-0.040702675,-0.09689637,0.15335052,0.08224383,-0.3785295,-0.09148997,-0.044099007,-0.2432842,0.11435845,0.08087302,0.031228216,0.10790344,0.03289114,0.30757675,-0.16529153,0.13898125,-0.0070213457,0.38407475,-0.11610421,0.13239188,0.0026974797,-0.17713626,-0.119839326,0.40925655,0.047634043,0.23775758,0.2430528,-0.2335767,0.12298285,-0.1922849,-0.06925625,-0.3125749,-0.0050187423,-0.17459163,0.6319962,-0.19845349,-0.20422103,-0.15375139,0.11294297,0.2033186,0.17142285,-0.10373267,0.3409912,-0.089818224,0.44360995,0.13899748,0.1641989,-0.11428295,-0.41615295,-0.13511449,0.08318886,0.04002349,0.070589334,0.271373,-0.17334434,-0.016046816,0.11348469,0.35694572,0.3834509,-0.105265304,-0.14570792,-0.073269725,0.07697734,-0.29154116,-0.1405718,-0.14970641,-0.10239677,0.32547027,0.20412639,-0.06906523,-0.32203913,-0.09890757,0.1045008,-0.10680504,0.035435908,0.17883378,0.041221287,-0.13285598,0.021906544,-0.17326781,0.2246796,0.4681472,0.11366385,-0.1425217,0.12012926,0.17781538,0.03351117,-0.19320607,0.42087153,0.10923391,-0.08589242,0.077919245,-0.013304896,0.010669123,0.2679209,-0.13481908,0.04061111,-0.30317232,0.28772292,0.027270054,-0.13512112,-0.037543252,0.12552425,-0.09359052,-0.22959085,0.3051236,0.014463225,0.121318325,0.12698166,-0.06266081,-0.023285544,0.2239634,-0.0652986,0.15648322,-0.033955287,-0.034711596,-0.15250589,-0.067612015,-0.26314732,0.121098526,-0.043642856,0.14500524,0.13575181,-0.028129775,0.071182564,0.16719176,0.22046387,0.4159311,0.24461482,0.2870096,0.045995943,-0.2328562,0.05433428,-0.1604626,-0.1668513,-0.30286732,0.03943238,0.15994738,0.038371775,-0.023460926,-0.2773402,0.053286567,0.07013958,0.24569839,0.18987931,0.29238796,-0.10649176,0.027697802,0.04018045,-0.2191853,0.11924568,0.1543006,0.28513217,-0.03728689,-0.053360652,0.058170073,0.3390151,0.11335433,0.0720699,0.214345,0.24639447,0.11940494,-0.575222,-0.07925703,0.11620878,0.33200487
5,0.06372248,0.04121333,-0.12971105,-0.19788381,0.15943342,-0.365535,0.08597773,-0.118050195,-0.0023255032,-0.3390216,-0.41593358,0.08853118,-0.5175536,-0.13755488,0.3469712,0.018535903,0.08941827,-0.08101708,-0.32425037,-0.38972536,-0.19518153,-0.14134301,-0.11336091,-0.24364705,0.08179406,-0.031602275,0.029765172,-0.11213156,0.009672454,0.069717206,0.044510365,0.1819245,-0.35170838,-0.14782187,-0.12556645,-0.06905492,0.26111364,-0.018167865,0.25221455,-0.37871242,0.0693434,0.27218205,0.02711603,-0.17590383,0.34090805,0.2223286,0.16313276,-0.050799362,-0.059345543,-0.0737637,-0.023595953,-0.101663455,0.21087277,-0.07705031,0.0314805,-0.023743281,0.17241047,0.13014945,0.035952765,-0.002453252,0.03934447,-0.17228657,0.027368883,-0.11851426,-0.27508795,0.08247511,-0.12585312,-0.18202548,0.13934404,-0.28136694,-0.07779462,0.06077595,0.28250697,-0.022706643,-0.029561618,0.032877337,0.26166677,-0.18094295,-0.08193978,0.3984075,0.07273197,-0.02631226,-0.59160095,-0.13921796,0.28750756,0.28624216,0.100577295,0.24201965,0.22220352,-0.038007025,-0.028105086,-0.028602155,0.26896647,0.23490427,-0.36588407,-0.13847613,-0.28789675,0.096215494,0.34679943,-0.10546454,-0.21399409,0.116791666,-0.17281488,0.21208255,-0.15930617,-0.0010918325,0.104882486,-0.07334359,0.03849741,-0.11931234,0.051369365,0.09492271,0.2076678,-0.10360594,-0.1650468,-0.5854078,0.3215683,0.2187204,-0.112189375,-0.101741254,0.013284928,0.13267203,0.048153684,0.3407068,-0.061521903,0.11687806,0.090304494,0.55722034,0.1262344,0.33490932,0.13419822,0.2929532,-0.15151781,0.0160266,0.3704093,-0.226298,-0.060135353,0.09698744,0.21977425,0.2902142,-0.42150337,-0.03172633,-0.09430265,0.1516513,0.13064282,-0.005336859,0.18602496,-0.0979614,0.02974215,0.041322835,0.288347,-0.33226907,0.042096768,-0.064919576,0.16566768,0.0072906963,-0.17835881,-0.26007578,0.009029937,-0.12629381,-0.13211961,0.13310786,0.150387,-0.22070038,-0.10541592,0.19857688,-0.202557,-0.03213048,0.028048454,-0.039351724,0.24281643,-0.06513478,0.12349489,0.04297829,0.010979079,0.15134336,0.00561761,-0.32492852,0.17207654,0.03058329,0.44688594,-0.0055287397,-0.08395387,0.1607786,0.16187261,0.39207396,0.0659232,-0.10155962,-0.039388593,0.0015969742,0.09774445,-0.050530374,0.08986676,-0.17163289,-0.3921599,-0.051738568,0.10974932,-0.25408104,0.4202774,0.01563212
6,0.3604149,0.069271,-0.17228627,-0.16971281,0.14684851,-0.048697326,-0.17168601,0.073105626,-0.11794684,0.26551944,0.10572572,-0.015576205,-0.10550066,0.15348566,-0.344747,0.33552092,-0.25539044,0.071687646,0.04269833,0.16372977,0.07797939,0.010132301,0.2637208,-0.2561994,-0.17840038,0.039036334,-0.25756153,0.118914604,0.19908494,-0.095469214,-0.01936569,-0.12875342,0.37706164,-0.10361409,0.010334174,0.0068395245,-0.41697016,0.16512975,0.22746,0.31247163,-0.3418465,0.15003386,-0.2462665,-0.03962624,-0.35547444,-0.026291769,-0.24766839,0.030919068,0.08753383,0.06318293,-0.020825261,-0.45580116,0.082598634,0.09723892,-0.053234015,0.25631863,-0.33502206,-0.11913531,0.20581572,-0.022631528,-0.086311765,-0.18233389,0.13303815,-0.14110243,0.06075019,-0.007541201,-0.009414267,-0.02802575,0.032627843,-0.2877039,0.15661618,0.20036548,-0.032491602,0.11090822,-0.093495846,-0.26412937,-0.16594996,0.0067927088,0.35406086,-0.14499134,0.121403195,-0.38199258,0.11470079,-0.23109233,0.3611517,0.10748899,-0.24408168,-0.120511554,0.04496711,0.088022426,0.20999368,0.15909101,-0.034666486,0.23191582,-0.26812983,-0.03784435,-0.3125835,0.0661109,0.17171276,-0.09587445,0.08394462,0.09978592,0.28723744,0.2089183,0.03285645,0.10928995,-0.14618504,0.089069515,-0.021296374,-0.4835246,-0.1280764,-0.17440967,-0.21834537,0.24838889,-0.022115136,0.16887309,-0.22002679,-0.24748148,0.135931,-0.22970207,-0.27018267,0.06925919,0.18388702,-0.19161911,0.23204763,-0.4955936,-0.08241297,-0.07117323,0.17369688,-0.22489059,0.26422864,0.4756674,-0.44264513,0.08213042,-0.17717548,0.23480819,-0.1485857,-0.1366142,-0.1817959,0.2735925,0.1203141,-0.22363713,-0.2539305,-0.2139369,0.02928062,0.28207397,0.18807343,0.21635805,0.04147744,-0.22749369,-0.16381177,-0.17144729,-0.36810467,-0.010169564,-0.16775836,-0.21027489,0.4576934,-0.05330167,0.091347955,-0.08898611,0.048656955,0.031565238,0.08995394,0.1136121,0.06347114,-0.109889954,-0.15670681,0.05506501,-0.11504503,-0.20427242,0.16795255,0.29082975,-0.17638549,-0.1589217,0.46848473,-0.1181543,0.072807066,-0.33528376,0.5554497,0.2452125,-0.054811165,-0.038550086,0.012371812,0.3112895,0.05986073,-0.12487764,-0.0446054,-0.2024984,0.21676466,-0.5311918,0.06808952,0.2752582,-0.05376193,0.31302887,-0.39214873,0.2294579,-0.033877295,0.19957606,-0.0441688,0.117828384
7,-0.30762428,0.064869635,-0.1444393,-0.16337092,-0.030971976,0.45633787,0.0022686,-0.09810571,-0.15785687,-0.13542902,-0.061199915,-0.38581625,-0.11270195,-0.5089307,0.008290624,-0.25842127,-0.04555866,-0.04552212,-0.110153876,-0.049109854,-0.08784662,0.11699422,-0.2510669,-0.23479751,-0.3282682,-0.20198156,-0.3300884,0.026559805,-0.41404885,0.3960678,-0.26839554,0.16878128,-0.46837053,-0.031822197,-0.25921848,-0.18453723,0.16883266,0.52980274,0.12964475,0.42795783,0.24336135,-0.08957791,-0.2838694,0.20596014,0.36305442,0.4165348,0.17938584,-0.34378606,-0.3849385,-0.18207628,-0.18398874,-0.1782665,-0.26652476,0.23278132,0.09648076,-0.23381928,-0.049679626,0.03055022,0.0077064913,-0.13167852,-0.13065147,0.1619929,-0.106244676,-0.3405407,0.005795239,-0.11726471,-0.1833607,0.14944196,0.07546257,0.054803733,0.025817182,-0.36081076,-0.07817437,0.09313696,0.1326263,0.1406409,0.1387308,0.34602734,-0.1638492,-0.26542723,-0.4730545,0.2746671,0.34206468,-0.30350664,-0.3108228,0.121326715,0.119161196,-0.29770717,0.018951641,0.032771993,-0.30569175,0.3380611,0.058345616,-0.28881696,-0.06634543,0.22248483,0.159861,0.2019654,0.17397414,-0.38480031,-0.23044725,0.02095727,-0.0950569,0.13971204,-0.2796642,0.031742338,0.10408968,0.08380927,-0.0071221073,0.69384515,-0.22756194,0.18474454,-0.15756296,-0.35267276,-0.25369388,-0.05307652,-0.045630578,-0.00068778766,0.114464015,-0.188799,-0.1778105,-0.02982689,0.16289686,0.24174164,0.05489345,-0.5052984,0.16400301,-0.11445253,0.025978079,-0.013640989,-0.11461939,0.062369622,-0.22191943,0.45248255,-0.27440336,-0.23520967,0.040465094,0.53968674,-0.20272715,-0.06484161,0.008975156,0.05793827,0.3869064,0.047387496,-0.17587543,0.28263423,0.1691492,-0.14989203,-0.38952482,0.12498598,-0.28724003,-0.33249566,0.02248743,0.42271873,-0.1274757,0.36209646,0.19966726,-0.23754787,0.07914601,-0.19776557,-0.090908945,0.083437264,0.06276108,0.12893619,-0.0015816675,-0.32955116,0.08295552,-0.15181951,-0.0693431,-0.07043067,0.36502445,0.098990224,-0.059826832,0.14330031,-0.18152116,-0.09934682,-0.016100569,-0.2741227,0.17703433,0.41030928,-0.25625035,-0.22541872,0.102432154,-0.19679976,0.062294945,-0.113095835,0.2605528,-0.19566408,0.36151573,0.12850684,0.15374985,0.20865633,0.4841606,0.00013831118,-0.1085121,0.09560975,0.16830173,-0.051487926,0.091940366,-0.08008895
8,-0.30179778,-0.23149039,-0.30472216,0.20550196,-0.342519,-0.27873453,0.08694063,-0.13031355,-0.09819282,0.20377372,0.5739162,-0.24256057,-0.08230697,0.006025674,-0.1367592,0.1836536,0.29891628,0.22061779,-0.34678584,0.23945154,-0.24233031,-0.21618782,-0.023953393,0.0010301152,0.26176074,0.10949641,-0.009775401,-0.1774995,-0.0767819,0.37050298,0.075558454,-0.10787665,-0.22213452,0.3890686,0.08459467,-0.026678259,-0.007752924,-0.22221468,-0.00790824,-0.14599006,0.018635707,-0.13768615,0.1492155,0.2722327,-0.28697982,-0.15391046,-0.23610882,-0.17499743,-0.1400827,0.053097554,-0.2855756,-0.074622214,0.37181732,-0.1148402,0.09632273,-0.05960741,-0.10280701,0.20080486,0.4774423,0.0977225,-0.14932221,0.022662513,0.21728535,0.21386938,-0.22709668,0.15057892,-0.06725649,-0.16094851,-0.25769824,-0.21675958,0.17016867,-0.27416617,-0.03924688,0.049833268,0.42609748,0.11310806,-0.12618275,-0.15586896,0.22715491,0.24713978,0.00023133533,-0.19524567,0.21314198,-0.007333799,-0.15452896,0.274128,-0.18279228,-0.14437251,0.21301147,-0.18493502,-0.01907053,0.11587737,0.018375337,-0.088619076,-0.02084592,-0.12835532,0.18769425,0.059826054,0.064942114,0.13645801,-0.054076195,0.26672682,-0.0120173795,0.013251792,0.097493626,-0.34541395,0.13245365,0.36405158,-0.04170486,-0.23879284,0.2581415,0.040378373,-0.32129124,0.35370326,-0.23671699,-0.079977915,0.3162871,-0.4040862,-0.044293202,-0.063909195,-0.26993808,0.02140024,0.17836703,-0.16161796,0.040975865,0.19316892,0.055031195,0.4956183,-0.18881106,-0.42247838,-0.35553914,-0.006804668,-0.21470411,-0.09831838,-0.2896302,0.05957138,0.10266282,-0.36222586,0.1844506,0.090306364,-0.59578824,-0.081567205,-0.0826456,0.02579935,-0.22711554,-0.19648409,-0.18686076,-0.09029182,-0.32783964,0.21461967,-0.3138334,0.1872556,0.064776726,0.08011118,-0.068663985,-0.13856806,-0.0076451777,0.09198545,-0.32245943,0.10325383,-0.23656252,0.105497524,0.21625912,-0.1651938,0.15691654,-0.20291798,0.030180037,0.07594898,0.029545031,0.07990498,-0.23521614,0.26400387,-0.14997986,0.1214117,-0.24500598,-0.20876032,-0.41681188,0.08178699,0.26160002,0.13486731,0.15026356,-0.00066668063,0.23528622,0.081910886,-0.22914965,0.0031245537,0.00022850043,-0.060529254,0.030759968,0.4468883,-0.29262477,0.082491174,-0.05392393,0.22038488,-0.15842347,-0.09352456,-0.01247685,0.051021136,0.10702468,0.21793412
9,-0.038181525,0.22088045,0.08094466,-0.28027418,0.5883383,-0.17324758,0.12670584,0.06847949,-0.056503583,-0.010450652,0.036311176,-0.12333997,0.09764881,0.079099946,-0.06782407,-0.096604206,0.03762396,0.12742218,-0.17474893,0.06805097,0.16866553,0.0030066224,-0.051477022,0.09638782,-0.024662815,0.10834056,-0.25710952,0.09055266,0.17843437,0.12984946,0.038005203,0.09955337,-0.1927333,-0.25976422,-0.083339766,0.034376215,-0.042375475,-0.20853528,0.14623192,-0.2437818,-0.104580864,0.041129872,-0.22193342,0.31478864,0.016303493,-0.05562488,0.006283759,-0.14280324,-0.011101072,-0.01843898,-0.039887812,0.14000578,0.2068809,0.04673127,-0.1304869,0.1655263,0.22071856,0.1406939,0.10902052,0.13285287,-0.20771801,0.2761534,-0.2291243,0.1176241,-0.002020977,-0.023860766,-0.26110825,-0.059134226,0.15922558,-0.036012303,-0.24382581,0.09508624,0.20198186,0.122231334,0.47615403,0.20945373,0.14141698,-0.37511286,-0.013151239,-0.18088758,0.3911439,-0.23872456,0.32611796,-0.014187266,-0.08336864,-0.13648042,0.1653651,0.0025165572,-0.19060937,0.118086495,-0.25311154,0.08122304,0.32591692,-0.19591129,0.37051812,0.07518497,-0.004332348,0.20213021,-0.1640102,0.14588125,-0.26854137,0.21410182,0.2123127,0.056739416,0.11861475,0.18590143,-0.19920541,0.07755569,0.14875133,-0.045874115,0.064314716,-0.26932478,-0.003486532,0.00551884,0.245338,0.17502536,-0.09723304,0.07910891,0.36283252,0.04612046,0.035225958,0.044573102,0.06844783,-0.04595713,-0.088029,-0.034379717,0.17899784,0.013184468,-0.07892307,-0.01741447,-0.05079476,-0.08186385,0.070862606,0.013622935,-0.018725747,0.23857635,0.11470711,0.23150407,0.2651312,0.014404043,-0.2882122,0.037056897,0.029772874,-0.02020253,0.24125955,0.299096,-0.39768684,-0.06895403,0.31851974,-0.014620165,0.07220606,-0.22079064,-0.11045219,0.31640348,0.10655826,-0.11684361,0.056155607,-0.18533276,0.16727056,-0.14049889,-0.10698281,-0.1412321,0.12322869,-0.12835276,0.13101256,0.3236387,-0.21151277,0.005088277,0.028967055,0.24733113,0.01543395,0.019703604,-0.12224656,0.11928959,0.008247986,0.31253833,-0.076062135,0.031146644,-0.23146133,0.11901936,-0.10348107,0.30054745,0.1106155,-0.002606177,-0.10022935,0.047108274,0.105397545,-0.06571187,-0.055379968,0.26607022,-0.01146103,-0.0813412,0.02789852,0.35191894,-0.22032209,0.10990122,-0.008126275,-0.112066925,-0.017891891,-0.15066919
