,0,1,2,3
46,0.024689512,-0.013081588,-0.026768403,-0.01187688
47,0.02809195,-0.006929698,-0.030661583,-0.0072795823
48,0.03161023,-0.007772109,-0.03370243,-0.009968023
49,0.031023555,-0.0010371989,-0.033940278,-0.0032538308
50,0.015403433,0.010056833,-0.018448047,0.009069703
51,0.025629662,0.018395139,-0.027576337,0.016102297
52,0.024728423,0.02873505,-0.025530031,0.025884802
53,0.021899331,0.008550684,-0.02385285,0.0072230343
54,0.009905227,0.026069988,-0.011289112,0.02507001
55,0.016141972,0.006254377,-0.017613992,0.004022889
56,0.0140686575,0.019731568,-0.016900105,0.017922381
57,0.011435917,-0.0029713474,-0.014137552,-0.0036990896
58,0.02093025,-0.02004651,-0.022425404,-0.020207966
59,0.020886375,0.016984504,-0.021968022,0.014980211
60,0.022361737,-0.00160441,-0.023790484,-0.0033119828
61,0.030912671,0.0005674214,-0.031948872,-0.0014889694
62,0.016867356,-0.015672363,-0.018406145,-0.015542536
63,0.01308696,0.012972221,-0.014971655,0.0128026735
64,0.0098637715,0.024517149,-0.011937411,0.023798265
65,0.009794923,0.013628464,-0.011771983,0.013134303
66,0.023964718,-0.038034074,-0.02733868,-0.036134288
67,0.010060768,0.018170655,-0.012487025,0.016961634
68,0.007521245,0.004651918,-0.010038996,0.0052117496
69,0.018554281,0.017396418,-0.019482138,0.016564758
70,0.012910089,0.011757465,-0.013310626,0.010735503
71,0.0068419618,0.0020142999,-0.0081747845,0.0023572748
72,0.015942402,0.009351078,-0.016377205,0.008520501
73,0.03028698,0.0033802083,-0.03228165,0.0018954744
74,0.016966652,0.020855337,-0.0197342,0.020630859
75,0.026705056,0.008606605,-0.028665215,0.008328403
76,0.026113577,0.026442776,-0.028207336,0.024968462
77,0.01853018,0.0019551397,-0.020096501,0.0010809978
78,0.01582668,0.03889229,-0.017036512,0.038017664
79,0.01571399,0.004614938,-0.016855694,0.0052465545
80,0.030918691,-0.0037749922,-0.033006493,-0.0060307216
81,0.035359856,-0.011936304,-0.03610836,-0.014049228
82,0.030678233,0.034171097,-0.033550806,0.032255292
83,0.0154810315,0.0115656415,-0.017779956,0.01109729
84,0.02685169,0.021140004,-0.029716318,0.018620929
85,0.02434578,0.013769289,-0.026881311,0.012416055
86,0.0127416495,0.0015141622,-0.014227883,0.0004453804
87,0.023602372,-0.014146643,-0.025069725,-0.0151324505
88,0.019002289,0.01921209,-0.021245776,0.017648613
89,0.020020016,0.013128392,-0.022720987,0.010792869
90,0.029504595,0.008085407,-0.031043576,0.005439014
91,0.012991099,-0.01774479,-0.0149967875,-0.019046634
92,0.012579768,0.0011465226,-0.013983754,-6.0085607e-05
93,0.01999764,0.019254778,-0.020596353,0.017001038
94,0.008563261,0.02534377,-0.010393403,0.023424465
95,0.0044067996,0.03145431,-0.0072860336,0.030196633
96,0.015871808,0.0007341862,-0.017732196,0.0021085744
97,0.022133425,-0.0049017826,-0.024337724,-0.00512496
98,0.0253452,0.0058507957,-0.027364725,0.0045645353
99,0.012020307,0.01876382,-0.013644649,0.018600669
100,0.0077008046,0.027046796,-0.009989347,0.02607966
101,0.0064938134,0.00040794312,-0.008906631,0.00083420385
102,0.0149184745,0.0022630568,-0.017684573,0.0024441944
103,0.024517048,-0.00812348,-0.024395328,-0.008155188
104,0.024190405,-0.010274828,-0.024194552,-0.010713684
105,0.02951219,-0.0034270035,-0.030471906,-0.004378167
106,0.023273962,0.009394163,-0.025208028,0.008855927
107,0.024312051,-0.010581107,-0.025425455,-0.010480041
108,0.011132157,0.019470105,-0.013190243,0.019295894
109,0.018633196,0.012454573,-0.019357162,0.010684196
110,0.013485632,0.0055006165,-0.014927126,0.004391601
111,0.019314596,0.03129553,-0.021071138,0.02840404
112,0.029451236,-0.0055854367,-0.030302763,-0.0076096305
113,0.034042735,0.00983548,-0.03566419,0.008220447
114,0.025800698,-0.018374123,-0.028460985,-0.019108426
115,0.01095464,0.031219818,-0.014034826,0.030156564
116,0.020089194,0.022486763,-0.02260424,0.022224754
117,0.020311056,0.039576497,-0.022571769,0.03771944
118,0.012484949,0.02393468,-0.01506391,0.023560323
119,0.011216753,0.012273678,-0.013236491,0.012057316
120,0.024270518,0.011194,-0.026516886,0.010765651
121,0.023188155,-0.028943123,-0.024965372,-0.02788776
122,0.0217709,0.0010936991,-0.023703601,-0.00035499933
123,0.012817886,0.006715361,-0.015394613,0.0060690073
124,0.0128673,0.0037195024,-0.016208509,0.0038271472
125,0.013935308,0.008665486,-0.015855381,0.0062728277
126,0.012760519,0.015312935,-0.013775854,0.014886888
127,0.010374526,0.015777934,-0.013023949,0.01623429
128,0.01729622,0.017003372,-0.019363528,0.016974386
129,0.013260477,0.02398437,-0.016144773,0.024052113
130,0.018067457,0.033522937,-0.019831045,0.03229546
131,0.028411662,0.026014851,-0.029283635,0.023589414
132,0.020670163,0.012329602,-0.022652255,0.011190693
133,0.0052402406,0.00590916,-0.006716803,0.005110109
134,0.014492252,0.013963045,-0.015790736,0.013563929
135,0.018390926,0.015512683,-0.019184908,0.016148375
136,0.014282036,0.0053628455,-0.01559379,0.0045913053
137,0.016635893,0.005191406,-0.018260626,0.0042514033
138,0.020553218,-0.0116428565,-0.022601567,-0.011739003
139,0.018261397,-0.0073640356,-0.019096,-0.007836911
140,0.014180146,0.0041492954,-0.016515272,0.0038777767
141,0.011024476,0.0027245618,-0.012607953,0.0027254699
142,0.030331096,-0.015655898,-0.032112595,-0.015310831
143,0.036264066,0.039653514,-0.03807842,0.036303982
144,0.018740067,0.025081592,-0.020028308,0.024111714
145,0.014727465,0.01101347,-0.016960569,0.01147004
146,0.026580209,-0.020189889,-0.027374914,-0.01893295
147,0.03634216,0.0012705299,-0.03765671,-2.4420413e-05
148,0.029628888,-0.020219438,-0.031044452,-0.021265762
149,0.0203047,0.006198532,-0.021890026,0.0056747464
150,0.019849442,0.017838689,-0.02059565,0.016865576
151,0.02671853,0.022394558,-0.028601505,0.019314457
152,0.022310512,0.008021156,-0.024151297,0.00701403
153,0.017429477,-0.018300999,-0.01848687,-0.017307825
154,0.015290148,-0.004061097,-0.017481795,-0.003722629
155,0.018727379,0.024735315,-0.02077226,0.023538653
156,0.019262077,0.0027040893,-0.021056352,0.00094450015
157,0.007958117,-0.0063480427,-0.010453986,-0.0065187095
158,0.010052012,-0.0011513907,-0.013491234,-0.0011355977
159,0.009959498,0.013462099,-0.013077687,0.013278624
160,0.020236073,-0.003264267,-0.022968972,-0.0025161377
161,0.018281437,0.025725838,-0.020688867,0.023591008
162,0.024119154,0.01741711,-0.025781134,0.016435198
163,0.043283377,-8.035935e-06,-0.0449754,-0.0021866332
164,0.029270977,0.014352895,-0.030676873,0.012649185
165,0.0146098295,-0.0050031706,-0.016176583,-0.0044049863
166,0.013616185,-0.0015723488,-0.015498224,-0.0011268875
167,0.009676034,0.03912447,-0.011669976,0.039668962
168,0.016234266,0.020217324,-0.0190908,0.019005014
169,0.02235881,-0.005149942,-0.02484397,-0.0065689813
170,0.02526397,0.0009856762,-0.026962984,-0.0011078288
171,0.019339576,0.010532132,-0.021397293,0.010246951
172,0.024101425,0.0075120684,-0.026794901,0.0064692646
173,0.020830933,0.009014106,-0.023285259,0.0075124972
174,0.027454374,0.0037921043,-0.029422088,0.0037157452
175,0.042527504,0.04402848,-0.044439144,0.040376607
176,0.023910686,0.019640496,-0.025374407,0.017748358
177,0.027239846,0.037228007,-0.028780192,0.035755105
178,0.017593594,0.010849146,-0.019203488,0.012150655
179,0.021983698,0.014342528,-0.023950826,0.0131066395
180,0.026279394,0.024082113,-0.028696015,0.022898253
181,0.01511324,0.03623956,-0.01755002,0.035470225
182,0.019169832,0.011637974,-0.019949365,0.010232152
183,0.027698157,-0.004320154,-0.028446816,-0.005440448
184,0.016351907,0.003636907,-0.018408513,0.0018947399
185,0.025212562,-0.004700813,-0.025494259,-0.0055300267
186,0.015008179,-0.002801638,-0.016240979,-0.0028551747
187,0.023185778,0.021220712,-0.023867397,0.019581636
188,0.020883821,0.0057812296,-0.022778783,0.0051261894
189,0.01713785,0.02158926,-0.02015415,0.01964872
190,0.01744021,0.008061868,-0.020536076,0.0069129686
191,0.00964663,-0.013517996,-0.012882243,-0.012108256
192,0.013755788,-0.0043037958,-0.01714884,-0.0026899693
193,0.034598824,0.004934628,-0.036585122,0.0025944614
194,0.037036754,0.0039237957,-0.03894125,0.0023976578
195,0.02390113,0.007623186,-0.026457904,0.0073494464
196,0.02249052,0.007462773,-0.02374539,0.006069236
197,0.0151324505,0.009727401,-0.015610385,0.009686128
198,0.01709539,-0.0065770494,-0.017755093,-0.00588736
199,0.018115373,0.0069912947,-0.019957377,0.0054750354
200,0.016605496,0.009212274,-0.01800574,0.009065818
201,0.023748986,0.009172053,-0.025011446,0.00845357
202,0.035161603,0.023509858,-0.036453117,0.019888634
203,0.025353817,0.030051691,-0.026637653,0.027950369
204,0.025861485,0.011092,-0.028607735,0.0098664835
205,0.01997947,-0.002434207,-0.023289327,-0.0033880856
206,0.02512249,0.011179048,-0.026042327,0.010375392
207,0.030712195,-0.002391846,-0.031090148,-0.0037217287
208,0.020977415,0.018569663,-0.022557389,0.017021827
209,0.030620148,0.005182575,-0.033183735,0.005331649
210,0.014942137,0.035245005,-0.017842358,0.03370624
211,0.01101224,0.0019520317,-0.013757123,-0.00052250375
212,0.01979582,0.017627649,-0.022270504,0.016460927
213,0.019934198,0.032786198,-0.021365494,0.030761002
214,0.007149346,0.02744305,-0.008884931,0.025400968
215,0.021591319,-0.017141541,-0.023357054,-0.018242396
216,0.019551551,0.027214691,-0.021547833,0.024093304
217,0.024783453,0.0009062047,-0.025697924,-0.00055380876
218,0.032926116,0.016551992,-0.033209566,0.013739303
219,0.028437674,-0.022871774,-0.029159745,-0.023332346
220,0.02462735,-0.016474811,-0.027057257,-0.016478226
221,0.023167223,0.0014940735,-0.026289353,0.00015020765
222,0.010767602,0.01867634,-0.013732548,0.017143298
223,0.008090915,-0.0067858375,-0.011241048,-0.0058212024
224,0.0146314185,0.020159198,-0.016557608,0.02015477
225,0.03289416,0.016629664,-0.033600904,0.015773464
226,0.036439933,0.023996448,-0.038972154,0.021471389
227,0.01838351,-0.03581828,-0.020726077,-0.03612494
228,0.014438653,-0.015444113,-0.015942618,-0.01676779
229,0.011749231,-0.0081754215,-0.013984738,-0.0070063192
230,0.0155783575,-0.0003361317,-0.016027898,-0.0003366874
231,0.020837484,-0.007196213,-0.022190614,-0.0076446617
232,0.02506221,0.0096612815,-0.027522553,0.00804733
233,0.017614301,0.012634626,-0.019333247,0.011573786
234,0.012138263,-0.011853208,-0.014655006,-0.011854384
235,0.018015392,0.024962232,-0.02026567,0.023941914
236,0.025803436,0.009870008,-0.028395096,0.008204386
237,0.023481075,0.013477051,-0.026164524,0.012758009
238,0.026566632,0.026414376,-0.028270666,0.023683287
239,0.022085963,0.022342695,-0.023279332,0.020266397
240,0.019087473,-0.004758169,-0.0203268,-0.0050911866
241,0.02578193,0.027320461,-0.027728206,0.025743002
242,0.016786871,-0.016772795,-0.019678148,-0.016969306
243,0.010737506,0.035915084,-0.014624592,0.032867216
244,0.02330962,0.0095915785,-0.024703067,0.010034136
245,0.02291103,-0.011480937,-0.02463372,-0.011468711
246,0.017873969,-0.015040364,-0.019331079,-0.016401041
247,0.009102985,0.0015573496,-0.01034257,0.0009523886
248,0.029258074,0.022267757,-0.030647501,0.019093348
249,0.025601,-0.0017604477,-0.025516491,-0.0043887827
250,0.030244274,-0.001660288,-0.031253386,-0.0037234218
251,0.0125528695,0.010213381,-0.015606867,0.010611134
252,0.02004779,-0.0039214715,-0.022559574,-0.004215037
253,0.034841172,0.024898237,-0.035334032,0.023794776
254,0.030178232,0.017052576,-0.030818049,0.015332109
255,0.028782241,-0.014551653,-0.03154026,-0.013961071
256,0.031132104,-0.0102563705,-0.03308908,-0.010568401
257,0.014922398,0.025926448,-0.01823609,0.025681859
258,0.03555551,0.031355247,-0.03658622,0.030202758
259,0.03637573,0.00797468,-0.038041946,0.0066704266
260,0.014405094,0.010397609,-0.01666983,0.0103608025
261,0.015091985,0.002210248,-0.018413307,0.0007424919
262,0.020281188,-0.026881045,-0.02288134,-0.025650427
263,0.026112903,-0.003604115,-0.02844144,-0.005632635
264,0.020421773,0.022703124,-0.023429694,0.020817026
265,0.017338626,0.013952241,-0.020398388,0.011072591
266,0.012025489,0.017803771,-0.014788141,0.016662989
267,0.013313545,0.023937851,-0.015528042,0.024044974
268,0.020935722,0.0049625407,-0.023646468,0.0050180964
269,0.016285801,-0.0034091475,-0.019246954,-0.0037678266
270,0.023119472,0.0076071913,-0.02531939,0.0059316987
271,0.016842548,0.020019222,-0.019147567,0.02019745
272,0.021515891,-0.0047669862,-0.023442794,-0.006293428
273,0.019332528,0.005307917,-0.022214253,0.0049741487
274,0.022827096,0.0020552329,-0.025370596,0.0027403529
275,0.019459285,0.018370535,-0.02195118,0.016662065
276,0.02075711,0.012593645,-0.023139458,0.012777349
277,0.024522334,-0.0070859417,-0.0268664,-0.0060673677
278,0.021777142,-0.016082449,-0.023808487,-0.014670633
279,0.021752052,0.01771629,-0.023484673,0.01719339
280,0.022953741,0.010351038,-0.023659315,0.008527465
281,0.018251812,0.016664172,-0.019497875,0.013477156
282,0.030908855,-0.026692975,-0.032144483,-0.027631134
283,0.025392316,0.0014721119,-0.027699422,0.0011547002
284,0.034289844,-0.0071135606,-0.036496516,-0.006630656
285,0.02263728,-0.008553901,-0.023898194,-0.008585106
286,0.033634678,0.026414413,-0.03577444,0.023732506
287,0.026253952,-0.015947152,-0.02908644,-0.016645655
288,0.025913876,0.0268187,-0.027858831,0.02482563
289,0.010679724,0.003090379,-0.0135969855,0.0025336468
290,0.022341957,-0.025637543,-0.024872627,-0.024110934
291,0.028259777,0.017667137,-0.02974342,0.0155562665
292,0.016910734,0.014301519,-0.01950899,0.013937495
293,0.034642257,0.022762664,-0.038269356,0.0208826
294,0.023337636,-0.03102425,-0.026351552,-0.029520974
295,0.035270024,-0.019687245,-0.03707917,-0.02073529
296,0.027603181,0.012307546,-0.029876709,0.010828847
297,0.018090853,0.015569396,-0.020192765,0.01425167
298,0.02238258,0.023783706,-0.023866737,0.0238703
299,0.017232895,0.03548129,-0.01935727,0.036311183
300,0.025699466,0.006299321,-0.027489023,0.006772627
301,0.027957344,-0.0015601945,-0.029191507,-0.0021487745
302,0.028309152,0.009688915,-0.029818293,0.007219602
303,0.010782836,0.020778889,-0.013750889,0.01860849
304,0.00826859,0.014452366,-0.011186496,0.013477536
305,0.0070310254,0.0003399161,-0.009056178,-0.0007768519
306,0.023632513,0.027495319,-0.025193559,0.025564423
307,0.019526139,0.031524885,-0.021370776,0.030675102
308,0.032561604,0.0037008354,-0.034730323,0.0037848293
309,0.02824042,0.0073332475,-0.031172164,0.0064582075
310,0.026412778,0.005506373,-0.028022643,0.0062762676
311,0.015291913,0.011689854,-0.01642103,0.010675894
312,0.016599838,0.0076272255,-0.018116781,0.0072134645
313,0.019897303,0.0025899701,-0.021851849,0.0016682284
314,0.024372896,-0.011682064,-0.025732039,-0.012726222
315,0.02152628,0.0128126405,-0.02351132,0.011393656
316,0.029519217,0.0052656713,-0.03205062,0.004182328
317,0.03287771,0.00992594,-0.03405906,0.008271301
318,0.033690806,0.022720084,-0.036307637,0.021476334
319,0.028165901,0.030373268,-0.03072472,0.028352998
320,0.023666713,0.013003572,-0.02479874,0.013991799
321,0.02270312,0.03540606,-0.02487812,0.035054456
322,0.029553693,0.020095577,-0.031238062,0.019485453
323,0.022905305,0.011422495,-0.024566492,0.009988518
324,0.015198969,0.016577616,-0.0178185,0.016439483
325,0.02754221,0.002794294,-0.03006119,0.00036773697
326,0.030756634,-0.0068658884,-0.033776626,-0.008149481
327,0.027709689,0.018192925,-0.029074145,0.015958263
328,0.017613968,0.025891695,-0.020953376,0.02355372
329,0.025846582,0.028876003,-0.027500486,0.02809461
330,0.0201997,-0.019606648,-0.021682635,-0.019923074
331,0.010935843,0.021780262,-0.012901092,0.02165914
332,0.020379746,0.00028202072,-0.021975094,-0.00031122612
333,0.021527253,0.016191445,-0.023395792,0.013867286
334,0.022142192,-0.018901521,-0.023796488,-0.02026593
335,0.021711128,-0.0072428836,-0.023479143,-0.008430808
336,0.02054975,0.0026901707,-0.021208838,0.0010173699
337,0.010084993,0.0027553919,-0.011856829,0.0014107934
338,0.013646825,0.00039999644,-0.0149092395,0.00022792313
339,0.025909178,0.003750347,-0.02651344,0.0027362874
340,0.027401017,-0.001619477,-0.02905846,-0.0016848324
341,0.031485893,0.034135375,-0.033747658,0.03319163
342,0.02120938,0.033277564,-0.023769941,0.032353148
343,0.027632987,0.02145461,-0.02908377,0.019665482
344,0.017660936,0.025917994,-0.018884469,0.024883492
345,0.024300033,0.0005392646,-0.025968574,0.00020290817
346,0.03568647,-0.025501756,-0.037270226,-0.02512849
347,0.028202116,0.032915942,-0.030490236,0.03155215
348,0.009558757,0.013801642,-0.011596779,0.014211608
349,0.03177846,0.018963978,-0.032505922,0.017262075
350,0.033000216,0.01292397,-0.03410843,0.011361145
351,0.03275371,0.010337212,-0.035307918,0.009845691
352,0.027607093,0.010509733,-0.029919485,0.011204641
353,0.026777983,0.030809494,-0.028290246,0.02983221
354,0.02479457,0.017543554,-0.027266243,0.015979538
355,0.022602433,0.02045083,-0.025422417,0.019811539
356,0.027895188,0.009721131,-0.029951893,0.008384553
357,0.017410867,-0.01963397,-0.020271018,-0.019371973
358,0.026606148,0.0063266037,-0.029163146,0.0052506453
359,0.018044293,0.008864937,-0.020690711,0.007566011
360,0.03388922,0.033564873,-0.03690366,0.02987117
361,0.019377403,-0.0070270505,-0.021579295,-0.006962471
362,0.019027183,-0.0017467205,-0.020631231,-0.0031120775
363,0.013905354,0.00459182,-0.016337492,0.0036859412
364,0.019749992,0.013219363,-0.021428712,0.012157923
365,0.0097272955,0.02581879,-0.012824752,0.025574073
366,0.018446507,-0.008820799,-0.020798376,-0.009294392
367,0.021037359,-0.027236836,-0.023133565,-0.026974916
368,0.032567192,-0.019682424,-0.033639017,-0.020069208
369,0.015409778,-0.0013161865,-0.016712455,-0.0015979811
370,0.016551191,0.009988571,-0.01808354,0.009981999
371,0.02727085,0.024126418,-0.02908596,0.021369109
372,0.021469725,0.009099208,-0.023607738,0.008469326
373,0.029671144,0.030073233,-0.03139299,0.028704321
374,0.028561626,0.015138464,-0.029816637,0.014223821
375,0.026101423,0.0034421913,-0.027968938,0.0016561131
376,0.016668782,0.010229885,-0.017992616,0.008791775
377,0.014977432,0.0072498913,-0.016877495,0.0073999823
378,0.027427554,0.023159403,-0.027889647,0.0216281
379,0.031177316,0.00030037572,-0.032348577,-0.00064730685
380,0.016364174,-0.010968811,-0.016920125,-0.011704422
381,0.015155118,0.0132052535,-0.017743891,0.012776169
382,0.03499485,0.018854331,-0.037173748,0.01759098
383,0.0308425,0.019903367,-0.03357744,0.0194294
384,0.015564563,0.025461776,-0.01855881,0.02586567
385,0.024629368,-0.0036975434,-0.026593132,-0.0027167106
386,0.028813729,0.027192714,-0.030494194,0.025717568
387,0.028738728,0.004867443,-0.029754912,0.0044175186
388,0.013225418,-0.007514376,-0.016092025,-0.0070164846
389,0.013566403,0.016158657,-0.015536754,0.013758587
390,0.018661248,0.004027721,-0.020295471,0.0020431883
391,0.024556592,0.027684845,-0.02563761,0.024263393
392,0.033546936,0.006540893,-0.036373347,0.005261829
393,0.020452918,0.013141572,-0.022855598,0.01154144
394,0.0119503215,0.011305362,-0.01407603,0.010008935
395,0.034969576,0.00031175424,-0.036428977,-0.0008445006
396,0.015137133,0.025698721,-0.017017785,0.025897533
397,0.035324268,0.015482734,-0.03647868,0.0147032
398,0.016419778,-0.0026991102,-0.018438399,-0.003883398
399,0.022134103,0.010919723,-0.023115514,0.009740063
400,0.019581601,-0.024736345,-0.020811517,-0.02376202
401,0.026676502,-0.009171232,-0.029100323,-0.0084924195
402,0.021950025,0.022954911,-0.02372363,0.022100171
403,0.019141288,0.020579342,-0.020290807,0.018982096
404,0.036854465,0.017215002,-0.0385887,0.017083768
405,0.023352267,0.02291157,-0.025425244,0.02154292
406,0.023475701,-0.0052453624,-0.024236672,-0.0060874065
407,0.024350395,-0.013925863,-0.026991364,-0.014843685
408,0.014999087,-0.017798495,-0.017277155,-0.017424012
409,0.022386907,-0.008721173,-0.024102932,-0.0084827235
410,0.018385658,0.0009689833,-0.020257795,0.0012123323
411,0.022671942,-0.014278004,-0.024821443,-0.013683586
412,0.026156073,-0.01240273,-0.027408062,-0.012546191
413,0.035084296,-0.0034872324,-0.036114622,-0.0033930882
414,0.025381967,0.0176645,-0.02776199,0.017229032
415,0.016809385,0.0054445053,-0.020405058,0.006194
416,0.03372517,0.024913827,-0.034763783,0.024286492
417,0.021601807,0.040774453,-0.023329739,0.038600363
418,0.028258724,-0.0021003732,-0.03050065,-0.002963298
419,0.027880633,-0.022860304,-0.029007046,-0.022438042
420,0.023863874,0.0070816996,-0.026048195,0.0057476545
421,0.011265828,-0.0010429403,-0.014311256,-0.0016285192
422,0.025694732,-0.0027051258,-0.028508991,-0.0036385225
423,0.018294893,0.027248407,-0.019730717,0.025511697
424,0.020539,-0.010201166,-0.022463378,-0.008986366
425,-0.0016903826,0.002435548,-0.00096300896,0.0029639215
426,0.013134909,-0.0020074197,-0.01574626,-3.6631533e-05
427,0.023518229,0.007080482,-0.024349436,0.0058904462
428,0.022945756,-0.0064143734,-0.024687028,-0.0070862016
429,0.027268438,-0.012263566,-0.028695904,-0.012196025
430,0.025738426,0.0083218375,-0.027269129,0.007042123
431,0.018113967,0.0064161904,-0.019810256,0.00550134
432,0.02409311,-0.022705901,-0.026588207,-0.02269828
433,0.029032039,-0.0063745016,-0.031006115,-0.0059316107
434,0.037947558,-0.01694552,-0.038462333,-0.016847
435,0.022221081,0.019148745,-0.023531793,0.018739503
436,0.018934567,0.0058570374,-0.019628152,0.007287006
437,0.018406376,-0.0031324753,-0.019961659,-0.0025872823
438,0.027358152,0.0024348777,-0.02851312,0.0021074326
439,0.020799289,-0.016807321,-0.021750947,-0.016379472
440,0.01746724,0.00395107,-0.019691788,0.0038072024
441,0.010114756,0.0048652296,-0.012942561,0.004807931
442,0.028635627,0.020446204,-0.03131473,0.018246166
443,0.027548805,0.011467648,-0.029924659,0.011678084
444,0.019982835,0.0071474384,-0.021149116,0.006293697
445,0.014817203,0.024026098,-0.016670529,0.02352781
446,0.026841674,-0.0018581867,-0.027353574,-0.0037852388
447,0.016197663,-0.011062464,-0.01946363,-0.010584143
448,0.026821256,0.010928348,-0.02867432,0.009099951
449,0.020094974,0.009526517,-0.023238502,0.0074138204
450,0.0138874035,0.009822296,-0.016021594,0.008041667
451,0.022796495,0.002227475,-0.024416856,0.0027573323
452,0.016007828,-0.022879811,-0.016874809,-0.021736113
453,0.02729621,-0.009515097,-0.029745255,-0.010307026
454,0.022371087,0.00576108,-0.02521364,0.0056914366
455,0.023094572,0.0045032767,-0.025135744,0.0037322235
456,0.028644474,0.011053415,-0.030882087,0.010030732
457,0.01489738,-0.007608334,-0.017259363,-0.005815406
458,0.026185017,-0.016483672,-0.027809521,-0.017068094
459,0.019267833,-0.018195251,-0.021601165,-0.018570097
460,0.02517416,0.038326178,-0.027345091,0.036790095
461,0.031237671,-0.0009274122,-0.032346074,-0.0006120174
462,0.025314506,0.0073525533,-0.026476692,0.0064132675
463,0.022985384,0.0017053061,-0.025458096,0.00044071002
464,0.0318625,0.012028095,-0.03335022,0.010359842
465,0.035444964,0.011495474,-0.03650775,0.009573409
466,0.020787554,-0.0069978503,-0.021702949,-0.0085165575
467,0.0118014775,0.041872773,-0.013131395,0.038823914
468,0.005425181,0.038823467,-0.006634319,0.038088333
469,0.022051342,-0.003094956,-0.021986516,-0.0032395693
470,0.009143653,0.012313895,-0.010507068,0.011268741
471,0.014820216,0.023460578,-0.016382612,0.020955132
472,0.02285638,0.01493758,-0.025026007,0.013732662
473,0.022007799,0.030794917,-0.024486233,0.028675532
474,0.036574066,0.015959216,-0.038955383,0.013799262
475,0.01867495,0.010813692,-0.020599557,0.011119949
476,0.019943729,0.02499357,-0.021004273,0.024061773
477,0.01650263,0.011487825,-0.01897959,0.0116244
478,0.02129127,0.011151202,-0.023120426,0.009627662
479,0.021461211,0.0070896856,-0.023628475,0.0072344337
480,0.02084155,0.0133828465,-0.022049796,0.011052326
481,0.013772689,0.036942236,-0.0155426925,0.03510544
482,0.01698511,0.034616023,-0.018975025,0.031925328
483,0.018698204,-0.0019753969,-0.019801212,-0.00085159694
484,0.014981935,-0.002729815,-0.016798172,-0.0017492601
485,0.013266273,-0.0049769036,-0.015107843,-0.0064359773
486,0.020071361,-0.009087714,-0.02370866,-0.009625745
487,0.03630859,0.0011537854,-0.039160576,0.000990995
488,0.037485484,-0.015627049,-0.039383423,-0.015342912
489,0.03015021,-0.009069066,-0.032248672,-0.009366131
490,0.025469344,0.0030821015,-0.026950378,0.00025217116
491,0.023907648,-0.010153343,-0.026652008,-0.01041628
492,0.030470742,0.008377141,-0.03277869,0.0075452453
493,0.024392582,-0.010636584,-0.024780547,-0.010973877
