,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.0052169804,-0.009189317,-0.009180278,-0.009189915,-0.006807968,0.006708192,0.00879378,0.008793703,0.0065101655,0.0067200586,-0.009192354,-0.0067817746,-0.009187782,0.008794495,0.008791743,0.005542518,-0.009190691,0.006075236,-0.0067481664,-0.009194448,-0.0068259635,0.006663427,-0.0067947954,0.00879562,-0.006718863,-0.0068445923,0.008795203,-0.009181235,-0.009180622,0.008794535,-0.00917913,0.008793788,0.006573143,-0.006769615,3.2953874e-05,-0.0044536195,0.0087940525,-0.006768228,0.008794157,0.0064886655,0.0062484355,-0.0065678246,0.006533783,0.008794339,-0.006452415,-0.0055703004,0.008794312,0.0066053537,0.008792232,0.00647968,0.008795936,0.006513674,0.008794516,-0.009181943,0.008795005,-0.009190777,0.0066580395,0.0064379903,-0.006673199,0.006610918,0.008795116,0.006484251,0.008795055,0.0066670887,-0.009176032,-0.009186766,0.0064444975,-0.0067499084,0.0065496904,-0.009191626,-0.009182655,0.0066628787,0.006389349,-0.00670877,-0.006897705,0.006677723,-0.0066853855,-0.009196743,0.006787254,0.006379127,-0.0065791993,0.0061163036,-0.009184434,0.008792597,-0.006683561,-0.0066313306,-0.006683073,-0.009186463,0.008792963,-0.006586842,0.006514228,-0.0068004644,-0.009185742,0.006523537,-0.009190132,0.005022395,0.006128234,-0.00682506,0.006938482,0.0067495517
1,-0.0052168253,-0.006811436,-0.006802175,-0.0068099257,-0.0066479775,0.0065427613,0.0066471305,0.0066468264,0.0063645467,0.0065530813,-0.006813369,-0.0066248938,-0.0068103727,0.006646957,0.006644224,0.005504009,-0.0068113324,0.0059765102,-0.0065938476,-0.006815019,-0.0066642277,0.006501672,-0.0066365562,0.0066475747,-0.0065660686,-0.0066812034,0.0066475132,-0.006803674,-0.0068043186,0.0066469302,-0.006803333,0.006647516,0.006420743,-0.0066151954,6.960199e-05,-0.0045280363,0.0066463,-0.0066130953,0.0066468087,0.006344938,0.006130088,-0.0064321784,0.006385133,0.0066472627,-0.0063257325,-0.0055342973,0.0066472134,0.006450838,0.0066452227,0.006336213,0.00664823,0.0063675684,0.0066461996,-0.006804531,0.006647207,-0.00681209,0.0064968844,0.0062969853,-0.0065264567,0.006454543,0.0066471915,0.0063444404,0.0066465414,0.006505394,-0.0067996853,-0.0068079513,0.006306464,-0.006597675,0.00639996,-0.0068126237,-0.0068051335,0.00650047,0.0062580723,-0.0065591214,-0.006731448,0.006514807,-0.0065373927,-0.006816327,0.0066141626,0.006242859,-0.006443206,0.006012205,-0.006805632,0.006645109,-0.0065351864,-0.0064877216,-0.0065336456,-0.0068072756,0.0066462974,-0.006445912,0.0063684843,-0.006640562,-0.006807283,0.006376191,-0.006810927,0.0050453907,0.0060243723,-0.006664025,0.0067516016,0.006579048
2,-0.004678869,-0.0075516333,-0.0075437557,-0.007551885,-0.005948126,0.0058034486,0.0073053804,0.0073030675,0.005643202,0.0058121807,-0.007555796,-0.005925545,-0.0075506796,0.007304583,0.0073014866,0.004880811,-0.0075533697,0.0052963193,-0.005899764,-0.007556931,-0.005961535,0.0057666707,-0.005936772,0.0073044496,-0.005874773,-0.0059778984,0.0073045664,-0.0075455736,-0.00754513,0.007304455,-0.0075424477,0.007304586,0.005693003,-0.0059176288,4.080203e-05,-0.004076613,0.007304278,-0.0059156246,0.0073042773,0.0056244396,0.0054346104,-0.0057538464,0.005662542,0.0073046032,-0.00565948,-0.004956961,0.0073040933,0.005719715,0.007302716,0.005617437,0.0073054605,0.0056465073,0.0073042023,-0.0075453282,0.007304471,-0.0075545134,0.0057625603,0.0055854167,-0.005838644,0.005723896,0.007304208,0.0056258403,0.007304911,0.0057697897,-0.007540594,-0.007549953,0.005591935,-0.0059024096,0.005675397,-0.007554253,-0.007546223,0.0057660663,0.005546269,-0.005868028,-0.00601991,0.005776464,-0.0058477363,-0.007559169,0.0058669993,0.005538508,-0.005764388,0.0053301817,-0.007547351,0.0073026093,-0.005845897,-0.0058034984,-0.005846188,-0.0075487895,0.007303726,-0.005768409,0.005647552,-0.005941861,-0.007548661,0.0056542787,-0.0075515606,0.0044769105,0.0053405683,-0.005961783,0.005990615,0.0058347643
3,-0.005111006,-0.009034285,-0.009023254,-0.009033448,-0.0065829693,0.006475092,0.00861789,0.008617394,0.0062953103,0.0064868284,-0.009039633,-0.0065588844,-0.009032114,0.00861787,0.008614877,0.0054045743,-0.009036822,0.005896476,-0.0065287007,-0.009041978,-0.0065993927,0.006434422,-0.006570727,0.008618963,-0.0065010632,-0.0066165496,0.008618057,-0.009024636,-0.009025115,0.0086181,-0.009023773,0.008617861,0.006352636,-0.006549072,4.1340856e-05,-0.0043953327,0.0086174775,-0.006546362,0.008617395,0.0062753805,0.0060496777,-0.006364464,0.006316696,0.0086176125,-0.0062561934,-0.005441424,0.008618509,0.0063832058,0.008615286,0.006265212,0.008619518,0.006298478,0.008618352,-0.009025715,0.008618438,-0.009037089,0.006430097,0.0062285266,-0.0064588785,0.0063872994,0.008617767,0.0062753125,0.008618032,0.0064384975,-0.009018548,-0.00903143,0.006234729,-0.006532333,0.0063315043,-0.009037045,-0.009026014,0.006434677,0.0061872685,-0.006492481,-0.0066654044,0.0064481855,-0.0064707417,-0.009044025,0.0065484275,0.006175049,-0.006375784,0.0059339115,-0.009027429,0.0086156055,-0.0064686816,-0.006421029,-0.006468185,-0.009033746,0.008616315,-0.0063800593,0.0062989607,-0.006576039,-0.009031571,0.006306962,-0.009035521,0.004920904,0.005946049,-0.006598199,0.006686191,0.0065137907
4,-0.0056597437,-0.008426512,-0.008417308,-0.008425037,-0.0072323834,0.007178446,0.008083224,0.008082291,0.0069905478,0.0071893777,-0.008429683,-0.0072070807,-0.008423831,0.008083153,0.008080997,0.006044193,-0.008427348,0.0065714186,-0.0071756435,-0.008431653,-0.00724977,0.0071358555,-0.0072199926,0.008083544,-0.007146608,-0.0072674025,0.008084534,-0.008417867,-0.008419364,0.008082341,-0.008416083,0.008083804,0.0070501436,-0.007197254,6.482141e-05,-0.0048603443,0.008083072,-0.007194936,0.008082853,0.0069694864,0.006738677,-0.0070044743,0.007012371,0.0080830455,-0.006890972,-0.0060207844,0.00808365,0.0070819254,0.00808146,0.0069613643,0.008084167,0.006993759,0.008083484,-0.008419268,0.008083407,-0.008428476,0.007130609,0.0069211298,-0.00710418,0.007086076,0.008082332,0.0069685318,0.00808377,0.00713938,-0.008413165,-0.008424551,0.00692869,-0.007179611,0.0070281136,-0.008428253,-0.008419233,0.0071354676,0.0068776463,-0.0071387487,-0.007318429,0.007149532,-0.007115477,-0.008433679,0.007253296,0.0068644383,-0.0070162406,0.006611335,-0.008421582,0.008080711,-0.0071135666,-0.0070630996,-0.0071120285,-0.008422585,0.008082235,-0.0070209242,0.006994534,-0.0072254413,-0.008423314,0.0070028994,-0.0084257545,0.005518653,0.006623986,-0.0072486675,0.0073948223,0.007217099
5,-0.005587539,-0.0077394503,-0.0077293706,-0.007738487,-0.007151538,0.0070842006,0.0074707326,0.0074697332,0.006893858,0.0070940303,-0.007742947,-0.007126274,-0.0077374694,0.007471053,0.007468759,0.005952921,-0.0077408548,0.0064735734,-0.0070944144,-0.0077450834,-0.0071689067,0.0070406217,-0.007138823,0.0074715163,-0.0070654303,-0.007186473,0.0074716434,-0.0077310964,-0.007730286,0.0074716373,-0.0077294963,0.007470857,0.0069541964,-0.0071145636,7.273345e-05,-0.0048065786,0.0074704653,-0.0071135727,0.007470118,0.0068730162,0.0066413153,-0.006920998,0.006916407,0.007470644,-0.006806111,-0.005941624,0.007471384,0.0069855163,0.007468995,0.0068646814,0.007472186,0.006897344,0.0074716136,-0.007734229,0.007471388,-0.0077405185,0.0070358943,0.006824208,-0.0070213703,0.00699062,0.0074711456,0.0068729967,0.0074705514,0.00704434,-0.0077255634,-0.0077367537,0.0068317754,-0.007098299,0.006930891,-0.00774148,-0.00773206,0.0070398054,0.006776356,-0.0070567275,-0.007238426,0.0070511205,-0.0070331814,-0.007746416,0.007159461,0.0067675104,-0.0069316677,0.0065136133,-0.0077335294,0.0074687125,-0.007031381,-0.006980543,-0.0070303697,-0.007736375,0.0074702227,-0.006938023,0.006898486,-0.0071437415,-0.0077351714,0.006906383,-0.0077392966,0.0054364605,0.006525076,-0.007167837,0.0073039103,0.0071232882
6,-0.0055538104,-0.0083888285,-0.008380346,-0.008390066,-0.007184732,0.007105112,0.0080674365,0.008066057,0.0069034323,0.0071166656,-0.008393442,-0.0071583665,-0.008387627,0.008066658,0.008065366,0.0059177075,-0.008390802,0.0064615393,-0.0071242703,-0.008396016,-0.0072035366,0.00705922,-0.0071717305,0.008066823,-0.0070939017,-0.007222068,0.008067915,-0.008380911,-0.008380657,0.008066792,-0.0083798915,0.008066872,0.0069647483,-0.0071473974,5.9265436e-05,-0.004761057,0.008066964,-0.00714506,0.008066399,0.0068801325,0.0066292696,-0.0069423784,0.006927648,0.008066644,-0.00682235,-0.0059195645,0.008068051,0.0070015155,0.008064424,0.006872983,0.008068117,0.0069074472,0.008067099,-0.008383275,0.008066889,-0.008390783,0.0070537217,0.006829834,-0.0070482995,0.007005761,0.008067253,0.006881481,0.008067409,0.0070628207,-0.008377716,-0.008387334,0.0068379813,-0.0071287123,0.0069429763,-0.008391047,-0.0083831195,0.007058704,0.006784143,-0.0070850183,-0.007277039,0.007073644,-0.0070598666,-0.00839592,0.0071849735,0.0067701805,-0.006954828,0.006502657,-0.008384656,0.008065175,-0.0070579345,-0.0070042782,-0.007057792,-0.008386849,0.008065754,-0.0069594923,0.0069087073,-0.0071773,-0.008385492,0.0069170375,-0.008389492,0.0053835036,0.006516047,-0.0072014243,0.0073382156,0.0071465806
7,-0.0037062704,-0.0075683943,-0.0075598597,-0.0075668385,-0.0046350183,0.004383254,0.0073688836,0.0073686163,0.0042600115,0.004390101,-0.007569964,-0.004617876,-0.007566972,0.0073691215,0.007366876,0.0037009893,-0.0075671496,0.004001392,-0.004597049,-0.007571469,-0.004645813,0.0043541347,-0.004626042,0.0073694163,-0.004578365,-0.004658599,0.007369134,-0.007561046,-0.0075607942,0.007368076,-0.00755837,0.007368582,0.0042986693,-0.0046113483,-2.070132e-06,-0.0033044575,0.0073677427,-0.004609602,0.0073685627,0.0042469106,0.0041023833,-0.004484372,0.004274364,0.0073679085,-0.0044120443,-0.0038999282,0.00736858,0.004319381,0.007367273,0.0042393156,0.00736901,0.0042621517,0.0073687723,-0.0075606946,0.0073689795,-0.0075687505,0.0043502157,0.004215503,-0.0045456984,0.0043220813,0.007367896,0.004246724,0.0073696715,0.0043571503,-0.007556717,-0.007566622,0.004220039,-0.0045994394,0.004282979,-0.0075687827,-0.0075609935,0.004353941,0.004188205,-0.004570843,-0.0046931463,0.0043634423,-0.0045572193,-0.0075725815,0.004432748,0.004180318,-0.00449243,0.004024136,-0.007563214,0.0073673134,-0.0045554214,-0.0045230817,-0.0045554833,-0.0075649917,0.007368104,-0.0044934917,0.0042591374,-0.004629839,-0.0075644003,0.004268208,-0.0075684274,0.0034242547,0.004032515,-0.00464584,0.0045305397,0.0044088815
8,-0.0059224623,-0.008197323,-0.008189683,-0.008196984,-0.007686001,0.0076525975,0.007887997,0.007887159,0.007437802,0.007664894,-0.008202679,-0.007657622,-0.008196151,0.007888618,0.007886356,0.0063717165,-0.008199726,0.0069620507,-0.0076218066,-0.00820296,-0.007705354,0.0076035606,-0.007671374,0.007888556,-0.0075890548,-0.0077246567,0.00788962,-0.008189838,-0.008189397,0.007888187,-0.0081886435,0.007888545,0.0075051617,-0.007645875,7.4817995e-05,-0.005048687,0.007888214,-0.007643091,0.00788831,0.0074137687,0.007151874,-0.0074267695,0.0074622603,0.007888779,-0.0072985888,-0.0063220114,0.007889084,0.0075418293,0.007886745,0.0074041965,0.007889875,0.0074412827,0.007888791,-0.008190382,0.007888959,-0.008199988,0.007596807,0.0073588137,-0.007540053,0.00754693,0.007888667,0.0074125323,0.007889353,0.0076075066,-0.00818496,-0.008195419,0.0073670154,-0.00762614,0.0074780905,-0.008200341,-0.008191646,0.0076031,0.0073087364,-0.007579087,-0.007783571,0.007619173,-0.0075529735,-0.008205564,0.0077369697,0.007294785,-0.007438301,0.007007294,-0.008193242,0.007886949,-0.007550688,-0.007492461,-0.0075502433,-0.008195105,0.00788782,-0.007445289,0.00744231,-0.007677889,-0.008195276,0.0074507836,-0.008198342,0.0057864008,0.007021788,-0.0077043115,0.0079002455,0.007696663
9,-0.0048849704,-0.009184109,-0.009172453,-0.0091831265,-0.006385009,0.0062516015,0.00877699,0.00877682,0.0060625677,0.0062623937,-0.009188348,-0.0063598747,-0.009181879,0.008777811,0.008774012,0.0051529645,-0.00918403,0.005651606,-0.006328432,-0.009189908,-0.0064020706,0.006208571,-0.006370303,0.008778353,-0.006299998,-0.006420017,0.008777877,-0.00917438,-0.009173724,0.008776807,-0.009170768,0.008777764,0.006121106,-0.0063490137,2.5016157e-05,-0.0041964115,0.008777333,-0.0063471054,0.008777206,0.00604204,0.0058145607,-0.0061578066,0.0060848757,0.008777684,-0.006046111,-0.005219565,0.008778342,0.006154374,0.008775094,0.0060339244,0.008778652,0.00606619,0.008777852,-0.009174397,0.008778349,-0.009186667,0.0062035155,0.005993872,-0.0062569627,0.0061586355,0.008777569,0.006041994,0.008778374,0.006210433,-0.009170664,-0.009181239,0.0060012583,-0.0063285436,0.0061005484,-0.00918652,-0.009175408,0.0062078177,0.0059508686,-0.006291324,-0.006471154,0.00622216,-0.0062683006,-0.009192829,0.006326999,0.005938238,-0.0061679124,0.005689821,-0.009177631,0.008775391,-0.006265323,-0.006216691,-0.0062658684,-0.009179265,0.008776873,-0.0061745816,0.006067285,-0.006377116,-0.00918123,0.006074208,-0.009184281,0.0046725455,0.0057019643,-0.006401282,0.006471582,0.0062907883
