,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.00893495,0.0031808133,-0.008934348,0.0041561187,0.004502106,0.007735282,-0.0051587266,0.0075772107,0.007051375,0.007741936,0.004553283,-0.008913183,0.0077206893,-0.008942728,-0.0089073535,-0.0037490844,0.00088032323,-0.00444613,-0.0041021993,0.0040260167,-0.003972512,0.007561759,0.007630814,0.00431898,0.0049127545,-0.008909095,-0.0046271584,-0.002144294,0.006592093,0.005427224,0.0009856586,-0.0052209287,0.007727535,-0.0031976523,0.005301875,0.005301627,0.006248707,0.0025074733,0.0076866006,0.006853558,0.0054025976,-0.008917967,0.007744921,-0.00470576,-0.0038478791,0.0030172404,0.0038628655,0.004380238,0.0033883818,0.0076101082,-0.0089150565,0.0039730547,-0.004438556,0.0077523515,0.005222174,0.0030792186,0.0054014083,-0.0039895372,0.007756027,0.00494869,0.0077608763,-0.008869405,-0.0088962,-0.008919359,-0.0049275006,-0.008904399,0.005370225,-0.008926767,0.0077600973,0.0009195275,-0.004697737,-0.008926586,0.0054698614,-0.004612998,-0.008913313,-0.00890838,0.0052795876,0.005030075,0.005308652,0.004728122,0.007751955,-0.004398498,0.004473118,0.005129423,-0.008937134,0.0075582326,0.0010706362,-0.0043588215,-0.003273342,-0.0036345979,-0.008926445,-0.008795204,0.0016589096,-0.008928331,0.0045237737,-0.005158647,0.0029662126,0.0048469775,-0.0089108925,-0.008922619
1,-0.0065797586,0.003595751,-0.006591449,0.0044229096,0.004699158,0.006037571,-0.0052096867,0.0059201107,0.0055983146,0.0060299854,0.0047385106,-0.0065673995,0.006037209,-0.0065752505,-0.0065630754,-0.004002284,0.0011775584,-0.0046175923,-0.004316831,0.0042923735,-0.0041934922,0.005936878,0.005978375,0.004551167,0.0050249486,-0.006554315,-0.0047616796,-0.0023576263,0.005295206,0.0054344772,0.0012923463,-0.0052688043,0.0060457173,-0.0034705012,0.0053371196,0.0053299465,0.005084262,0.0029524565,0.006028607,0.005469622,0.005416966,-0.0065603997,0.0060401666,-0.0048351884,-0.004093589,0.0034249232,0.004168844,0.004594555,0.0037783254,0.005943315,-0.006577084,0.004264066,-0.004601813,0.0060452665,0.0052710543,0.0034878459,0.005426899,-0.004222364,0.0060447487,0.005039687,0.006049273,-0.0065482818,-0.0065653254,-0.0065801684,-0.005028417,-0.0065605924,0.005383644,-0.006588632,0.0060539595,0.0012227343,-0.004826387,-0.0065923696,0.005464906,-0.004743563,-0.0065673003,-0.0065728677,0.005305297,0.0051198606,0.005331241,0.0048567364,0.0060439543,-0.0045648674,0.0046811216,0.005199336,-0.006586171,0.0059218016,0.0013871149,-0.0045531467,-0.003546612,-0.0038873777,-0.0065725786,-0.0065019173,0.002042083,-0.0065917056,0.004717537,-0.0051945164,0.0033595962,0.0049582752,-0.006558828,-0.006574729
2,-0.0072952933,0.002827678,-0.007309225,0.0034839425,0.0036957385,0.006543031,-0.004264474,0.0064057973,0.0060283793,0.00654087,0.0037327511,-0.00726662,0.006527616,-0.0073149176,-0.0072890366,-0.0033092517,0.0008996475,-0.0037841373,-0.003566102,0.0033927874,-0.0034740274,0.006423063,0.0064771166,0.0035532548,0.0039427597,-0.0072745644,-0.0039103883,-0.0020559311,0.005682377,0.004286488,0.0010026584,-0.004295946,0.0065417537,-0.0029030966,0.0041889083,0.004200471,0.0054358016,0.0023259306,0.006515287,0.005889356,0.0042691166,-0.007277489,0.0065620244,-0.0039724377,-0.0033753933,0.002699699,0.0032811726,0.003626458,0.0029676205,0.006454385,-0.007301329,0.0033580847,-0.0037899755,0.0065610125,0.004157754,0.0027517958,0.004265208,-0.0034896273,0.0065708417,0.0039675143,0.0065537235,-0.0072638965,-0.0072803157,-0.007299153,-0.0041028177,-0.007275277,0.0042495904,-0.0072895596,0.006562074,0.0009402102,-0.003956432,-0.0073002414,0.004313867,-0.003889881,-0.0072899302,-0.007285555,0.004189692,0.0040193154,0.004200644,0.0038300946,0.0065647317,-0.003763775,0.003663279,0.004072989,-0.007290443,0.0064200503,0.0010814432,-0.0037255262,-0.0029765458,-0.003242313,-0.0072895843,-0.0071944306,0.0016124555,-0.0073131826,0.0036949778,-0.004263208,0.0026563245,0.003913369,-0.0072815176,-0.00728579
3,-0.008274139,0.0033581064,-0.008280318,0.0042481534,0.0045999982,0.007164437,-0.0051932316,0.0070027066,0.0064843865,0.0071691256,0.0046438808,-0.008243346,0.007157392,-0.008281353,-0.00824643,-0.0038518975,0.0010310777,-0.0045250873,-0.0042052316,0.0041562314,-0.0040736725,0.006985148,0.00704259,0.0044243387,0.0049673445,-0.008249802,-0.004699177,-0.0022374664,0.0060533844,0.0054427977,0.0011405393,-0.0052485242,0.0071792416,-0.0033113824,0.005326739,0.005329072,0.0057296706,0.002697716,0.007137722,0.0062930523,0.0054167053,-0.008241147,0.0071560577,-0.0047791274,-0.0039424,0.003193963,0.00399449,0.0044873985,0.0035583936,0.007032597,-0.008244604,0.0040852902,-0.0045222533,0.0071780165,0.0052596107,0.003253155,0.005425619,-0.004080306,0.0071541485,0.0050063375,0.0071666236,-0.008220394,-0.008239058,-0.008267968,-0.004980652,-0.008242797,0.0053932793,-0.00827697,0.007183854,0.0010727819,-0.004751772,-0.008264335,0.005481864,-0.0046831137,-0.008255854,-0.008253087,0.005308006,0.005055915,0.005331029,0.004810175,0.0071579423,-0.0044832663,0.0045691524,0.0051707006,-0.008249825,0.007001651,0.0012188881,-0.00445429,-0.0033927844,-0.0037462048,-0.008259676,-0.0081238635,0.0018375028,-0.008255717,0.00461886,-0.0051928516,0.0031242787,0.004911836,-0.008239523,-0.00826256
4,-0.008181305,0.0041987738,-0.008178802,0.0054139015,0.005811908,0.0071232584,-0.0063368343,0.0069662244,0.0065136696,0.007121792,0.005880852,-0.008151224,0.007122264,-0.008170885,-0.008152344,-0.004634536,0.0012292237,-0.005501969,-0.0050870837,0.0052495757,-0.004920907,0.0069782026,0.007004621,0.0055967555,0.0062780324,-0.008169116,-0.00572613,-0.0025174944,0.0060958504,0.0068474547,0.0013577461,-0.0064087333,0.00713974,-0.003910231,0.00672433,0.0067124995,0.0057982956,0.0033193273,0.0071067894,0.0063420828,0.0068185376,-0.008167053,0.0071473303,-0.005829217,-0.0047656135,0.003965375,0.005041146,0.005685796,0.004455737,0.007007033,-0.0081676375,0.005179587,-0.0054962626,0.0071363784,0.00662513,0.004045388,0.0068321167,-0.004947758,0.007144983,0.006324693,0.0071281516,-0.008136516,-0.008146517,-0.008177175,-0.006081071,-0.0081488155,0.00678852,-0.008174755,0.0071261823,0.0012781557,-0.0058048125,-0.008160675,0.006893787,-0.005704675,-0.008165509,-0.008159915,0.006687307,0.00641675,0.006709878,0.006080479,0.007144669,-0.0054539097,0.0057717427,0.0065248106,-0.008177141,0.0069758315,0.0014588612,-0.0054102526,-0.0040214374,-0.00449019,-0.008171748,-0.0080550965,0.00219649,-0.008178657,0.005847532,-0.0063344017,0.00390124,0.00621218,-0.008150253,-0.008166357
5,-0.007115277,0.0043704337,-0.0071256855,0.0055597997,0.005942033,0.0063542724,-0.0064532873,0.006217964,0.0058145104,0.0063683977,0.0059935385,-0.007095823,0.006354034,-0.007120475,-0.0070935106,-0.004774171,0.0013933207,-0.0056234337,-0.0052180304,0.005392343,-0.005042395,0.006227005,0.0062701674,0.005735316,0.006388717,-0.0070910295,-0.0058424543,-0.0026416262,0.0054430235,0.006972965,0.0015165119,-0.0065295715,0.006365397,-0.0040610875,0.006849605,0.0068376805,0.005213147,0.003528208,0.006338142,0.0056719314,0.0069456142,-0.0070876144,0.006349092,-0.0059481724,-0.004900079,0.0041457363,0.005205493,0.0058210157,0.0046313293,0.0062473747,-0.0070909294,0.0053270147,-0.0056237434,0.0063619656,0.006759964,0.0042377054,0.0069534723,-0.0050639985,0.0063793063,0.0064489646,0.0063423957,-0.0070679532,-0.007086867,-0.007105175,-0.0061987126,-0.0070741493,0.006909756,-0.0071029644,0.006374642,0.0014462583,-0.0059241187,-0.0071238694,0.0070085702,-0.0058193807,-0.0070950626,-0.0070957635,0.006813346,0.0065346127,0.0068394737,0.00621347,0.0063628624,-0.005563998,0.0059216875,0.00664153,-0.007114475,0.006214256,0.0016328689,-0.005527197,-0.004158003,-0.0046307244,-0.007100462,-0.0069946577,0.0023966709,-0.0071168933,0.0059774276,-0.006456465,0.0040874076,0.006335231,-0.0070938184,-0.007111545
6,-0.0079573905,0.0039128,-0.007947401,0.0050081806,0.00538175,0.006994897,-0.0059649046,0.0068426877,0.0063840137,0.0070027406,0.005442261,-0.007916427,0.006990008,-0.007953809,-0.007919921,-0.0043685255,0.0011917033,-0.005163491,-0.004787187,0.004856477,-0.004633819,0.0068504675,0.0069055287,0.0051761996,0.0058156857,-0.007928827,-0.005380158,-0.0024514091,0.005993624,0.006374769,0.0013127386,-0.0060268654,0.0069974386,-0.0037311062,0.006257627,0.0062429337,0.0057019303,0.0031228515,0.006981939,0.0062187104,0.0063546156,-0.007932462,0.0069816634,-0.0054758093,-0.004486697,0.003695873,0.0046723513,0.005256182,0.004146036,0.006884941,-0.0079353675,0.004766698,-0.0051679746,0.00701084,0.0061674435,0.0037716695,0.0063661966,-0.004658969,0.0070156446,0.0058538537,0.0070170984,-0.007905681,-0.007915289,-0.007941927,-0.0056976215,-0.00792643,0.0063157766,-0.007952182,0.007016703,0.0012362092,-0.005440155,-0.007950393,0.0064106993,-0.00535575,-0.007920398,-0.007939829,0.006216741,0.005956499,0.0062534115,0.005627806,0.007005989,-0.0051244483,0.005343985,0.0060582473,-0.007946827,0.006843532,0.001410063,-0.005088438,-0.0038209767,-0.0042482195,-0.007935871,-0.0078082737,0.0021048165,-0.0079453755,0.0054094447,-0.005951019,0.0036456021,0.0057554976,-0.007924493,-0.007940799
7,-0.0072899666,0.0020351696,-0.007294765,0.002334415,0.0024345508,0.00663557,-0.0030711812,0.0065002968,0.0061390363,0.0066318554,0.0024763895,-0.0072745695,0.0066290293,-0.007284611,-0.0072694574,-0.0025666952,0.00066860457,-0.0028106112,-0.0026903132,0.002315932,-0.0026466623,0.0065291906,0.006557544,0.0023913418,0.0025957234,-0.007280212,-0.002876161,-0.0017895325,0.0058154142,0.0027845022,0.00075128395,-0.0030917497,0.00663596,-0.0023465224,0.0027401377,0.0027362106,0.0055738846,0.0017502689,0.0066246693,0.006006712,0.002773751,-0.007282992,0.006645357,-0.0029010973,-0.002601376,0.0019535203,0.0022540046,0.0024160354,0.0020969799,0.006538386,-0.007293097,0.0022971875,-0.0027997405,0.0066388655,0.0027034967,0.0019869527,0.0027807052,-0.0026526204,0.0066535445,0.0026048166,0.00663156,-0.007261301,-0.007267499,-0.00728477,-0.0029859978,-0.0072681867,0.0027481692,-0.0072892196,0.006655305,0.00069843896,-0.0028866916,-0.007292829,0.0028022025,-0.002868202,-0.0072886543,-0.00727108,0.002728243,0.002639231,0.0027337004,0.0025363865,0.006622475,-0.0027780335,0.0024462403,0.0026515813,-0.007275853,0.006509207,0.0008171342,-0.0027881241,-0.0023581965,-0.0025170045,-0.007274158,-0.0071892748,0.0012492833,-0.0072996486,0.0024640975,-0.0030697556,0.0019465724,0.0025569312,-0.0072550764,-0.0072914045
8,-0.007954467,0.004142328,-0.00796239,0.005339002,0.0057649408,0.0069877063,-0.0063312924,0.0068541556,0.0063839764,0.0069859205,0.0058322996,-0.00793592,0.0069954935,-0.007973609,-0.0079411045,-0.0045926757,0.0012357574,-0.005468861,-0.005046368,0.0051877466,-0.004876142,0.0068387697,0.0068821814,0.005541785,0.006251914,-0.007947859,-0.00569423,-0.002509881,0.0059836423,0.006839753,0.0013618907,-0.006406519,0.006996774,-0.0038849919,0.00672136,0.006704463,0.005697996,0.00328234,0.006973366,0.0062175575,0.0068249134,-0.007944741,0.0070045413,-0.0058020526,-0.004714476,0.0039180852,0.0049791792,0.005630981,0.00440111,0.0068494356,-0.007950024,0.0051162546,-0.0054627648,0.006997416,0.0066289734,0.0039948444,0.006837806,-0.004899073,0.0070106364,0.0062964773,0.007010197,-0.007918617,-0.007930032,-0.007950111,-0.006059825,-0.007939057,0.006790263,-0.007962038,0.007010104,0.0012833767,-0.005769633,-0.007956619,0.0068985135,-0.005672744,-0.007942474,-0.007951482,0.0066830087,0.006392978,0.006715036,0.0060479436,0.006998806,-0.005415345,0.0057384884,0.0065092584,-0.007957725,0.0068408544,0.001461642,-0.0053735776,-0.003982686,-0.0044491785,-0.007945669,-0.00782236,0.00218672,-0.007965059,0.0057989773,-0.0063274703,0.003847422,0.006176807,-0.007917066,-0.007944465
9,-0.008395826,0.003106548,-0.008384971,0.003933615,0.004243539,0.007289808,-0.004855122,0.0071258554,0.0066001466,0.007271013,0.004277889,-0.0083653,0.007286878,-0.008402046,-0.008367218,-0.003621668,0.00093570794,-0.004228455,-0.0039405255,0.0038240326,-0.0038166842,0.0071182526,0.0071872813,0.0040722755,0.004576951,-0.008374123,-0.004390561,-0.002139558,0.0061802124,0.005032204,0.0010391152,-0.0049158097,0.007303352,-0.0031277938,0.0049378164,0.0049192337,0.0058633126,0.002504759,0.007264166,0.0064252634,0.005019972,-0.00837099,0.007304378,-0.00447666,-0.003706058,0.0029488294,0.0036915534,0.00414459,0.0032851256,0.0071549537,-0.008383941,0.0037818756,-0.0042304196,0.007298796,0.0048511997,0.0029899795,0.0050160782,-0.0038405084,0.00728734,0.004624422,0.0073045255,-0.008348807,-0.008364335,-0.008386075,-0.004666717,-0.008367088,0.0049700183,-0.008396954,0.007302391,0.00097599206,-0.00445808,-0.008384529,0.0050778133,-0.0043820143,-0.008360183,-0.008362186,0.0049034483,0.0046979124,0.0049375524,0.0044427398,0.007296743,-0.004201041,0.0042201323,0.0047724755,-0.008383995,0.0071160267,0.0011230129,-0.004173174,-0.0031985934,-0.0035228068,-0.008388005,-0.008233926,0.001697131,-0.008399863,0.0042426656,-0.004856495,0.002900243,0.0045372285,-0.008368691,-0.008384222
