,0
0,0.5083851218223572
1,0.5322981476783752
2,0.7649068236351013
3,0.8568323254585266
4,0.7118012309074402
5,0.6919254660606384
6,0.6947205066680908
7,0.6897515654563904
8,0.678260862827301
9,0.6555900573730469
10,0.6201863288879395
11,0.5695652365684509
12,0.593478262424469
13,0.6708074808120728
14,0.6934782862663269
15,0.7062112092971802
16,0.7124223709106445
17,0.7145962715148926
18,0.7164596319198608
19,0.7183229923248291
20,0.7201863527297974
21,0.7223602533340454
22,0.7229813933372498
23,0.7236024737358093
24,0.7251552939414978
25,0.7257763743400574
26,0.7263975143432617
27,0.7270186543464661
28,0.7279503345489502
29,0.7279503345489502
30,0.7279503345489502
31,0.7279503345489502
32,0.7279503345489502
33,0.7279503345489502
34,0.7285714149475098
35,0.7285714149475098
36,0.7285714149475098
37,0.7285714149475098
38,0.7291925549507141
39,0.7295030951499939
40,0.7295030951499939
41,0.7295030951499939
42,0.7295030951499939
43,0.7298136353492737
44,0.7301242351531982
45,0.730434775352478
46,0.7307453155517578
47,0.7307453155517578
48,0.730434775352478
49,0.7307453155517578
50,0.7310559153556824
51,0.7310559153556824
52,0.7310559153556824
53,0.7310559153556824
54,0.7310559153556824
55,0.7313664555549622
56,0.7313664555549622
57,0.7313664555549622
58,0.7313664555549622
59,0.7316769957542419
60,0.7313664555549622
61,0.7319875955581665
62,0.7313664555549622
63,0.7316769957542419
64,0.7319875955581665
65,0.7319875955581665
66,0.7319875955581665
67,0.7322981357574463
68,0.7313664555549622
69,0.7316769957542419
70,0.7310559153556824
71,0.7310559153556824
72,0.7313664555549622
73,0.7310559153556824
74,0.7310559153556824
75,0.7313664555549622
76,0.7313664555549622
77,0.7307453155517578
78,0.7310559153556824
79,0.7307453155517578
80,0.7310559153556824
81,0.7307453155517578
82,0.7310559153556824
83,0.7307453155517578
84,0.7307453155517578
85,0.7310559153556824
86,0.7301242351531982
87,0.7307453155517578
88,0.730434775352478
89,0.7307453155517578
90,0.7301242351531982
91,0.7307453155517578
92,0.7307453155517578
93,0.7310559153556824
94,0.7326086759567261
95,0.7335403561592102
96,0.7341614961624146
97,0.7341614961624146
98,0.7350931763648987
99,0.7350931763648987
100,0.7357142567634583
101,0.7363353967666626
102,0.7366459369659424
103,0.7366459369659424
104,0.7369565367698669
105,0.7372670769691467
106,0.7372670769691467
107,0.7372670769691467
108,0.7375776171684265
109,0.7378882169723511
110,0.7385092973709106
111,0.739130437374115
112,0.739130437374115
113,0.8304347991943359
114,0.8925465941429138
115,0.9291925430297852
116,0.9487577676773071
117,0.9562112092971802
118,0.9667701721191406
119,0.9717391133308411
120,0.9732919335365295
121,0.9748446941375732
122,0.9760869741439819
123,0.9763975143432617
124,0.9767080545425415
125,0.9760869741439819
126,0.9754658341407776
127,0.9748446941375732
128,0.9754658341407776
129,0.9748446941375732
130,0.9748446941375732
131,0.9745341539382935
132,0.9754658341407776
133,0.9754658341407776
134,0.9748446941375732
135,0.9748446941375732
136,0.9739130139350891
137,0.9748446941375732
138,0.9739130139350891
139,0.9739130139350891
