,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.004442399,0.0035122791,-0.0060552945,0.010159514,-0.0060410975,0.010190194,0.0098243905,0.0057783937,0.0037243252,0.0052216244,-0.010941577,0.010243074,0.005549594,0.005437191,-0.010946024,0.01020379,0.010251322,0.005772382,0.010075832,0.010189898,0.010105485,0.010210954,0.0102498215,0.0051532425,0.010250077,-0.010910453,0.0101659205,-0.010906678,0.010221265,-0.010914714,-0.0064615877,-0.006216032,0.005698783,0.0045997044,0.0055983826,-0.010942889,0.005058923,-0.0062339744,0.010168284,0.0057265614,0.003923532,-0.010921137,0.010210372,-0.010922482,0.003099704,0.005429337,0.005646595,-0.0059595187,-0.010894168,0.005722852,0.0049415487,-0.006095818,0.00549094,0.0099789025,0.0058244555,-0.010934587,-0.010929038,-0.005932264,0.005170211,0.0038570927,-0.006297466,-0.0060959873,-0.010913783,-0.0060675647,0.0059127943,0.0058345445,0.010014322,-0.0059588663,0.010179596,0.00481996
1,0.0043344544,0.0036661522,-0.0055107037,0.0076220627,-0.005506242,0.0076490515,0.0073878244,0.0052572074,0.003821289,0.0048778015,-0.007973647,0.00768116,0.0050999424,0.005023898,-0.007972985,0.0076544783,0.0076871095,0.0052634566,0.0075625265,0.007642507,0.0075855325,0.007658727,0.007691602,0.004832776,0.007690774,-0.007952088,0.007626371,-0.007942714,0.0076684942,-0.007951032,-0.0058107423,-0.005632877,0.0052005104,0.0044418075,0.005135559,-0.007972718,0.004766707,-0.0056411563,0.0076218997,0.0052242996,0.003978131,-0.007956879,0.007657704,-0.0079609575,0.0033266381,0.005013836,0.005174481,-0.0054443968,-0.007932919,0.00522633,0.004687364,-0.0055384063,0.005043856,0.0074938363,0.0052981437,-0.007972006,-0.007962601,-0.0054182936,0.0048413314,0.0039364807,-0.0056881243,-0.0055406527,-0.00795055,-0.005523609,0.0053552985,0.0052983463,0.007516824,-0.005442232,0.0076404302,0.004593678
2,0.0034423023,0.0029391164,-0.0044576502,0.008406022,-0.0044397726,0.0084361965,0.00812413,0.004145999,0.0030727598,0.00385504,-0.008931458,0.008477075,0.004024823,0.0039659766,-0.008933465,0.008444799,0.008483415,0.0041525355,0.008330496,0.0084247505,0.008362019,0.008448535,0.00848434,0.0038192773,0.008483708,-0.008904912,0.0084136,-0.008901526,0.008455104,-0.008906337,-0.0046907836,-0.004542409,0.0041047987,0.0035365068,0.0040488793,-0.008929519,0.0037701384,-0.0045612184,0.008412833,0.0041202605,0.003167699,-0.008922879,0.0084481565,-0.008914103,0.0026912799,0.0039565545,0.0040808427,-0.004398602,-0.008877048,0.004120107,0.0037056755,-0.004479457,0.003989317,0.00825397,0.004177486,-0.008935069,-0.008919429,-0.004385317,0.0038286021,0.003141291,-0.0045988113,-0.004478807,-0.008904532,-0.0044640284,0.0042199967,0.0041775242,0.008283802,-0.0044060205,0.008429526,0.003641734
3,0.004581493,0.0036879224,-0.0060233036,0.009922526,-0.0060126046,0.009968393,0.009505478,0.00578367,0.003902874,0.0052822344,-0.010822071,0.0100190975,0.0055829803,0.0054727383,-0.010823214,0.009979021,0.010037176,0.005780754,0.00982153,0.009954179,0.009858564,0.00998632,0.010044028,0.005234348,0.01003551,-0.010788742,0.00993741,-0.01076997,0.009998213,-0.010781284,-0.0063693793,-0.0061671627,0.0057140696,0.0047275666,0.005622057,-0.0108181,0.0051431074,-0.006176449,0.009934079,0.0057392432,0.004079615,-0.010789416,0.009979679,-0.010796919,0.0032925466,0.005472368,0.0056758244,-0.0059375837,-0.0107549,0.0057376977,0.005038148,-0.0060575586,0.0055309683,0.009702742,0.005831344,-0.01081401,-0.010805102,-0.0059141275,0.0052455626,0.0040366445,-0.00623188,-0.00606164,-0.010783902,-0.006039047,0.0059023495,0.0058296747,0.009744843,-0.0059419204,0.009955946,0.0049339538
4,0.0057876823,0.004638808,-0.007333295,0.009298464,-0.0073264344,0.009329929,0.008991826,0.007222105,0.004909555,0.006656032,-0.009986859,0.009374987,0.006993584,0.0068810116,-0.009990605,0.009340812,0.009382021,0.00722845,0.00922232,0.009325838,0.009250082,0.009344208,0.009388824,0.006587097,0.009374473,-0.009959152,0.009308536,-0.009957634,0.009353224,-0.009958268,-0.0077160536,-0.0074913483,0.0071436814,0.005971117,0.007045348,-0.009985393,0.0064771497,-0.0075038727,0.009306045,0.0071679493,0.0051591084,-0.009970066,0.009344665,-0.009971669,0.0040975497,0.006863163,0.007100881,-0.0072472547,-0.009932878,0.0071737613,0.0063540987,-0.007371361,0.0069374153,0.009132554,0.007271724,-0.0099875955,-0.009977743,-0.00721326,0.006599502,0.0050865673,-0.007563169,-0.007377461,-0.009961278,-0.0073520257,0.007354659,0.0072769276,0.009164733,-0.0072388644,0.009322601,0.006223933
5,0.0055470266,0.0044915588,-0.007089078,0.00860274,-0.007092463,0.008634688,0.008297577,0.0069237235,0.00474481,0.0063642035,-0.009177588,0.008681313,0.0067056473,0.006591537,-0.009180882,0.008645959,0.008689831,0.006941328,0.00852697,0.008631887,0.0085541615,0.008650672,0.008693085,0.006304189,0.008687479,-0.009148994,0.008613784,-0.009138339,0.008659236,-0.00915185,-0.0074990536,-0.0072607673,0.0068494254,0.0057075825,0.0067557874,-0.009177041,0.0062009557,-0.007272348,0.008611209,0.0068849823,0.004970661,-0.00915774,0.008650861,-0.009163007,0.003994992,0.0065781795,0.0068096276,-0.00700171,-0.009130235,0.0068853665,0.006080739,-0.0071265814,0.006648261,0.008436724,0.0069818855,-0.009182177,-0.009167531,-0.0069692167,0.006317864,0.00490416,-0.007326674,-0.007141472,-0.009152973,-0.0071130088,0.007067509,0.006984562,0.008467745,-0.0070029525,0.00862771,0.005958759
6,0.005070282,0.004056238,-0.0066778786,0.009321485,-0.006670025,0.009354998,0.009006286,0.0064533777,0.004286571,0.0058789416,-0.009979904,0.009398484,0.0062195864,0.0061035487,-0.009976233,0.009364543,0.00940713,0.006462309,0.009244444,0.009342787,0.009272794,0.009372097,0.009408817,0.0058144135,0.009406363,-0.009949592,0.009325114,-0.009951395,0.009379834,-0.009953252,-0.0070931613,-0.0068492214,0.0063673225,0.0052319346,0.006270634,-0.009983066,0.0056952997,-0.0068577146,0.009326823,0.0064025824,0.0044966848,-0.009956069,0.009368513,-0.009953741,0.0036136957,0.0060947803,0.0063256226,-0.006586002,-0.009925387,0.006402649,0.0055867564,-0.006712356,0.0061609894,0.0091499565,0.0065092286,-0.009974749,-0.0099645,-0.0065504555,0.0058268714,0.004451156,-0.0069246655,-0.006720913,-0.009954379,-0.0066972817,0.0065924115,0.0065035485,0.009186677,-0.0065841596,0.009346582,0.005460677
7,0.0016062044,0.0015552015,-0.002214485,0.008421482,-0.0022184297,0.008456451,0.008189361,0.0017515089,0.0015736374,0.0016688164,-0.008831909,0.008490341,0.0017088902,0.0016976671,-0.008835365,0.008463858,0.008495371,0.0017550595,0.0083686765,0.008451456,0.008390425,0.0084652435,0.008499327,0.0016632038,0.008494276,-0.008803473,0.0084377965,-0.00880439,0.008472798,-0.008811544,-0.0023299765,-0.0022603746,0.0017393846,0.0016151682,0.0017209831,-0.008833171,0.0016525752,-0.0022490742,0.008435301,0.0017429806,0.001586258,-0.008816483,0.008465324,-0.0088153025,0.001494589,0.0016965598,0.0017294011,-0.002198342,-0.00879234,0.0017433041,0.0016434923,-0.0022268372,0.0016964272,0.008295115,0.001764467,-0.008834698,-0.008823277,-0.002188762,0.001665988,0.0015833033,-0.0022826022,-0.0022225531,-0.00881397,-0.0022230914,0.0017804528,0.0017624891,0.008323935,-0.0021970954,0.008442837,0.0016322501
8,0.006010548,0.0047618654,-0.007811622,0.00910424,-0.007804466,0.009139463,0.008801107,0.0076724035,0.0050562867,0.0070010456,-0.009729422,0.009179083,0.0073980046,0.0072609643,-0.009746758,0.009145716,0.009188251,0.007685186,0.009030805,0.009132935,0.009057517,0.009150235,0.009185889,0.006913297,0.009186426,-0.009709201,0.009115389,-0.009698451,0.0091636395,-0.009704118,-0.008282018,-0.008002414,0.0075779115,0.006208016,0.0074598244,-0.009731869,0.0067935316,-0.008014095,0.009113317,0.0076145404,0.0053209574,-0.009711167,0.0091471905,-0.009717279,0.0042010574,0.00725394,0.007527025,-0.00770373,-0.00968638,0.0076146843,0.0066435253,-0.007853205,0.0073267063,0.00894194,0.0077327783,-0.009726728,-0.009727047,-0.007652997,0.006933643,0.0052310433,-0.008084186,-0.007862697,-0.009702393,-0.007827355,0.00783302,0.007733246,0.008973985,-0.007696427,0.009128151,0.0065004528
9,0.003700927,0.0029782054,-0.0051439367,0.0101257395,-0.005147224,0.010167871,0.009738972,0.0047967653,0.0031312983,0.0043319413,-0.010972807,0.010220655,0.004606191,0.004503509,-0.010987249,0.010178429,0.010231399,0.0048116865,0.01003016,0.0101612145,0.010065138,0.010185186,0.010239584,0.0042795395,0.010227102,-0.010939317,0.010138832,-0.010926935,0.010197549,-0.010942405,-0.005500693,-0.005298271,0.004736937,0.0038239982,0.0046477476,-0.010972351,0.0041992622,-0.0053094164,0.010134965,0.0047502983,0.0032795821,-0.010946335,0.010184434,-0.010959422,0.0026592852,0.004507678,0.004699695,-0.00507114,-0.010904672,0.004762204,0.004099381,-0.0051783896,0.0045602885,0.009915445,0.004851308,-0.010971085,-0.010958628,-0.0050296895,0.004290107,0.0032354027,-0.005362627,-0.0051891976,-0.010942563,-0.0051600523,0.004923855,0.0048450087,0.009958098,-0.005072626,0.010156715,0.004008505
