,0
0,0.5953416228294373
1,0.8642857074737549
2,0.9310559034347534
3,0.9521738886833191
4,0.9602484703063965
5,0.9658384919166565
6,0.9670807719230652
7,0.9689440727233887
8,0.9686335325241089
9,0.9686335325241089
10,0.9692546725273132
11,0.9698757529258728
12,0.9698757529258728
13,0.969565212726593
14,0.9689440727233887
15,0.9701863527297974
16,0.969565212726593
17,0.9683229923248291
18,0.9683229923248291
19,0.9677018523216248
20,0.9677018523216248
21,0.9677018523216248
22,0.9636645913124084
23,0.9667701721191406
24,0.9652174115180969
25,0.966149091720581
26,0.9658384919166565
27,0.9658384919166565
28,0.9658384919166565
29,0.9670807719230652
30,0.966149091720581
31,0.9655279517173767
32,0.9645962715148926
33,0.9664596319198608
34,0.9655279517173767
35,0.9652174115180969
36,0.9664596319198608
37,0.9649068117141724
38,0.9645962715148926
39,0.9645962715148926
40,0.9655279517173767
41,0.9645962715148926
42,0.9642857313156128
43,0.9636645913124084
44,0.9636645913124084
45,0.9645962715148926
46,0.9636645913124084
47,0.9636645913124084
48,0.9636645913124084
49,0.9636645913124084
50,0.9624223709106445
51,0.9633540511131287
52,0.9633540511131287
53,0.9633540511131287
54,0.9633540511131287
55,0.9633540511131287
56,0.9636645913124084
57,0.9636645913124084
58,0.9636645913124084
59,0.9636645913124084
60,0.9636645913124084
61,0.9636645913124084
62,0.9639751315116882
63,0.9639751315116882
64,0.9636645913124084
65,0.9636645913124084
66,0.9636645913124084
67,0.9630434513092041
68,0.9633540511131287
69,0.9630434513092041
70,0.9627329111099243
71,0.9627329111099243
72,0.9624223709106445
73,0.9621118307113647
74,0.9621118307113647
75,0.9621118307113647
76,0.9624223709106445
77,0.9624223709106445
78,0.9624223709106445
79,0.9639751315116882
80,0.9627329111099243
81,0.9627329111099243
82,0.9627329111099243
83,0.9624223709106445
84,0.9624223709106445
85,0.9630434513092041
86,0.9627329111099243
87,0.9627329111099243
88,0.9627329111099243
89,0.9627329111099243
90,0.9627329111099243
91,0.9627329111099243
92,0.9627329111099243
93,0.9630434513092041
94,0.9630434513092041
95,0.9636645913124084
96,0.9630434513092041
97,0.9633540511131287
98,0.9633540511131287
99,0.9633540511131287
