,0
0,0.5254658460617065
1,0.8273292183876038
2,0.9251552820205688
3,0.9518633484840393
4,0.9583851099014282
5,0.9633540511131287
6,0.9642857313156128
7,0.9683229923248291
8,0.969565212726593
9,0.969565212726593
10,0.969565212726593
11,0.9686335325241089
12,0.9683229923248291
13,0.9683229923248291
14,0.9692546725273132
15,0.9692546725273132
16,0.9692546725273132
17,0.9686335325241089
18,0.9686335325241089
19,0.9667701721191406
20,0.9680124521255493
21,0.9677018523216248
22,0.9670807719230652
23,0.9667701721191406
24,0.9680124521255493
25,0.9664596319198608
26,0.9667701721191406
27,0.967391312122345
28,0.966149091720581
29,0.9664596319198608
30,0.966149091720581
31,0.9664596319198608
32,0.9658384919166565
33,0.9652174115180969
34,0.9649068117141724
35,0.9630434513092041
36,0.9649068117141724
37,0.9645962715148926
38,0.9645962715148926
39,0.9645962715148926
40,0.9627329111099243
41,0.9636645913124084
42,0.9636645913124084
43,0.9636645913124084
44,0.9639751315116882
45,0.9639751315116882
46,0.9636645913124084
47,0.9636645913124084
48,0.9636645913124084
49,0.9636645913124084
50,0.9633540511131287
51,0.960869550704956
52,0.9639751315116882
53,0.9636645913124084
54,0.9636645913124084
55,0.9639751315116882
56,0.9639751315116882
57,0.9645962715148926
58,0.9636645913124084
59,0.9639751315116882
60,0.9639751315116882
61,0.9636645913124084
62,0.9636645913124084
63,0.9639751315116882
64,0.9633540511131287
65,0.9633540511131287
66,0.9630434513092041
67,0.9627329111099243
68,0.9624223709106445
69,0.9624223709106445
70,0.9624223709106445
71,0.9621118307113647
72,0.9621118307113647
73,0.9621118307113647
74,0.9624223709106445
75,0.9639751315116882
76,0.9627329111099243
77,0.9627329111099243
78,0.9627329111099243
79,0.9627329111099243
80,0.9627329111099243
81,0.9624223709106445
82,0.9621118307113647
83,0.9624223709106445
84,0.9624223709106445
85,0.9624223709106445
86,0.9627329111099243
87,0.9602484703063965
88,0.9624223709106445
89,0.9627329111099243
90,0.9627329111099243
91,0.9630434513092041
92,0.9624223709106445
93,0.9633540511131287
94,0.9630434513092041
95,0.9630434513092041
96,0.9630434513092041
97,0.9630434513092041
98,0.9636645913124084
99,0.9633540511131287
