,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.005368865,0.009881383,-0.010412672,-0.010414099,-0.01041655,-0.010419751,0.0055885823,0.0058474177,0.009886104,-0.01034519,-0.005782544,-0.0058065057,-0.010197859,0.005718482,-0.0058838148,-0.010409949,-0.010420044,-0.010414417,0.009882607,0.009893366,-0.010271704,0.005657516,0.009675462,-0.0052606557,0.005670266,0.009842211,-0.0057422337,-0.0057635712,-0.0104190195,0.009688875,-0.0059159156,-0.010325082,-0.010397729,0.005588985,0.0058052023,-0.0059321052,-0.0054217074,-0.005439188,-0.005402207,0.005789321,0.0053006215,0.0055600833,-0.005938692,0.0057628118,0.0055412906,-0.0056315693,0.0052679167,0.0059248493,-0.005502786,-0.005752937,-0.010406517,0.009749463,-0.0056847422,-0.0054122265,-0.0055600107,0.00562891,-0.005330524,0.005846984,-0.010423605,0.009887106,-0.010379249,0.009883563,0.009882966,-0.0103618605,0.009851125,-0.010247805,0.005766416,-0.010416176,-0.010403891,-0.010418255
1,0.004998739,0.007506677,-0.0076979324,-0.0076950965,-0.007701793,-0.0077080773,0.005150792,0.005332005,0.00750521,-0.0076498366,-0.0053277067,-0.005337254,-0.0075413636,0.005239487,-0.005397411,-0.0076949312,-0.0077071507,-0.007693972,0.0075021894,0.007511172,-0.0075921994,0.0052019884,0.007355826,-0.0049517606,0.0052071195,0.0074718436,-0.0052991207,-0.005310753,-0.0077050286,0.0073653194,-0.005419572,-0.007632533,-0.0076842643,0.005151519,0.0053015663,-0.0054322067,-0.005072088,-0.0050784405,-0.005052077,0.0052913083,0.0049528717,0.0051305215,-0.0054384754,0.0052720727,0.005117642,-0.00521597,0.0049304743,0.0053863875,-0.005124497,-0.005303758,-0.007696805,0.007409118,-0.005254934,-0.0050594327,-0.005165529,0.005178974,-0.0050018234,0.005329625,-0.007707882,0.0075058555,-0.0076726647,0.0075061936,0.007502589,-0.0076621477,0.007479682,-0.0075757513,0.005274388,-0.007702173,-0.007690921,-0.007705371
2,0.0039570355,0.00821591,-0.008540621,-0.008532121,-0.008538812,-0.00854407,0.0040742173,0.004215119,0.008219704,-0.008482603,-0.0043098414,-0.0043212096,-0.008350541,0.0041439906,-0.0043648914,-0.008531096,-0.008543348,-0.008533841,0.008218806,0.008226157,-0.008410958,0.0041145543,0.008039288,-0.004020565,0.0041174926,0.00817795,-0.004289599,-0.0042968597,-0.008545094,0.00805503,-0.004383325,-0.008460075,-0.008519946,0.0040738657,0.0041911434,-0.004392653,-0.0041127712,-0.004112955,-0.0040924847,0.004182557,0.0039217244,0.0040585217,-0.0043957047,0.0041681016,0.0040484066,-0.0042234682,0.003900461,0.004257766,-0.0041532996,-0.00428912,-0.008530102,0.008108358,-0.004253609,-0.0041027903,-0.0041839485,0.004095156,-0.0040584006,0.004214487,-0.008545393,0.008218806,-0.00850769,0.008218486,0.008216867,-0.008491902,0.008186719,-0.008393693,0.0041706376,-0.008539738,-0.008530256,-0.008540587
3,0.005412072,0.00962242,-0.010192145,-0.010188741,-0.010196302,-0.0102025345,0.005606705,0.0058323927,0.009627454,-0.010108449,-0.005775475,-0.005792021,-0.009921773,0.005719801,-0.0058611576,-0.010184972,-0.010204054,-0.010189324,0.009623317,0.009636696,-0.010009325,0.005670922,0.009372228,-0.005307314,0.005677448,0.009569392,-0.005742998,-0.0057554143,-0.010202478,0.009396248,-0.005889277,-0.010080598,-0.010169849,0.005606108,0.0057950444,-0.0059035844,-0.0054592355,-0.0054674847,-0.005434384,0.005781178,0.0053504906,0.005580333,-0.00590913,0.005758186,0.005564478,-0.005638869,0.005322596,0.005898563,-0.0055244593,-0.0057433154,-0.01018514,0.009467954,-0.0056857653,-0.005443434,-0.00557542,0.005641114,-0.00536683,0.005831538,-0.010207809,0.009627792,-0.010151437,0.009625626,0.0096237175,-0.010129304,0.009580553,-0.009983739,0.0057614115,-0.01020115,-0.010182808,-0.010198777
4,0.006779532,0.009042909,-0.009500633,-0.009499181,-0.009506057,-0.0095086815,0.007001801,0.0072546066,0.009047113,-0.009439872,-0.007059017,-0.0070792357,-0.009302366,0.0071289996,-0.0071548414,-0.009499127,-0.009509853,-0.0094996635,0.0090482645,0.009055311,-0.009368302,0.0070751305,0.008850165,-0.006518736,0.007082456,0.009003061,-0.007022239,-0.0070365937,-0.009508449,0.008867807,-0.0071862214,-0.009420923,-0.009485662,0.0070014726,0.0072136414,-0.0072024474,-0.006697401,-0.0067062955,-0.006668029,0.007197664,0.006710055,0.006972499,-0.0072086807,0.0071722274,0.006953958,-0.006904241,0.0066752876,0.0073277387,-0.00677228,-0.0070262915,-0.009495748,0.008922803,-0.0069573345,-0.0066781705,-0.0068312176,0.007041219,-0.0065919156,0.007253531,-0.009512086,0.009052671,-0.009472606,0.009049722,0.009047542,-0.009453514,0.009015033,-0.009348666,0.0071755596,-0.00950631,-0.00949663,-0.009507665
5,0.0065061892,0.008413008,-0.008763249,-0.008759822,-0.008767877,-0.008775051,0.0067271614,0.006982916,0.008420052,-0.008701338,-0.0068227253,-0.0068437695,-0.008560137,0.0068565183,-0.0069214804,-0.008761377,-0.008774302,-0.00876232,0.008412713,0.008421928,-0.0086267,0.0068001305,0.00821851,-0.0062833233,0.0068078074,0.008372998,-0.006784806,-0.006800071,-0.0087712435,0.008235792,-0.006953382,-0.008680612,-0.008748305,0.006726648,0.006942446,-0.0069695925,-0.006459599,-0.0064686975,-0.0064312206,0.0069259186,0.006437185,0.0066976487,-0.006976562,0.0068996064,0.0066788686,-0.0066662896,0.006402635,0.007059908,-0.00653383,-0.0067897276,-0.008761911,0.008291625,-0.0067200908,-0.0064409846,-0.00659259,0.006767112,-0.006355941,0.006983502,-0.008773339,0.008420201,-0.008740936,0.008414942,0.008412231,-0.008715588,0.008382818,-0.008607391,0.006903834,-0.0087698465,-0.008755839,-0.00877102
6,0.00602497,0.009102538,-0.009533756,-0.009530673,-0.0095341895,-0.009540305,0.0062501654,0.006513444,0.009108739,-0.009472119,-0.006396447,-0.006417927,-0.00933147,0.006381603,-0.0064980774,-0.009534505,-0.009539858,-0.0095289415,0.009103306,0.00911366,-0.009399395,0.0063248463,0.008905735,-0.005854794,0.0063326634,0.009061545,-0.0063582496,-0.006375081,-0.0095464615,0.008922832,-0.006531172,-0.009450279,-0.009515076,0.0062495153,0.0064697,-0.0065474655,-0.006028623,-0.006039949,-0.0060018483,0.0064534964,0.0059553357,0.0062199607,-0.0065546827,0.0064266426,0.0062010344,-0.0062390273,0.005919854,0.0065902285,-0.0061059096,-0.0063629034,-0.009529687,0.008980859,-0.006293533,-0.006012498,-0.006165081,0.0062904307,-0.0059278067,0.0065121367,-0.009543501,0.009110976,-0.009503302,0.009105288,0.009102932,-0.009486264,0.00907028,-0.009378939,0.0064280108,-0.009538248,-0.009525965,-0.0095390435
7,0.0017194675,0.008261863,-0.0085076755,-0.008506178,-0.0085067665,-0.008511255,0.0017541617,0.0018030771,0.008264861,-0.008455862,-0.002125842,-0.002138613,-0.0083525255,0.0017776481,-0.0021561198,-0.008501768,-0.008511381,-0.008502742,0.008264289,0.008272435,-0.008399795,0.0017665839,0.0081095435,-0.002044463,0.001764976,0.008232847,-0.0021259598,-0.0021301724,-0.008513748,0.008123268,-0.0021634295,-0.008441359,-0.008497235,0.0017516915,0.0017944562,-0.0021633508,-0.0020697461,-0.002071086,-0.0020653924,0.0017916971,0.0017101098,0.0017217214,-0.0021675602,0.0017850609,0.0017405907,-0.0021043175,0.001705596,0.0018207125,-0.0020814703,-0.002127982,-0.008505222,0.008168065,-0.002113905,-0.002066976,-0.0020919775,0.0017603992,-0.0020548906,0.0018040425,-0.008513048,0.008265799,-0.008483371,0.008264946,0.0082650045,-0.008470087,0.008237675,-0.008384541,0.0017860894,-0.008509167,-0.008500345,-0.008509484
8,0.0071445233,0.008889003,-0.009297502,-0.009295324,-0.009300026,-0.009304838,0.007415056,0.007721389,0.008891877,-0.009239337,-0.007483218,-0.007507771,-0.009105311,0.007568318,-0.0075990586,-0.009292842,-0.0093053505,-0.009295723,0.008892736,0.008900797,-0.009168645,0.0075018657,0.008698384,-0.006843122,0.007511418,0.008850118,-0.007438894,-0.0074559622,-0.00930701,0.0087162135,-0.0076370826,-0.009218042,-0.009284242,0.0074126082,0.0076708742,-0.0076562054,-0.007051902,-0.0070630764,-0.0070160907,0.007651521,0.00706718,0.0073800487,-0.0076644383,0.0076197474,0.007357025,-0.0072974185,0.0070269187,0.007810634,-0.0071408646,-0.00744349,-0.009292709,0.008770919,-0.007359062,-0.0070304,-0.007208988,0.0074616824,-0.006927765,0.0077196923,-0.009307928,0.00889205,-0.009271991,0.008890563,0.008890388,-0.009252509,0.008857644,-0.0091478685,0.007625045,-0.009303572,-0.009291232,-0.009303557
9,0.0044665933,0.009852105,-0.010403987,-0.010400984,-0.010405799,-0.010412946,0.004654759,0.0048784995,0.009856975,-0.010325327,-0.0049127555,-0.004917329,-0.010150375,0.0047658295,-0.0049979677,-0.010396077,-0.010410555,-0.010401131,0.00985734,0.00986851,-0.010232601,0.0047152597,0.009612445,-0.0044562374,0.0047237054,0.009801728,-0.0048812777,-0.0048933523,-0.0104120225,0.0096370485,-0.0050259503,-0.010300255,-0.010381191,0.0046539023,0.0048408844,-0.00504072,-0.00460785,-0.004613248,-0.0045821425,0.004826868,0.004409344,0.0046291295,-0.0050458,0.0048040627,0.0046133846,-0.0047788033,0.0043810424,0.0049460703,-0.0046694973,-0.0048848037,-0.010395464,0.009702626,-0.0048242803,-0.0045929374,-0.0047187107,0.00468802,-0.004524048,0.004877778,-0.010415191,0.009857871,-0.010364074,0.009860179,0.009853216,-0.01034312,0.009817207,-0.010209107,0.004794062,-0.010411302,-0.010394547,-0.010413069
10,0.004979582,0.008471579,-0.008871299,-0.00886992,-0.00887205,-0.008880573,0.005136825,0.0053201537,0.008476008,-0.00880057,-0.005313997,-0.005328803,-0.008644354,0.0052298005,-0.005384216,-0.008864626,-0.008881424,-0.0088680675,0.008472235,0.008485104,-0.0087177325,0.005190075,0.008261449,-0.0049266587,0.0051952978,0.0084270835,-0.005287254,-0.005297942,-0.008879524,0.008279675,-0.0054094093,-0.008777073,-0.008855913,0.0051372745,0.005291575,-0.0054210825,-0.005052607,-0.005059355,-0.005031652,0.005280285,0.0049315714,0.005116427,-0.005398785,0.005261305,0.005103084,-0.005200581,0.0049069,0.00537742,-0.005106092,-0.005289546,-0.008865311,0.008338578,-0.005239583,-0.0050400877,-0.005147958,0.0051657925,-0.004979647,0.0053217285,-0.008881731,0.008476553,-0.008839628,0.0084747765,0.008473933,-0.008817183,0.008436042,-0.008696067,0.0052636093,-0.008876053,-0.008862518,-0.008877724
11,0.002505605,0.009558474,-0.010070808,-0.010069047,-0.010080521,-0.010079254,0.0025849715,0.002685309,0.009562174,-0.010009129,-0.002915806,-0.002923396,-0.0098624425,0.0026289697,-0.0029543035,-0.010065424,-0.010078409,-0.010067622,0.009561161,0.009570022,-0.009929972,0.0026141668,0.009356967,-0.002711805,0.002616307,0.009516358,-0.0029013571,-0.002907346,-0.010079631,0.00937295,-0.002965457,-0.00998864,-0.010057005,0.002582795,0.0026688688,-0.0029717158,-0.0027792654,-0.0027836817,-0.0027694853,0.002661009,0.002481108,0.0025751188,-0.0029755572,0.0026496672,0.0025690822,-0.0028562434,0.0024690295,0.0027099568,-0.0028081317,-0.002901779,-0.010067515,0.0094317,-0.0028760673,-0.002774335,-0.0028295359,0.002601412,-0.002744305,0.002680483,-0.010081229,0.009563225,-0.010039716,0.009564141,0.009559729,-0.010022996,0.009525054,-0.009914916,0.0026492262,-0.010077887,-0.0100635905,-0.010076047
12,0.003804366,0.009519084,-0.010027006,-0.010021015,-0.010029725,-0.010035493,0.003932061,0.0040804534,0.009522121,-0.009948642,-0.004190345,-0.0042024166,-0.009782656,0.004008541,-0.0042443695,-0.010024543,-0.010032746,-0.010021194,0.009521864,0.009537295,-0.009862232,0.0039763222,0.009286082,-0.0038748584,0.003976969,0.009468652,-0.004165761,-0.004175233,-0.010034356,0.009308335,-0.004266824,-0.009923209,-0.010003961,0.0039327117,0.0040574567,-0.004276219,-0.0039758366,-0.0039831027,-0.0039627505,0.004049432,0.0037611772,0.0039126533,-0.0042762714,0.0040343865,0.003904951,-0.0040989034,0.003745001,0.0041277567,-0.0040228926,-0.004170562,-0.010017873,0.0093719065,-0.0041308003,-0.0039689564,-0.004056569,0.003953178,-0.0039201933,0.004083594,-0.01003814,0.009522876,-0.009987089,0.009520975,0.009520948,-0.009967028,0.009479933,-0.009835164,0.0040333224,-0.010030496,-0.010016943,-0.010033947
13,0.0054240115,0.009092282,-0.009558503,-0.009553965,-0.009559418,-0.009567194,0.0056145187,0.0058389776,0.009096917,-0.009482728,-0.0057693096,-0.005790454,-0.009316801,0.005728162,-0.0058545126,-0.009551088,-0.009569277,-0.00955252,0.009091736,0.0091052,-0.009394828,0.005681886,0.008863827,-0.0053065824,0.005686361,0.009043192,-0.0057404856,-0.0057527744,-0.009569095,0.008889818,-0.005882459,-0.009459504,-0.009540612,0.0056162816,0.005801719,-0.00589897,-0.0054583186,-0.0054644095,-0.005433708,0.00578749,0.0053618466,0.005591028,-0.0059025576,0.0057636253,0.0055744275,-0.0056369924,0.0053349133,0.0059048184,-0.0055199815,-0.0057413694,-0.0095502,0.008949111,-0.0056839767,-0.005442744,-0.0055738655,0.0056496,-0.0053692944,0.005838655,-0.009567944,0.0090954015,-0.009520036,0.00909327,0.009094015,-0.009500585,0.009053009,-0.009372955,0.0057668914,-0.009561857,-0.009547967,-0.009566855
14,0.003833657,0.0088984,-0.009318745,-0.009317007,-0.009319094,-0.00932504,0.003939088,0.004059975,0.008903743,-0.009249881,-0.0041690674,-0.0041794614,-0.009104969,0.0040000305,-0.0042168787,-0.009311639,-0.00932523,-0.009314037,0.008897795,0.008908228,-0.009168645,0.0039721676,0.008687461,-0.003910736,0.00397705,0.008853001,-0.0041513373,-0.00415803,-0.009324916,0.0087130405,-0.004232827,-0.009226115,-0.009298309,0.0039388067,0.004040302,-0.0042403582,-0.0039946907,-0.0039997417,-0.003980336,0.0040326,0.0038014548,0.0039245454,-0.0042432905,0.0040205494,0.003915659,-0.004093497,0.0037852484,0.0040973523,-0.0040304437,-0.0041530994,-0.009311644,0.0087657655,-0.0041204374,-0.0039853402,-0.004058889,0.0039569316,-0.0039448966,0.0040607303,-0.009327129,0.008901239,-0.009282849,0.008900752,0.008899594,-0.00926437,0.008861895,-0.009148894,0.004022072,-0.0093214465,-0.009310104,-0.009321037
15,0.0046115513,0.010361199,-0.01095937,-0.010950757,-0.010957027,-0.010966077,0.004829628,0.0050879624,0.010368185,-0.01086934,-0.0050968034,-0.005116991,-0.0106797395,0.0049589225,-0.0051932083,-0.010947998,-0.01096666,-0.01094929,0.010365104,0.010376428,-0.01076857,0.004901805,0.010100207,-0.0045840745,0.0049100854,0.010306986,-0.0050603384,-0.005074894,-0.0109645305,0.010128033,-0.005224473,-0.010840778,-0.010932923,0.004830499,0.005044756,-0.0052407696,-0.004747482,-0.0047557694,-0.0047207633,0.0050291647,0.004546909,0.004801642,-0.0052472185,0.004996852,0.0047831465,-0.004938446,0.004513916,0.005164264,-0.0048193,-0.0050643384,-0.010949802,0.010198915,-0.0049975547,-0.0047307103,-0.004874345,0.0048650107,-0.0046500894,0.0050866087,-0.010969636,0.010373207,-0.010911771,0.010364933,0.010363371,-0.0108906785,0.010318095,-0.010744812,0.0050066737,-0.010961202,-0.01094473,-0.010960467
16,0.0040755756,0.010191595,-0.010777294,-0.010773749,-0.010784306,-0.010787439,0.004246737,0.004448464,0.010191772,-0.010697321,-0.0045171296,-0.004533289,-0.010517979,0.004343315,-0.0045933793,-0.010770431,-0.010786493,-0.010776217,0.010189107,0.010205217,-0.010603367,0.0043040127,0.009942994,-0.004109671,0.0043095336,0.010140118,-0.0044883844,-0.004499144,-0.010791536,0.009962625,-0.0046186796,-0.010670993,-0.010760389,0.004246397,0.0044150124,-0.004631068,-0.0042417143,-0.004248913,-0.004220149,0.0044026566,0.004023644,0.004223797,-0.0046359245,0.0043818806,0.0042062835,-0.00439734,0.003997772,0.004509075,-0.0042978027,-0.0044914447,-0.010770921,0.010032951,-0.0044388124,-0.0042272024,-0.004341917,0.004277173,-0.0041649416,0.004447906,-0.0107904645,0.0101934625,-0.010738082,0.010190624,0.010194248,-0.010717312,0.010150787,-0.010578216,0.004384053,-0.010784025,-0.010767916,-0.0107852025
17,0.00357112,0.009901087,-0.010426995,-0.01042479,-0.010438687,-0.010436937,0.0037599541,0.003990001,0.009905608,-0.010354528,-0.004073268,-0.0040965485,-0.010192525,0.0038676257,-0.0041649067,-0.010418473,-0.010434587,-0.010423007,0.009902132,0.009916315,-0.010272144,0.0038247115,0.00967984,-0.0036306104,0.0038308534,0.009855854,-0.0040473365,-0.0040591103,-0.010436524,0.009695267,-0.004193059,-0.010329657,-0.010410461,0.0037605383,0.003950996,-0.0042086295,-0.0037766062,-0.0037844384,-0.003752131,0.0039371164,0.0035084896,0.0037343667,-0.0042129206,0.0039127017,0.0037182532,-0.0039408705,0.0034854927,0.004058867,-0.0038376965,-0.0040497803,-0.010419356,0.009763761,-0.0039918213,-0.0037606023,-0.00388389,0.0037953153,-0.00369369,0.003989133,-0.010441262,0.009909421,-0.010389909,0.009905802,0.009902173,-0.010375945,0.009867547,-0.010247044,0.0039161495,-0.010432651,-0.010417809,-0.010431984
18,0.006785031,0.008177416,-0.008557583,-0.008552555,-0.008561441,-0.008566973,0.0070231315,0.007298378,0.008182131,-0.008475483,-0.007096753,-0.007118747,-0.008286851,0.0071611414,-0.0072011007,-0.008550543,-0.008568626,-0.008552841,0.008178768,0.0081917895,-0.008375266,0.007101361,0.007935081,-0.006520105,0.0071094083,0.008126027,-0.007056074,-0.007072472,-0.0085724685,0.007953208,-0.0072357706,-0.008445867,-0.008537333,0.0070226095,0.0072528045,-0.00725302,-0.006706998,-0.006717617,-0.0066772946,0.007235978,0.0067110714,0.006991495,-0.0072623747,0.0072077364,0.0069707157,-0.0069294465,0.0066739484,0.0073797656,-0.0067886054,-0.0070611415,-0.008549273,0.008027915,-0.0069867945,-0.006687541,-0.0068513304,0.0070657996,-0.006597957,0.0072967727,-0.008570058,0.008186109,-0.008515679,0.008181337,0.008178125,-0.008494657,0.008136982,-0.008351598,0.0072119134,-0.008567752,-0.008548432,-0.008563432
19,0.0022370094,0.009170678,-0.009559208,-0.009556268,-0.00956017,-0.009569061,0.0023589106,0.0025058081,0.009173511,-0.009488631,-0.0027586664,-0.0027516067,-0.009339378,0.002430601,-0.0028140484,-0.009556948,-0.0095684575,-0.0095575685,0.009176803,0.009182001,-0.009411977,0.0023998523,0.008958704,-0.002485811,0.0024032223,0.009130878,-0.0027384202,-0.0027463427,-0.00957216,0.0089745885,-0.002833997,-0.009465125,-0.009541337,0.0023582808,0.0024801828,-0.0028431993,-0.0025688207,-0.0025723998,-0.0025547568,0.0024717732,0.002208322,0.0023426302,-0.0028468561,0.002456456,0.002332684,-0.0026705945,0.0021916146,0.0025361853,-0.0026058918,-0.002739658,-0.00955464,0.009039857,-0.0027035922,-0.0025599825,-0.0026356946,0.0023801401,-0.002519403,0.002505846,-0.009572075,0.009177646,-0.009527026,0.009173131,0.0091702035,-0.009507446,0.009134079,-0.009387624,0.0024584688,-0.009568481,-0.009555535,-0.009564461
20,0.004053471,0.009865515,-0.01032734,-0.0103206625,-0.010327817,-0.010332136,0.004241505,0.0044698925,0.009869267,-0.01026078,-0.00453981,-0.004557615,-0.010112675,0.004356467,-0.004622718,-0.010321154,-0.010331564,-0.010320929,0.009866511,0.009881438,-0.010182697,0.0043078326,0.0096576,-0.004081605,0.004312623,0.009827636,-0.0045079687,-0.004520607,-0.010332196,0.009678639,-0.004652915,-0.010237253,-0.010310185,0.0042386833,0.0044292766,-0.00466466,-0.0042348495,-0.004242491,-0.0042108796,0.0044184313,0.0039961473,0.004216763,-0.0046723154,0.0043936116,0.004200688,-0.0044048806,0.0039600995,0.004538009,-0.004291104,-0.0045108283,-0.010321043,0.009735521,-0.00445164,-0.0042186435,-0.00434544,0.004276948,-0.004150528,0.004469159,-0.010334055,0.00987181,-0.010294659,0.0098740775,0.009867213,-0.01027887,0.009832272,-0.010162013,0.004398461,-0.010334944,-0.010322712,-0.010332229
