,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,-0.0114437295,0.010589521,0.005795855,-0.011396199,0.0053237644,0.00039326816,-0.0067536286,-0.011416294,0.011120307,0.00048374463,0.0040055024,-0.011434797,0.0046249805,-0.006414775,0.0054182396,0.0054982384,-0.0068474836,0.0032744252,0.0034116348,-0.0113942865,-0.006701428,0.004882267,-0.0065532555,0.004698851,0.00555335,-0.011436541,0.0047639236,-0.006571505,0.0021911985,-0.011396985,-0.006587104,0.005887332,0.0011255298,-0.011402919,-0.0065115076,0.004679088,0.0056298324,0.011101086,-0.006291281,-0.011388663,-0.011420856,0.00073077256,-0.011398492,0.004761562,-0.0065748603,0.0110922735,-0.011399974,-0.01142137,0.010594329,-0.0066672442,0.0004497754,-0.011442683,0.0051522483,-0.006464873,-0.011401253,-0.006428441,0.0111079095,0.00536334,0.005528119,0.004623709,0.00070019974,0.0046198457,0.01112557,-0.006311774,-0.006505492,0.00080514286,-0.006208582,-0.011406639,-0.011401026,0.00038192826
1,-0.008123198,0.00763837,0.0052851858,-0.008091896,0.0049492395,0.00048508542,-0.0060314937,-0.008109002,0.008012151,0.0005900519,0.0039999476,-0.008123774,0.0044621364,-0.0057722838,0.0050137495,0.005048939,-0.0061109336,0.0034099633,0.0035374977,-0.008098963,-0.0059838104,0.004637427,-0.0058812867,0.0045008073,0.0051082936,-0.008126357,0.0045566224,-0.005899137,0.0024176855,-0.008097652,-0.0059078773,0.005350888,0.0012832674,-0.0080988705,-0.005847373,0.004484625,0.0051679905,0.007998002,-0.005680741,-0.008086742,-0.008107763,0.0008640134,-0.008094681,0.004544113,-0.005893321,0.007991474,-0.008098368,-0.0081133535,0.0076428805,-0.0059656743,0.00054989767,-0.008129256,0.0048347367,-0.0058169495,-0.008097897,-0.0057777963,0.008003886,0.004973195,0.005090924,0.0044583725,0.000829641,0.0044513512,0.008016037,-0.005702025,-0.005843344,0.0009430079,-0.0056162593,-0.008100115,-0.008091906,0.00048024373
2,-0.009242416,0.008584364,0.004224004,-0.009206838,0.003971261,0.00038301686,-0.004885899,-0.009224781,0.009046751,0.00047254143,0.0032499682,-0.009241924,0.0035964404,-0.0046739043,0.0040226267,0.004068948,-0.004945877,0.002816085,0.0029031625,-0.009204865,-0.004853739,0.0037295725,-0.004756375,0.0036382836,0.00409797,-0.009247719,0.0036727358,-0.004773761,0.002025357,-0.009207218,-0.004775985,0.004282903,0.0010790279,-0.009215853,-0.004733809,0.0036245356,0.0041239182,0.009028715,-0.004600984,-0.009202144,-0.009224814,0.00070902816,-0.009208818,0.0036678726,-0.0047752433,0.009020722,-0.009209266,-0.009230055,0.008595767,-0.0048290617,0.0004421499,-0.009244422,0.0038852124,-0.0047088233,-0.009213612,-0.004683263,0.009033925,0.003991072,0.0040830006,0.0036043744,0.00068702054,0.003596071,0.009052079,-0.0046188547,-0.0047307443,0.0007742527,-0.0045508323,-0.009214545,-0.00920565,0.00037389342
3,-0.011368569,0.010316853,0.005815783,-0.011315877,0.005394424,0.00044462734,-0.006646147,-0.011345488,0.011002451,0.00054283737,0.004165359,-0.011370155,0.0047672447,-0.006355797,0.005480873,0.005556295,-0.006726527,0.003450347,0.0035911137,-0.011316384,-0.0066020912,0.0049923067,-0.0064726947,0.004815389,0.005602887,-0.011374249,0.0048877816,-0.0064953067,0.0023466717,-0.011319507,-0.0065045226,0.0058958754,0.0012188447,-0.011329436,-0.006439549,0.0048051835,0.005666941,0.010975683,-0.0062535075,-0.0113083795,-0.0113455,0.00080267974,-0.011322636,0.0048820428,-0.0064947256,0.010965352,-0.011323889,-0.011353929,0.010304101,-0.0065706717,0.0005075141,-0.011372695,0.0052433806,-0.006403176,-0.0113301715,-0.0063655064,0.010985951,0.0054302844,0.0055743554,0.004754876,0.00079585804,0.0047482206,0.01100936,-0.0062734997,-0.0064328727,0.0008788394,-0.006170286,-0.011335407,-0.01131783,0.00043543873
4,-0.010453558,0.00969006,0.0071542654,-0.010418774,0.0066696326,0.00053510745,-0.007978057,-0.010438047,0.010179427,0.00066288444,0.0051469356,-0.010454425,0.0059044138,-0.007668563,0.006767558,0.0068540825,-0.008062356,0.0042098677,0.0043924055,-0.0104179885,-0.007932491,0.006185601,-0.0077970913,0.0059775645,0.006909967,-0.010463002,0.006055042,-0.007818543,0.0027796824,-0.010419556,-0.007828106,0.0072394065,0.0014376831,-0.010427194,-0.0077581084,0.0059535415,0.00698716,0.010161417,-0.007558251,-0.01041561,-0.010436659,0.0009400948,-0.010421147,0.006049462,-0.007817795,0.010153178,-0.01042268,-0.010444663,0.009694118,-0.007899602,0.0006038791,-0.010457362,0.0064947912,-0.0077199596,-0.010423381,-0.0076804864,0.010167837,0.0067110653,0.0068819155,0.005891024,0.0008994633,0.005884726,0.010184523,-0.0075792554,-0.0077519375,0.0010220752,-0.0074736984,-0.010429708,-0.010424982,0.0005349796
5,-0.009501312,0.00878657,0.0068871593,-0.009461391,0.0064093764,0.00055351475,-0.007786133,-0.009484502,0.0092865415,0.00066397095,0.0049702497,-0.009501957,0.005675385,-0.007453585,0.006505083,0.006590483,-0.007878445,0.004109377,0.0042787143,-0.00946182,-0.0077366284,0.005941418,-0.0075886515,0.0057437024,0.006643769,-0.009506992,0.005818587,-0.0076128067,0.0027671475,-0.009464709,-0.0076227337,0.006983594,0.0014315803,-0.009469491,-0.0075497073,0.005722476,0.0067252186,0.00926785,-0.0073362556,-0.009455062,-0.009483596,0.0009501649,-0.009466287,0.005811738,-0.0076117967,0.00926045,-0.009467649,-0.009488015,0.008791138,-0.0077010267,0.0006251519,-0.009504082,0.0062384093,-0.007508122,-0.009472799,-0.0074656894,0.009273866,0.00644929,0.006619606,0.0056733554,0.0009203046,0.005656058,0.009291272,-0.0073596537,-0.007542164,0.0010362495,-0.0072452696,-0.009472154,-0.009460156,0.0005423771
6,-0.010361783,0.009608598,0.00644042,-0.010323922,0.0059466255,0.0004859895,-0.007394223,-0.010343239,0.010105745,0.0005915337,0.00454068,-0.010361495,0.0052271625,-0.007044501,0.006048657,0.0061365026,-0.007492486,0.0037494209,0.0038916785,-0.010321688,-0.00734351,0.005489363,-0.0071906215,0.00529614,0.0061916267,-0.010366426,0.005366096,-0.007213338,0.0025268793,-0.0103246225,-0.0072252178,0.0065301834,0.0013069753,-0.010333505,-0.0071478477,0.0052752513,0.006269622,0.010087912,-0.006926618,-0.010318144,-0.010346738,0.0008572047,-0.01032762,0.005356959,-0.0072139236,0.010079302,-0.010331636,-0.010350149,0.009612866,-0.007302934,0.0005581221,-0.010365419,0.005781609,-0.007103147,-0.01033042,-0.007060844,0.010093848,0.005993287,0.0061592157,0.005222717,0.0008353095,0.0052118017,0.010110011,-0.006948166,-0.007140092,0.00093658216,-0.006833876,-0.010335491,-0.010323063,0.0004743448
7,-0.009093677,0.008581902,0.0019386746,-0.009062692,0.0018566678,0.00021453974,-0.0024304842,-0.009079062,0.008956423,0.00028968617,0.0017340224,-0.0090920245,0.0017826844,-0.0023168812,0.001870807,0.0018850071,-0.002463455,0.0016461273,0.0016702815,-0.009064532,-0.002412105,0.001804873,-0.002360022,0.001774662,0.0018936482,-0.0090951035,0.0017926928,-0.0023696062,0.00133973,-0.009066161,-0.0023727843,0.0019586778,0.000752114,-0.009069172,-0.0023466004,0.0017825088,0.0019027853,0.008941839,-0.00228144,-0.009056629,-0.0090792375,0.0004840536,-0.009065754,0.0017923719,-0.0023688027,0.008935586,-0.009065262,-0.009083566,0.008583686,-0.0023692315,0.00026297005,-0.0090998495,0.001835344,-0.002334394,-0.009068791,-0.002320879,0.0089476695,0.0018614052,0.0018811994,0.0017832106,0.0004579475,0.001781177,0.008962436,-0.0022874156,-0.0023416597,0.0005294345,-0.0022545813,-0.009072442,-0.009062826,0.00021058101
8,-0.01010426,0.009389661,0.0076081497,-0.010067852,0.0070329565,0.0005572778,-0.008624312,-0.010086412,0.00986558,0.00067270274,0.005319734,-0.010109431,0.006160624,-0.008236948,0.007147594,0.0072513293,-0.008731251,0.004321339,0.0045224167,-0.010068712,-0.008566921,0.0064758277,-0.008396496,0.0062363604,0.007312037,-0.0101070795,0.006329408,-0.008423258,0.0028497982,-0.010072522,-0.008434429,0.007715545,0.0014561637,-0.010078066,-0.00834874,0.0062144846,0.007408549,0.009847834,-0.008098208,-0.010063482,-0.010093368,0.0009583432,-0.010071802,0.006316321,-0.008421466,0.009840308,-0.010071754,-0.010095181,0.00939447,-0.0085254125,0.0006362653,-0.010108904,0.0068304185,-0.008298466,-0.010075411,-0.008250915,0.009853536,0.0070818244,0.0072778556,0.0061565214,0.0009339907,0.0061299913,0.009869561,-0.008122777,-0.008340021,0.0010466975,-0.007994639,-0.010075955,-0.010068199,0.00054656575
9,-0.011468239,0.010482038,0.004860212,-0.0114194965,0.0044686846,0.00035555242,-0.0057747927,-0.011444821,0.011125702,0.00044505982,0.0034093694,-0.011468085,0.0039056437,-0.0054686987,0.0045373673,0.0046087275,-0.0058598816,0.0028326176,0.00294847,-0.011417887,-0.0057296464,0.004101031,-0.005583129,0.0039561195,0.0046614897,-0.011472568,0.0040050247,-0.005615466,0.0019666015,-0.011421998,-0.005622771,0.0049197925,0.0010354548,-0.011428983,-0.005556544,0.00393972,0.0047283033,0.011103331,-0.0053632716,-0.011413343,-0.011445857,0.0006729323,-0.0114255585,0.0040070377,-0.0056149205,0.011092623,-0.011427207,-0.011452549,0.01050021,-0.005697146,0.0004072694,-0.0114724375,0.0043320153,-0.005516596,-0.011429441,-0.005480311,0.0111110825,0.004499493,0.004635285,0.0038918157,0.0006474678,0.003893048,0.011133011,-0.005381477,-0.0055494714,0.000739625,-0.0052840346,-0.011433947,-0.0114173805,0.0003427801
