,0
0,0.47577640414237976
1,0.8447204828262329
2,0.913975179195404
3,0.9388198852539062
4,0.944409966468811
5,0.9527950286865234
6,0.9599378705024719
7,0.9642857313156128
8,0.9658384919166565
9,0.9655279517173767
10,0.9667701721191406
11,0.967391312122345
12,0.9670807719230652
13,0.967391312122345
14,0.9664596319198608
15,0.9664596319198608
16,0.9670807719230652
17,0.9655279517173767
18,0.9658384919166565
19,0.9658384919166565
20,0.9624223709106445
21,0.9652174115180969
22,0.9652174115180969
23,0.9649068117141724
24,0.9655279517173767
25,0.9655279517173767
26,0.9655279517173767
27,0.9655279517173767
28,0.9655279517173767
29,0.9645962715148926
30,0.9645962715148926
31,0.9639751315116882
32,0.9639751315116882
33,0.9642857313156128
34,0.9642857313156128
35,0.9642857313156128
36,0.9649068117141724
37,0.9639751315116882
38,0.9639751315116882
39,0.9639751315116882
40,0.9639751315116882
41,0.9642857313156128
42,0.9649068117141724
43,0.9642857313156128
44,0.9642857313156128
45,0.9642857313156128
46,0.9642857313156128
47,0.9642857313156128
48,0.9639751315116882
49,0.9639751315116882
50,0.9636645913124084
51,0.9636645913124084
52,0.9639751315116882
53,0.9633540511131287
54,0.9633540511131287
55,0.9630434513092041
56,0.9630434513092041
57,0.9605590105056763
58,0.9627329111099243
59,0.9621118307113647
60,0.9621118307113647
61,0.9621118307113647
62,0.9624223709106445
63,0.9621118307113647
64,0.9624223709106445
65,0.9624223709106445
66,0.9624223709106445
67,0.9624223709106445
68,0.9618012309074402
69,0.9624223709106445
70,0.9621118307113647
71,0.9621118307113647
72,0.9621118307113647
73,0.9614906907081604
74,0.9621118307113647
75,0.9621118307113647
76,0.9621118307113647
77,0.9621118307113647
78,0.9621118307113647
79,0.9599378705024719
80,0.9621118307113647
81,0.9624223709106445
82,0.9624223709106445
83,0.9624223709106445
84,0.9602484703063965
85,0.9624223709106445
86,0.9624223709106445
87,0.9624223709106445
88,0.9627329111099243
89,0.9605590105056763
90,0.9630434513092041
91,0.9630434513092041
92,0.9630434513092041
93,0.9630434513092041
94,0.9618012309074402
95,0.9630434513092041
96,0.9633540511131287
97,0.9633540511131287
98,0.9633540511131287
99,0.9627329111099243
